Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoin,1,"$179,086,127,330","$9,742.77",BTC,SHA-256,600.0,15937103484982.1,8.727167875389374e+19,7.80255102040817,9723.7168984701,BTC
ethereum,2,"$23,653,909,902",$213.09,ETH,Ethash,15.0,2268558623179140.0,172202741097414.0,2.0,0.0218419862586926,BTC
bitcoincash,3,"$4,526,706,830",$245.86,BCH,SHA-256,600.0,343490919053.57,0.0,,,
bitcoinsv,4,"$3,704,836,334",$201.23,BSV,SHA-256,748.0,273549847212.488,1.4349558835161016e+18,6.25,0.020619573816156,BTC
litecoin,5,"$2,942,550,369",$45.43,LTC,Scrypt,150.0,6675844.734,175905121507385.0,12.5,0.00464947231520224,BTC
cardano,6,"$1,461,148,169",$0.056356,,,,,,,,
monero,7,"$1,166,295,475",$66.39,XMR,RandomX,120.0,156493196913.197,1304560467.0,1.68351164024103,0.00684198748261474,BTC
ethereumclassic,8,"$771,445,834",$6.63,ETC,Ethash,15.0,107569244550103.0,8581975515880.0,3.10400000000001,0.000683230125523013,BTC
dash,9,"$731,927,981",$77.03,DASH,X11,150.0,181512138.489563,6233210473153604.0,1.44236248422214,0.00783053849791377,BTC
zcash,10,"$455,161,643",$49.50,ZEC,Equihash,75.0,51067254.5294869,5944047316.0,5.0,0.00496171611961057,BTC
dogecoin,11,"$316,741,647",$0.002541,DOGE,Scrypt,60.0,2454979.82002763,264113262585124.0,10000.0,2.60689107391912e-07,BTC
digibyte,12,"$226,965,675",$0.017252,DGB,Scrypt,15.0,106734.8035488,0.0,,,
bitcoingold,13,"$159,525,159",$9.11,BTG,Zhash,597.0,76827.6348221947,1144053.0,6.25,0.000943698186889823,BTC
decred,14,"$159,327,187",$13.84,DCR,Blake (14r),312.0,21727948302.475,2.7454706594167152e+17,9.05289456747067,0.00142671837988827,BTC
algorand,15,"$147,932,803",$0.207413,,,,,,,,
ravencoin,16,"$120,559,719",$0.019450,RVN,KawPow,60.0,47427.019256441,3601684427397.0,5000.0,1.98470097357441e-06,BTC
monacoin,17,"$110,174,849",$1.68,MONA,Lyra2REv2,90.0,1969039.58038536,89721096603791.0,25.0,0.000171968994413408,BTC
bitcoindiamond,18,"$106,305,094",$0.570022,BCD,BCD,1150.0,6827586.05307137,20922548090839.0,125.0,5.76749652294854e-05,BTC
zilliqa,19,"$100,290,426",$0.009889,,,,,,,,
siacoin,20,"$86,098,176",$0.002059,,,,,,,,
energi,21,"$79,817,132",$2.73,,,,,,,,
electroneum,22,"$77,502,582",$0.007670,,,,,,,,
abbccoin,23,"$76,907,134",$0.138467,,,,,,,,
komodo,24,"$66,703,109",$0.556464,KMD,Equihash,60.0,234807402.207853,81375898.0,3.0,5.6515438108484e-05,BTC
bytom,25,"$63,514,805",$0.063356,BTM,Tensority,160.0,67009792109.1728,404705899.0,412.5,6.50023988842398e-06,BTC
verge,26,"$58,023,231",$0.003566,XVG,Scrypt,30.0,23672.8919,0.0,,,
horizen,27,"$49,901,008",$5.48,ZEN,Equihash,150.0,8873158.29219617,457815336.0,7.5,0.000563911961057025,BTC
hypercash,28,"$47,141,213",$1.06,,,,,,,,
zcoin,29,"$44,834,802",$4.42,XZC,MTP,285.0,5394.41439510204,86828080606.0,14.0,0.000444342378303199,BTC
aion,30,"$36,285,538",$0.086384,AION,"Equihash (210,9)",11.0,11113670.8013857,1315016.0,4.5,8.82771905424203e-06,BTC
aeternity,31,"$34,428,508",$0.110859,AE,CuckooCycle,177.0,21733509.1428571,113590.0,169.290000000001,1.12794158553547e-05,BTC
divi,32,"$28,963,559",$0.017198,,,,,,,,
tomochain,33,"$27,433,053",$0.387910,,,,,,,,
elastos,34,"$26,041,576",$1.41,,,,,,,,
nuls,35,"$22,171,643",$0.228105,,,,,,,,
cortex,36,"$21,972,546",$0.087912,,,,,,,,
beam,37,"$20,983,746",$0.337698,BEAM,BeamHashII,60.0,84463353.970346,1336798.0,40.0,3.43523922114046e-05,BTC
grin,38,"$19,745,850",$0.467752,,,,,,,,
lbrycredits,39,"$17,193,693",$0.047091,,,,,,,,
ilcoin,40,"$15,805,480",$0.034055,,,,,,,,
vertcoin,41,"$15,561,154",$0.283862,VTC,Lyra2REv3,150.0,39775.4307031994,1009411466953.0,25.0,2.61727094972066e-05,BTC
syscoin,42,"$15,440,526",$0.026323,SYS,SHA-256,60.0,233877520006.17,0.0,,,
deviantcoin,43,"$1,605,390,530",$59.35,,,,,,,,
counosx,44,"$357,897,389",$20.22,,,,,,,,
advancedinternetblocks,45,"$104,523,307",$0.004317,,,,,,,,
cryptonex,46,"$101,029,038",$1.81,,,,,,,,
counoscoin,47,"$66,610,365",$4.49,,,,,,,,
bytecoin,48,"$42,235,992",$0.000229,BCN,CryptoNight,121.0,30135973718.9132,247926033.0,295.76667050167,2.25649232914925e-08,BTC
vitae,49,"$30,144,001",$1.55,,,,,,,,
helleniccoin,50,"$21,350,518",$0.306633,,,,,,,,
loki,51,"$17,671,124",$0.368775,,,,,,,,
edcblockchain,52,"$16,859,747",$0.006313,,,,,,,,
microbitcoin,53,"$12,735,303",$0.000067,,,,,,,,
unobtanium,54,"$12,016,876",$59.44,,,,,,,,
fibos,55,"$11,928,199",$0.011219,,,,,,,,
newton,56,"$11,469,413",$0.000558,,,,,,,,
groestlcoin,57,"$11,246,184",$0.149781,GRS,Groestl,60.0,606307.126814484,45811926827834.0,5.0,1.53956843575419e-05,BTC
nexus,58,"$10,843,291",$0.167666,,,,,,,,
einsteinium,59,"$9,946,365",$0.045252,EMC2,Scrypt,60.0,969.861220229658,144693515261.0,1.95000000000001,4.7053631284916e-06,BTC
burst,60,"$9,762,802",$0.004669,,,,,,,,
metaverseetp,61,"$8,964,326",$0.114621,,,,,,,,
otocash,62,"$8,017,290",$0.376118,,,,,,,,
polis,63,"$7,822,055",$0.795580,,,,,,,,
nkn,64,"$7,315,458",$0.015676,,,,,,,,
namecoin,65,"$7,247,518",$0.491811,NMC,SHA-256,600.0,13208707961210.002,0.0,,,
peercoin,66,"$6,975,954",$0.265735,PPC,SHA-256,600.0,2645742827.61316,4353575491599385.0,44.0919013905251,2.73724546722456e-05,BTC
bitcoinrhodium,67,"$6,755,049",$7.11,,,,,,,,
aeon,68,"$6,618,169",$0.418039,,,,,,,,
zenon,69,"$5,940,306",$1.49,,,,,,,,
lightningbitcoin,70,"$5,631,272",$1.46,,,,,,,,
gulden,71,"$5,374,561",$0.010486,,,,,,,,
quantumresistantledger,72,"$5,348,860",$0.075170,,,,,,,,
smartcash,73,"$5,079,170",$0.003592,SMART,Keccak,54.0,150786.208514887,12223632602928.0,22.2359855623125,3.72064156206416e-07,BTC
ubiq,74,"$4,724,589",$0.110882,UBQ,Ubqhash,87.0,4928587584119.01,54516881493.0,5.0,1.09152374301676e-05,BTC
piratechain,75,"$4,706,043",$0.030010,,,,,,,,
flo,76,"$4,379,119",$0.028744,,,,,,,,
bitcore,77,"$4,359,219",$0.245510,,,,,,,,
zvchain,78,"$4,148,971",$0.006745,,,,,,,,
nimiq,79,"$4,212,875",$0.000708,,,,,,,,
dero,80,"$3,818,026",$0.392772,,,,,,,,
hycon,81,"$3,796,897",$0.001711,,,,,,,,
matrixainetwork,82,"$3,765,794",$0.017595,,,,,,,,
ondori,83,"$3,678,603",$0.000097,,,,,,,,
colossusxt,84,"$3,508,054",$0.000292,,,,,,,,
ddkoin,85,"$3,422,899",$2.00,,,,,,,,
infinitecoin,86,"$3,403,424",$0.000038,,,,,,,,
observer,87,"$3,368,865",$0.001604,,,,,,,,
electra,88,"$3,342,763",$0.000117,,,,,,,,
nix,89,"$3,325,983",$0.076910,,,,,,,,
gamecredits,90,"$3,315,061",$0.047469,GAME,Scrypt,90.0,4259.17393212358,291756186938.0,6.25,4.90202513966478e-06,BTC
zel,91,"$3,179,865",$0.030888,ZEL,ZelHash,119.0,2205.83043400292,165878.0,112.5,2.86410041841003e-06,BTC
viacoin,92,"$3,141,696",$0.135607,VIA,Scrypt,24.0,339671.308617433,60652511819125.0,0.625,1.35097202797202e-05,BTC
litecoincash,93,"$3,077,908",$0.004555,LCC,SHA-256,75.0,131570212.135417,3616231237664549.0,125.000102677083,4.4422594142259e-07,BTC
blockstamp,94,"$2,782,072",$0.105548,,,,,,,,
emercoin,95,"$2,773,978",$0.060921,,,,,,,,
stakecubecoin,96,"$2,719,858",$0.438119,,,,,,,,
mooncoin,97,"$2,692,489",$0.000012,,,,,,,,
feathercoin,98,"$2,331,921",$0.008380,FTC,NeoScrypt,60.0,61.8384755570503,5314330312.0,40.0,9.16103351955311e-07,BTC
ergo,99,"$2,391,220",$0.168354,,,,,,,,
htmlcoin,100,"$2,383,818",$0.000045,,,,,,,,
