Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoin,1,"$127,682,716,475","$6,962.27",BTC,SHA-256,532.0,15958652328578.0,1.2883813879600895e+20,12.6414,6941.3,BTC
ethereum,2,"$19,451,807,419",$175.84,ETH,Ethash,13.2869,2230173620746120.0,167847550651101.0,2.0,0.02522318,BTC
bitcoincash,3,"$4,105,968,573",$223.31,BCH,SHA-256,600.0,255548482545.18002,0.0,,,
bitcoinsv,4,"$3,427,155,494",$186.41,BSV,SHA-256,592.0,210066219633.664,1.5240330123664527e+18,6.25,0.026686,BTC
litecoin,5,"$2,657,478,430",$41.16,LTC,Scrypt,146.0,5810113.177,170919493707353.0,12.5,0.0059112,BTC
monero,6,"$980,394,174",$55.92,XMR,RandomX,122.0,147123554797.0,1205930777.0,1.745288588127,0.00805,BTC
cardano,7,"$911,886,274",$0.035171,,,,,,,,
tron,8,"$848,479,290",$0.012724,,,,,,,,
dash,9,"$740,105,826",$78.30,DASH,X11,157.0,121917919.574893,3335245078793143.0,1.5533134445469152,0.01122069,BTC
ethereumclassic,10,"$615,841,368",$5.29,ETC,Ethash,13.1682,107987796877393.0,8200649813747.0,3.104,0.0007607,BTC
zcash,11,"$395,441,512",$43.97,ZEC,Equihash,75.0,43601484.3261656,4762444794.0,5.0,0.006276,BTC
dogecoin,12,"$247,539,042",$0.001992,DOGE,Scrypt,62.0,2453846.16367978,169986919716447.0,10000.0,2.8504e-07,BTC
bitcoingold,13,"$157,978,084",$9.02,BTG,Zhash,595.0,107719.015070147,1483082.0,6.25,0.0012992,BTC
decred,14,"$136,486,148",$11.98,DCR,Blake (14r),263.0,21898521740.2787,3.5761762245339174e+17,9.14342351314534,0.00172,BTC
algorand,15,"$126,621,265",$0.180386,,,,,,,,
digibyte,16,"$103,193,070",$0.007902,DGB,Scrypt,15.0,796451338.52668,0.0,,,
ravencoin,17,"$97,329,702",$0.016234,RVN,X16Rv2,60.0,399352.914694258,28586795136235.0,5000.0,2.29e-06,BTC
bitcoindiamond,18,"$94,884,361",$0.508783,BCD,BCD,629.0,6740446.24206867,46025431113085.0,125.0,7.28e-05,BTC
monacoin,19,"$76,467,454",$1.16,MONA,Lyra2REv2,96.0,1252183.61637333,56021746676150.0,25.0,0.00016575,BTC
energi,20,"$66,732,362",$2.36,,,,,,,,
komodo,21,"$64,130,182",$0.537032,KMD,Equihash,59.0,273507946.946826,74171646.0,3.0,7.72e-05,BTC
abbccoin,22,"$59,395,210",$0.106938,,,,,,,,
