Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
lightningbitcoin,67,"$5,285,083",$1.37,,,,,,,,
peercoin,68,"$4,935,658",$0.188688,PPC,SHA-256,2700.0,1554185040.40949,2472286637218962.0,50.3594394431027,2.743e-05,BTC
quantumresistantledger,69,"$4,423,234",$0.062370,,,,,,,,
mooncoin,70,"$4,273,149",$0.000019,,,,,,,,
blockstamp,71,"$3,924,610",$0.149122,,,,,,,,
dero,72,"$3,820,494",$0.396051,,,,,,,,
electra,73,"$3,775,118",$0.000132,,,,,,,,
piratechain,74,"$3,739,939",$0.024257,,,,,,,,
lunes,75,"$3,408,448",$0.022613,,,,,,,,
matrixainetwork,76,"$3,401,465",$0.016117,,,,,,,,
bitcore,77,"$3,225,455",$0.182166,,,,,,,,
credittagchain,78,"$3,222,435",$0.053935,,,,,,,,
smartcash,79,"$3,199,055",$0.002263,SMART,Keccak,53.0,271367.508743282,21990841042441.0,22.867374328241,3.263e-07,BTC
flo,80,"$3,191,771",$0.020950,,,,,,,,
gamecredits,81,"$3,148,769",$0.045088,GAME,Scrypt,28.0,2617.0074399049,401427191706.0,6.25,6.57e-06,BTC
helleniccoin,82,"$2,881,410",$0.041407,,,,,,,,
hycon,83,"$2,818,065",$0.001285,,,,,,,,
nimiq,84,"$2,769,798",$0.000477,,,,,,,,
zel,85,"$2,758,381",$0.027628,ZEL,ZelHash,120.0,3118.00102216234,212855.0,112.5,4.2e-06,BTC
emercoin,86,"$2,733,157",$0.060122,,,,,,,,
viacoin,87,"$2,722,829",$0.117533,VIA,Scrypt,24.0,291759.04876817,52212315532139.0,0.625,1.7e-05,BTC
bitcoinrhodium,88,"$2,648,933",$3.17,,,,,,,,
ondori,89,"$2,601,817",$0.000069,,,,,,,,
ubiq,90,"$2,575,223",$0.060438,UBQ,Ubqhash,87.0,3814506132023.0,43844898069.0,5.0,8.48e-06,BTC
bitgreen,91,"$2,529,346",$0.236489,,,,,,,,
observer,92,"$2,438,919",$0.001161,,,,,,,,
litecoincash,93,"$2,277,313",$0.003388,LCC,SHA-256,150.0,92368085.0,2644786028460988.0,125.0,5.4e-07,BTC
nix,94,"$2,184,977",$0.050525,,,,,,,,
nexty,95,"$2,155,110",$0.000014,,,,,,,,
ergo,96,"$1,921,717",$0.152342,,,,,,,,
boolberry,97,"$1,788,820",$0.135440,,,,,,,,
feathercoin,98,"$1,744,000",$0.006340,FTC,NeoScrypt,62.0,92.677074011468,6420080676.0,40.0,9.48e-07,BTC
htmlcoin,99,"$1,724,052",$0.000032,,,,,,,,
tera,100,"$1,693,856",$0.002005,,,,,,,,
