Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoin,1,"$160,373,973,556","$8,734.56",BTC,SHA-256,535.0,15958652328578.0,1.2811568194294722e+20,12.8572,8665.72,BTC
ethereum,2,"$22,512,949,249",$203.21,ETH,Ethash,13.2619,2293125087107690.0,172910750880921.0,2.0,0.02318452,BTC
bitcoincash,3,"$4,487,669,557",$243.93,BCH,SHA-256,600.0,236516786176.91,0.0,,,
bitcoinsv,4,"$3,720,125,341",$202.22,BSV,SHA-256,672.0,182207929759.042,1.164549255040105e+18,6.25,0.02297,BTC
litecoin,5,"$3,012,926,520",$46.60,LTC,Scrypt,142.0,6178697.782,186882428912378.0,12.5,0.00531484,BTC
cardano,6,"$1,235,002,360",$0.047634,,,,,,,,
monero,7,"$1,055,715,805",$60.16,XMR,RandomX,121.0,155325729127.0,1283683711.0,1.717384468216,0.006881,BTC
tron,8,"$1,038,976,738",$0.015581,,,,,,,,
ethereumclassic,9,"$804,867,190",$6.92,ETC,Ethash,12.9785,117591227691591.0,9060463666185.0,3.104,0.0007898,BTC
dash,10,"$740,637,268",$78.16,DASH,X11,156.0,211670128.499302,5827668457978330.0,1.4423624842221359,0.00889684,BTC
zcash,11,"$395,159,788",$43.52,ZEC,Equihash,75.0,50158104.1187453,5478602519.0,5.0,0.004957,BTC
dogecoin,12,"$302,332,841",$0.002430,DOGE,Scrypt,62.0,2516196.53328512,174306158399486.0,10000.0,2.7801e-07,BTC
digibyte,13,"$240,692,520",$0.018372,DGB,Scrypt,15.0,133753.01408689,0.0,,,
bitcoingold,14,"$167,495,120",$9.56,BTG,Zhash,574.0,130783.884166093,1866518.0,6.25,0.001096,BTC
decred,15,"$161,997,833",$14.16,DCR,Blake (14r),278.0,22915182834.6882,3.540286361757065e+17,9.14342351314534,0.00161592,BTC
algorand,16,"$142,270,739",$0.199064,,,,,,,,
ravencoin,17,"$122,910,266",$0.020210,RVN,X16Rv2,60.0,481005.698406484,34431729064091.0,5000.0,2.27e-06,BTC
bitcoindiamond,18,"$105,045,457",$0.563268,BCD,BCD,657.0,4504815.60922846,29449065016965.0,125.0,6.398e-05,BTC
monacoin,19,"$88,381,546",$1.34,MONA,Lyra2REv2,94.0,3409233.50199222,155771770164724.0,25.0,0.00015344,BTC
energi,20,"$86,946,802",$3.04,,,,,,,,
