Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
horizen,27,"$51,930,763",$5.70,ZEN,Equihash,150.0,8980160.97808377,518535175.0,7.5,0.000575664444444444,BTC
hypercash,28,"$48,749,331",$1.09,,,,,,,,
zcoin,29,"$44,072,987",$4.34,XZC,MTP,302.0,5561.05100322581,80718208830.0,14.0,0.000454299707927677,BTC
aion,30,"$36,099,727",$0.085942,AION,"Equihash (210,9)",11.0,12971905.5464789,1314929.0,4.5,8.98127955493743e-06,BTC
bytecoin,31,"$36,067,857",$0.000196,BCN,CryptoNight,119.0,30190885353.3128,254782713.0,294.959277215506,2.22519888734354e-08,BTC
aeternity,32,"$33,918,054",$0.109183,AE,CuckooCycle,179.0,20494148.4507042,101500.0,169.290000000001,1.13707510431154e-05,BTC
divi,33,"$28,380,446",$0.016812,,,,,,,,
tomochain,34,"$26,717,841",$0.377741,,,,,,,,
elastos,35,"$26,002,006",$1.41,,,,,,,,
cortex,36,"$22,452,149",$0.089831,,,,,,,,
nuls,37,"$22,302,873",$0.229422,,,,,,,,
beam,38,"$20,794,422",$0.334344,BEAM,BeamHashII,60.0,83539646.3838384,1298541.0,40.0,3.49839916550766e-05,BTC
grin,39,"$19,532,572",$0.461771,,,,,,,,
vertcoin,40,"$15,416,685",$0.281148,VTC,Lyra2REv3,150.0,38155.5761821396,1173102389360.0,25.0,2.68763699582755e-05,BTC
ilcoin,41,"$15,262,442",$0.032803,,,,,,,,
syscoin,42,"$15,092,941",$0.025728,SYS,SHA-256,60.0,233650766637.16,0.0,,,
lbrycredits,43,"$13,240,855",$0.036205,,,,,,,,
counosx,44,"$362,359,759",$20.47,,,,,,,,
advancedinternetblocks,45,"$157,754,332",$0.006515,,,,,,,,
deviantcoin,46,"$118,631,958",$4.38,,,,,,,,
cryptonex,47,"$97,467,823",$1.75,,,,,,,,
counoscoin,48,"$66,934,350",$4.51,,,,,,,,
vitae,49,"$30,471,345",$1.56,,,,,,,,
helleniccoin,50,"$20,222,728",$0.290430,,,,,,,,
loki,51,"$17,271,577",$0.360317,,,,,,,,
edcblockchain,52,"$16,933,878",$0.006341,,,,,,,,
microbitcoin,53,"$13,609,726",$0.000072,,,,,,,,
fibos,54,"$12,263,620",$0.011534,,,,,,,,
unobtanium,55,"$11,867,538",$58.70,,,,,,,,
groestlcoin,56,"$11,376,174",$0.151498,GRS,Groestl,60.0,563589.721151165,38079265680096.0,5.0,1.55232916666666e-05,BTC
newton,57,"$11,389,021",$0.000554,,,,,,,,
nexus,58,"$10,574,848",$0.163515,,,,,,,,
einsteinium,59,"$9,830,560",$0.044725,EMC2,Scrypt,60.0,951.915278090093,91574326276.0,1.95000000000002,4.70198611111105e-06,BTC
burst,60,"$9,415,731",$0.004503,,,,,,,,
metaverseetp,61,"$9,299,461",$0.118896,,,,,,,,
otocash,62,"$8,032,591",$0.376836,,,,,,,,
polis,63,"$7,500,526",$0.762877,,,,,,,,
nkn,64,"$7,400,040",$0.015857,,,,,,,,
namecoin,65,"$6,912,042",$0.469046,NMC,SHA-256,600.0,13208707961210.002,0.0,,,
peercoin,66,"$6,823,258",$0.259894,PPC,SHA-256,600.0,2641662663.44775,4315017457244696.0,44.1113373942341,2.75700416666666e-05,BTC
bitcoinrhodium,67,"$6,609,191",$6.95,,,,,,,,
aeon,68,"$6,348,796",$0.401024,,,,,,,,
zenon,69,"$5,801,278",$1.45,,,,,,,,
lightningbitcoin,70,"$5,551,584",$1.44,,,,,,,,
smartcash,71,"$5,234,693",$0.003702,SMART,Keccak,55.0,145431.758762249,10807007047266.0,22.2145719412775,3.86055215577191e-07,BTC
quantumresistantledger,72,"$5,384,347",$0.075660,,,,,,,,
ubiq,73,"$5,153,662",$0.120952,UBQ,Ubqhash,89.0,4868240443842.9,46436476183.0,5.0,1.14520862308762e-05,BTC
gulden,74,"$4,980,552",$0.009716,,,,,,,,
mooncoin,75,"$4,951,360",$0.000022,,,,,,,,
piratechain,76,"$4,632,318",$0.029523,,,,,,,,
zvchain,77,"$4,271,167",$0.006923,,,,,,,,
bitcore,78,"$4,230,402",$0.238232,,,,,,,,
nimiq,79,"$4,088,269",$0.000686,,,,,,,,
flo,80,"$4,049,930",$0.026583,,,,,,,,
hycon,81,"$3,812,323",$0.001718,,,,,,,,
dero,82,"$3,720,323",$0.382622,,,,,,,,
ondori,83,"$3,585,543",$0.000095,,,,,,,,
decoin,84,"$3,498,651",$0.132162,,,,,,,,
ddkoin,85,"$3,420,615",$2.00,,,,,,,,
nix,86,"$3,410,406",$0.078862,,,,,,,,
electra,87,"$3,383,745",$0.000118,,,,,,,,
observer,88,"$3,375,861",$0.001607,,,,,,,,
gamecredits,89,"$3,337,769",$0.047794,GAME,Scrypt,90.0,4053.83967737502,122908480072.0,6.25,4.90727777777782e-06,BTC
blockstamp,90,"$3,205,678",$0.121612,,,,,,,,
matrixainetwork,91,"$3,036,601",$0.014183,,,,,,,,
viacoin,92,"$3,053,296",$0.131791,VIA,Scrypt,24.0,348450.878330825,89743694065140.0,0.625,1.37790972222222e-05,BTC
zel,93,"$2,938,632",$0.028515,ZEL,ZelHash,120.0,2355.89200857605,174918.0,112.5,2.8758356545961e-06,BTC
colossusxt,94,"$2,896,970",$0.000241,,,,,,,,
litecoincash,95,"$2,892,487",$0.004280,LCC,SHA-256,75.0,104511325.056075,6060082489675394.0,125.000005488318,4.49233983286904e-07,BTC
ergo,96,"$2,838,128",$0.199075,,,,,,,,
emercoin,97,"$2,691,459",$0.059103,,,,,,,,
stakecubecoin,98,"$2,524,585",$0.405959,,,,,,,,
mircoin,99,"$2,446,664",$0.002778,,,,,,,,
htmlcoin,100,"$2,424,067",$0.000046,,,,,,,,
