Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoin,1,"$163,412,520,592","$8,892.58",BTC,SHA-256,600.0,16104807485529.0,1.030843836940731e+20,7.00058070175438,8848.26721835883,BTC
ethereum,2,"$21,080,747,827",$190.08,ETH,Ethash,15.0,2247553210802050.0,170199367769199.0,2.0,0.0214925283100558,BTC
bitcoincash,3,"$4,265,359,286",$231.74,BCH,SHA-256,600.0,387092499120.59,0.0,,,
bitcoinsv,4,"$3,424,609,895",$186.07,BSV,SHA-256,549.0,300661453103.322,2.5822657984165755e+18,6.25,0.0212266258692629,BTC
litecoin,5,"$2,732,941,762",$42.23,LTC,Scrypt,150.0,6449996.93600002,183460436420001.0,12.5,0.00478072878998609,BTC
cardano,6,"$1,296,198,424",$0.049994,,,,,,,,
monero,7,"$1,095,166,785",$62.37,XMR,RandomX,120.0,157575431386.195,1297196022.0,1.69921602315528,0.00696116411682892,BTC
ethereumclassic,8,"$706,975,673",$6.08,ETC,Ethash,15.0,110693042896729.0,8863606426946.0,3.10400000000001,0.000691209052924791,BTC
dash,9,"$690,038,132",$72.71,DASH,X11,150.0,217595965.305791,6575111116310096.0,1.44236248422214,0.00822453767732963,BTC
zcash,10,"$382,814,654",$41.86,ZEC,Equihash,75.0,53931402.4461184,5929007917.0,5.0,0.00474595439499304,BTC
dogecoin,11,"$307,909,711",$0.002472,DOGE,Scrypt,60.0,2676466.1754952,149363918447312.0,10000.0,2.80261281337048e-07,BTC
digibyte,12,"$300,719,507",$0.022900,DGB,Scrypt,15.0,2844804852.776,0.0,,,
bitcoingold,13,"$155,872,495",$8.90,BTG,Zhash,583.0,84286.198544884,1243781.0,6.25,0.00100363830083566,BTC
decred,14,"$152,932,730",$13.32,DCR,Blake (14r),292.0,21430650627.9843,2.9708130564734106e+17,9.05289456747066,0.00147977980528512,BTC
algorand,15,"$136,209,195",$0.192297,,,,,,,,
ravencoin,16,"$119,224,739",$0.019392,RVN,KawPow,60.0,48123.2088577759,3545950996657.0,5000.0,2.18115438108485e-06,BTC
bitcoindiamond,17,"$100,980,491",$0.541471,BCD,BCD,627.0,13193035.85574,88968862147812.0,125.0,6.0852030598053e-05,BTC
abbccoin,18,"$96,619,000",$0.173958,,,,,,,,
monacoin,19,"$93,200,259",$1.42,MONA,Lyra2REv2,90.0,3465401.55928407,207626807587130.0,25.0,0.000155055507649513,BTC
energi,20,"$90,008,602",$3.12,,,,,,,,
zilliqa,21,"$87,220,365",$0.008615,,,,,,,,
siacoin,22,"$82,814,500",$0.001980,,,,,,,,
bytom,23,"$62,317,874",$0.062163,BTM,Tensority,148.0,69030198731.5631,480922773.0,412.5,6.96569637883009e-06,BTC
komodo,24,"$61,923,173",$0.516992,KMD,Equihash,59.0,266338361.541914,88735973.0,3.0,5.84575799721836e-05,BTC
verge,25,"$53,009,951",$0.003259,XVG,Scrypt,30.0,36261.645,0.0,,,
electroneum,26,"$51,011,533",$0.005052,,,,,,,,
bytecoin,27,"$49,407,520",$0.000268,BCN,CryptoNight,113.0,29985762460.4521,290222545.0,301.472298526646,3.00000000000003e-08,BTC
horizen,28,"$48,903,767",$5.40,ZEN,Equihash,150.0,10527285.5098323,570520615.0,7.5,0.000616902086230878,BTC
hypercash,29,"$44,794,773",$1.00,,,,,,,,
zcoin,30,"$40,923,273",$4.05,XZC,MTP,286.0,4765.97664644352,71378668193.0,14.0,0.000453856119610571,BTC
aion,31,"$33,837,456",$0.080556,AION,"Equihash (210,9)",11.0,9914027.94196429,890435.0,4.5,9.13904033379695e-06,BTC
aeternity,32,"$31,020,933",$0.100092,AE,CuckooCycle,180.0,23400128.5310734,138337.0,171.072,1.13188038942976e-05,BTC
tomochain,33,"$26,492,691",$0.374997,,,,,,,,
elastos,34,"$25,715,792",$1.40,,,,,,,,
divi,35,"$21,145,695",$0.012650,,,,,,,,
cortex,36,"$20,643,557",$0.082594,,,,,,,,
nuls,37,"$20,270,738",$0.208754,,,,,,,,
grin,38,"$18,994,256",$0.456467,,,,,,,,
loki,39,"$18,749,103",$0.392296,,,,,,,,
lbrycredits,40,"$18,075,391",$0.050156,,,,,,,,
beam,41,"$17,868,813",$0.289442,BEAM,BeamHashII,60.0,79561781.502439,1272535.0,40.0,3.16482336578581e-05,BTC
ilcoin,42,"$14,642,794",$0.031859,,,,,,,,
vertcoin,43,"$14,597,568",$0.266769,VTC,Lyra2REv3,150.0,65253.5134994512,1890865052525.0,25.0,2.89450764951321e-05,BTC
syscoin,44,"$13,316,761",$0.022716,SYS,SHA-256,60.0,263304713574.78,0.0,,,
counosx,45,"$350,632,105",$19.63,,,,,,,,
cryptonex,46,"$95,853,113",$1.72,,,,,,,,
counoscoin,47,"$66,783,376",$4.50,,,,,,,,
vitae,48,"$30,103,775",$1.55,,,,,,,,
helleniccoin,49,"$24,420,571",$0.350775,,,,,,,,
edcblockchain,50,"$18,582,059",$0.006958,,,,,,,,
microbitcoin,51,"$12,869,274",$0.000068,,,,,,,,
fibos,52,"$12,198,006",$0.011475,,,,,,,,
unobtanium,53,"$11,559,207",$57.19,,,,,,,,
groestlcoin,54,"$10,603,143",$0.141306,GRS,Groestl,60.0,1148505.90455474,77452016166216.0,5.0,1.60244367176634e-05,BTC
newton,55,"$10,020,142",$0.000487,,,,,,,,
einsteinium,56,"$9,659,263",$0.043953,EMC2,Scrypt,60.0,1031.13948731923,38034095556.0,1.95000000000002,5.01764951321278e-06,BTC
nexus,57,"$9,579,439",$0.148124,,,,,,,,
burst,58,"$9,034,534",$0.004320,,,,,,,,
metaverseetp,59,"$8,111,791",$0.103778,,,,,,,,
otocash,60,"$7,523,901",$0.352972,,,,,,,,
polis,61,"$7,397,263",$0.752374,,,,,,,,
aeon,62,"$7,278,486",$0.459748,,,,,,,,
nkn,63,"$6,943,476",$0.014879,,,,,,,,
blockstamp,64,"$6,590,546",$0.250123,,,,,,,,
namecoin,65,"$6,569,520",$0.445802,NMC,SHA-256,600.0,13346086930033.002,0.0,,,
peercoin,66,"$6,220,319",$0.237141,PPC,SHA-256,600.0,2708008380.32133,4185691983112455.0,43.8357628982654,2.60536161335188e-05,BTC
gulden,67,"$5,929,620",$0.011581,,,,,,,,
zenon,68,"$5,865,822",$1.49,,,,,,,,
quantumresistantledger,69,"$5,366,653",$0.075481,,,,,,,,
ubiq,70,"$5,167,476",$0.121276,UBQ,Ubqhash,88.0,5073335885763.1,63899120551.0,5.0,1.37734492350487e-05,BTC
lightningbitcoin,71,"$5,143,303",$1.33,,,,,,,,
smartcash,72,"$5,130,566",$0.003629,SMART,Keccak,55.0,278691.650607053,21475250567740.0,22.3879245527783,4.13197353760446e-07,BTC
zvchain,73,"$5,043,947",$0.008371,,,,,,,,
piratechain,74,"$4,314,901",$0.027628,,,,,,,,
bitcore,75,"$4,243,851",$0.239181,,,,,,,,
flo,76,"$3,928,304",$0.025785,,,,,,,,
nimiq,77,"$3,788,658",$0.000640,,,,,,,,
mircoin,78,"$3,548,518",$0.004030,,,,,,,,
matrixainetwork,79,"$3,463,175",$0.016235,,,,,,,,
ddkoin,80,"$3,428,171",$2.00,,,,,,,,
ondori,81,"$3,357,956",$0.000089,,,,,,,,
litecoincash,82,"$3,349,082",$0.004963,LCC,SHA-256,75.0,182166908.881188,5271180835161811.0,125.000141380198,5.8877094972067e-07,BTC
gamecredits,83,"$3,281,071",$0.046982,GAME,Scrypt,90.0,4051.14482477265,8229766538.0,6.25,5.23567454798332e-06,BTC
bitcoinrhodium,84,"$3,277,287",$3.45,,,,,,,,
electra,85,"$3,265,657",$0.000114,,,,,,,,
observer,86,"$3,095,172",$0.001473,,,,,,,,
nix,87,"$3,073,337",$0.071068,,,,,,,,
emercoin,88,"$2,995,204",$0.065801,,,,,,,,
dero,89,"$2,819,587",$0.290594,,,,,,,,
hycon,90,"$2,785,170",$0.001255,,,,,,,,
zel,91,"$2,750,223",$0.026911,ZEL,ZelHash,120.0,2369.49584469766,157863.0,112.5,2.939469273743e-06,BTC
viacoin,92,"$2,690,238",$0.116122,VIA,Scrypt,24.0,339343.374344282,56739256971086.0,0.625,1.30129068150208e-05,BTC
bitgreen,93,"$2,587,622",$0.238887,,,,,,,,
mooncoin,94,"$2,527,292",$0.000011,,,,,,,,
ergo,95,"$2,412,843",$0.174597,,,,,,,,
feathercoin,96,"$2,368,641",$0.008536,FTC,NeoScrypt,60.0,59.7044098386764,2709012371.0,40.0,9.56411682892907e-07,BTC
decoin,97,"$2,283,988",$0.086347,,,,,,,,
myriad,98,"$2,156,473",$0.001245,,,,,,,,
htmlcoin,99,"$2,143,830",$0.000040,,,,,,,,
colossusxt,100,"$2,133,770",$0.000178,,,,,,,,
