Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
monacoin,18,"$82,199,384",$1.25,MONA,Lyra2REv2,94.0,2973174.64761158,135847743370085.0,25.0,0.000181467,BTC
digibyte,19,"$79,717,156",$0.006120,DGB,Scrypt,15.0,38867.88923076,0.0,,,
energi,20,"$61,161,011",$2.19,,,,,,,,
bytom,21,"$57,495,947",$0.057353,BTM,Tensority,136.0,70741967290.1124,520161524.0,412.5,8.136e-06,BTC
siacoin,22,"$55,033,190",$0.001316,,,,,,,,
abbccoin,23,"$53,149,801",$0.095694,,,,,,,,
horizen,24,"$47,926,381",$5.42,ZEN,Equihash,153.0,11228550.9154611,601204503.0,7.5,0.0007883,BTC
komodo,25,"$47,591,179",$0.399112,KMD,Equihash,60.0,164946708.351464,43985788.0,3.0,5.74e-05,BTC
bytecoin,26,"$47,063,790",$0.000256,BCN,CryptoNight,112.0,36203043520.0,323241460.0,327.45092117,3.669e-08,BTC
hypercash,27,"$46,492,680",$1.04,,,,,,,,
verge,28,"$43,991,407",$0.002711,XVG,Scrypt,30.0,10756.32,0.0,,,
zilliqa,29,"$42,818,529",$0.004263,,,,,,,,
zcoin,30,"$33,807,232",$3.42,XZC,MTP,269.0,6264.1958,100016788463.0,14.0,0.00049167,BTC
aeternity,31,"$31,318,955",$0.102002,AE,CuckooCycle,176.0,30907200.0,175609.0,179.091,1.471e-05,BTC
aion,32,"$26,551,045",$0.064694,AION,"Equihash (210,9)",11.0,10822317.0,983847.0,4.5,9.33e-06,BTC
cortex,33,"$21,234,949",$0.084961,,,,,,,,
elastos,34,"$21,194,054",$1.16,,,,,,,,
grin,35,"$19,522,215",$0.501000,,,,,,,,
tomochain,36,"$19,285,890",$0.274235,,,,,,,,
nuls,37,"$19,175,928",$0.198338,,,,,,,,
electroneum,38,"$19,085,837",$0.001897,,,,,,,,
beam,39,"$17,577,462",$0.295255,BEAM,BeamHashII,59.0,110979972.0,1881016.0,40.0,4.245e-05,BTC
divi,40,"$15,176,936",$0.009381,,,,,,,,
ilcoin,41,"$14,471,684",$0.033713,,,,,,,,
vertcoin,42,"$12,106,367",$0.223041,VTC,Lyra2REv3,150.0,67168.711644928,1923249465529.0,25.0,3.19e-05,BTC
groestlcoin,43,"$11,556,483",$0.154445,GRS,Groestl,62.0,1626389.87175201,112665988866459.0,5.0,2.191e-05,BTC
syscoin,44,"$11,177,554",$0.019152,SYS,SHA-256,60.0,276661526305.63,0.0,,,
loki,45,"$10,547,949",$0.223253,,,,,,,,
nexus,46,"$10,047,620",$0.155363,,,,,,,,
cryptonex,47,"$91,892,957",$1.65,,,,,,,,
counoscoin,48,"$71,590,354",$4.82,,,,,,,,
vitae,49,"$23,966,550",$1.23,,,,,,,,
zvchain,50,"$14,740,188",$0.028917,,,,,,,,
edcblockchain,51,"$13,622,192",$0.005101,,,,,,,,
fibos,52,"$11,900,413",$0.011204,,,,,,,,
microbitcoin,53,"$11,172,290",$0.000059,,,,,,,,
unobtanium,54,"$10,648,489",$52.72,,,,,,,,
einsteinium,55,"$8,678,803",$0.039517,EMC2,Scrypt,74.0,658.05578448862,38193622612.0,1.95,5.35e-06,BTC
newton,56,"$8,424,674",$0.000410,,,,,,,,
mircoin,57,"$7,806,998",$0.008865,,,,,,,,
otocash,58,"$7,494,983",$0.351615,,,,,,,,
burst,59,"$7,466,352",$0.003574,,,,,,,,
metaverseetp,60,"$7,324,861",$0.093943,,,,,,,,
nkn,61,"$6,605,804",$0.014155,,,,,,,,
gulden,62,"$5,734,923",$0.011251,,,,,,,,
polis,63,"$5,588,470",$0.568402,,,,,,,,
lightningbitcoin,64,"$5,488,748",$1.42,,,,,,,,
electra,65,"$4,958,822",$0.000173,,,,,,,,
namecoin,66,"$4,884,673",$0.331470,NMC,SHA-256,600.0,12339538579143.998,0.0,,,
peercoin,67,"$4,564,023",$0.174627,PPC,SHA-256,2700.0,1714486524.76281,2727282797514430.0,49.138630601132114,2.563e-05,BTC
quantumresistantledger,68,"$4,356,932",$0.061498,,,,,,,,
mooncoin,69,"$3,992,733",$0.000018,,,,,,,,
bitcoinrhodium,70,"$3,906,350",$4.68,,,,,,,,
lbrycredits,71,"$3,902,196",$0.011192,,,,,,,,
flo,72,"$3,480,561",$0.022846,,,,,,,,
bitcore,73,"$3,354,381",$0.189614,,,,,,,,
observer,74,"$3,321,437",$0.001592,,,,,,,,
dero,75,"$3,281,428",$0.340980,,,,,,,,
gamecredits,76,"$3,266,239",$0.046770,GAME,Scrypt,98.0,2604.0092109459,114123820403.0,6.25,6.65e-06,BTC
smartcash,77,"$3,228,142",$0.002283,SMART,Keccak,54.0,285032.779716459,22670490132780.0,23.069597196794756,3.253e-07,BTC
credittagchain,78,"$3,222,435",$0.053935,,,,,,,,
blockstamp,79,"$3,137,020",$0.119252,,,,,,,,
aeon,80,"$3,129,308",$0.197664,,,,,,,,
piratechain,81,"$2,927,720",$0.019087,,,,,,,,
emercoin,82,"$2,872,454",$0.063238,,,,,,,,
matrixainetwork,83,"$2,847,570",$0.013558,,,,,,,,
zel,84,"$2,829,617",$0.028613,ZEL,ZelHash,121.0,2954.70494221244,200040.0,112.5,4.09e-06,BTC
viacoin,85,"$2,808,420",$0.121229,VIA,Scrypt,24.0,309423.90895831,55373565399017.0,0.625,1.724e-05,BTC
helleniccoin,86,"$2,776,920",$0.039913,,,,,,,,
litecoincash,87,"$2,697,047",$0.004019,LCC,SHA-256,150.0,219395902.0,6281988159776140.0,125.0,5.9e-07,BTC
nimiq,88,"$2,662,476",$0.000462,,,,,,,,
ubiq,89,"$2,660,718",$0.062445,UBQ,Ubqhash,86.0,3390750851762.0,39427335485.0,5.0,8.92e-06,BTC
bitgreen,90,"$2,647,285",$0.248786,,,,,,,,
ondori,91,"$2,614,179",$0.000069,,,,,,,,
hycon,92,"$2,591,942",$0.001182,,,,,,,,
colossusxt,93,"$2,477,171",$0.000208,,,,,,,,
sumokoin,94,"$2,155,832",$0.101989,SUMO,CryptoNightR,248.0,6695908605.0,26999631.0,74.93,1.449e-05,BTC
nix,95,"$2,151,837",$0.049759,,,,,,,,
tera,96,"$1,844,732",$0.002184,,,,,,,,
feathercoin,97,"$1,783,706",$0.006507,FTC,NeoScrypt,62.0,49.335438850317,3417646716.0,40.0,9.39e-07,BTC
boolberry,98,"$1,770,010",$0.134016,,,,,,,,
htmlcoin,99,"$1,750,361",$0.000033,,,,,,,,
ergo,100,"$1,689,618",$0.139052,,,,,,,,
