Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoin,1,"$114,522,774,432","$6,263.79",BTC,SHA-256,787.0,16552923967337.0,9.033579046110164e+19,12.8858,6299.68,BTC
ethereum,2,"$14,422,208,998",$130.85,ETH,Ethash,13.5783,2143598605483610.0,157869439140658.0,2.0,0.02082436,BTC
bitcoincash,3,"$3,985,152,409",$217.22,BCH,SHA-256,600.0,551362745824.41,0.0,,,
bitcoinsv,4,"$3,084,265,491",$168.14,BSV,SHA-256,586.0,409914978190.849,3.004388098072099e+18,12.5,0.026813,BTC
litecoin,5,"$2,466,243,881",$38.33,LTC,Scrypt,147.0,4937941.256,144274123837341.0,12.5,0.0061057,BTC
cardano,6,"$746,749,662",$0.028802,,,,,,,,
tron,7,"$743,338,798",$0.011148,,,,,,,,
monero,8,"$734,367,376",$41.98,XMR,RandomX,111.0,158395075062.0,1426982658.0,1.817666306376,0.006689,BTC
dash,9,"$639,943,929",$68.11,DASH,X11,157.0,194274873.220447,5314676604562841.0,1.5533134445469152,0.01083096,BTC
ethereumclassic,10,"$571,736,141",$4.92,ETC,Ethash,13.0844,126242097201417.0,9648290880851.0,3.104,0.0007815,BTC
zcash,11,"$301,055,797",$31.63,ZEC,Equihash,75.0,45215673.4228729,4938757289.0,5.0,0.00503214,BTC
dogecoin,12,"$221,399,460",$0.001788,DOGE,Scrypt,62.0,1772915.545551,122816359463089.0,10000.0,2.85e-07,BTC
bitcoingold,13,"$130,191,088",$7.43,BTG,Zhash,598.0,202721.502088594,2777081.0,12.5,0.001186,BTC
decred,14,"$121,759,346",$11.29,DCR,Blake (14r),317.0,30409165617.4446,4.1200748209959686e+17,9.32720632575956,0.00179063,BTC
algorand,15,"$103,401,120",$0.156558,,,,,,,,
bitcoindiamond,16,"$90,940,457",$0.487635,BCD,BCD,571.0,2820374.6423148,21214390282328.0,125.0,7.82e-05,BTC
ravencoin,17,"$82,551,902",$0.014274,RVN,X16Rv2,60.0,396733.330648741,28399278006158.0,5000.0,2.25e-06,BTC
monacoin,18,"$80,376,897",$1.22,MONA,Lyra2REv2,94.0,2892029.98192966,132140150972759.0,25.0,0.0001934,BTC
bytom,19,"$54,607,601",$0.054471,,,,,,,,
siacoin,20,"$53,866,139",$0.001288,,,,,,,,
abbccoin,21,"$51,857,767",$0.093367,,,,,,,,
horizen,22,"$45,872,297",$5.28,ZEN,Equihash,151.0,12517380.9428825,679088640.0,7.5,0.0008387,BTC
digibyte,23,"$44,061,895",$0.003401,DGB,Scrypt,15.0,22919.95581337,0.0,,,
hypercash,24,"$44,014,378",$0.987945,,,,,,,,
komodo,25,"$42,887,655",$0.360642,KMD,Equihash,60.0,178392813.415217,47571416.0,3.0,5.75e-05,BTC
verge,26,"$39,337,255",$0.002426,XVG,Scrypt,30.0,21615.9854246,0.0,,,
bytecoin,27,"$38,691,617",$0.000210,BCN,CryptoNight,119.0,26742648405.0,224728137.0,345.95506179,3e-08,BTC
zilliqa,28,"$37,729,418",$0.003775,,,,,,,,
energi,29,"$37,554,547",$1.38,,,,,,,,
zcoin,30,"$31,619,441",$3.25,XZC,MTP,340.0,5404.1799,68266988035.0,14.0,0.00050252,BTC
aeternity,31,"$29,538,512",$0.096815,AE,CuckooCycle,181.0,34539900.0,190828.0,184.437,1.542e-05,BTC
aion,32,"$23,303,589",$0.058146,AION,"Equihash (210,9)",11.0,11374672.0,1034061.0,4.5,9.24e-06,BTC
electroneum,33,"$21,007,436",$0.002093,,,,,,,,
elastos,34,"$19,606,656",$1.08,,,,,,,,
grin,35,"$17,345,818",$0.465589,,,,,,,,
tomochain,36,"$16,022,202",$0.228510,,,,,,,,
beam,37,"$15,675,078",$0.270478,BEAM,BeamHashII,59.0,124020828.0,2102047.0,40.0,4.254e-05,BTC
divi,38,"$14,091,633",$0.008908,,,,,,,,
cortex,39,"$14,077,038",$0.056322,,,,,,,,
ilcoin,40,"$13,661,417",$0.032225,,,,,,,,
nuls,41,"$12,693,189",$0.146893,,,,,,,,
vertcoin,42,"$11,486,542",$0.212745,VTC,Lyra2REv3,147.0,74113.0,2165393953798.0,25.0,3.286e-05,BTC
loki,43,"$11,064,814",$0.237174,,,,,,,,
