Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoin,1,"$126,553,785,019","$6,909.41",BTC,SHA-256,529.0,14715214060656.0,1.1947327626494684e+20,12.6374,6894.97,BTC
ethereum,2,"$17,586,901,007",$159.21,ETH,Ethash,13.2047,2289093185109140.0,173354425705176.0,2.0,0.0229035,BTC
bitcoincash,3,"$4,341,970,184",$236.28,BCH,SHA-256,600.0,345066754109.06,0.0,,,
bitcoinsv,4,"$3,502,778,808",$190.63,BSV,SHA-256,802.0,300883547167.441,1.611327923925975e+18,6.25,0.02748,BTC
litecoin,5,"$2,744,139,261",$42.56,LTC,Scrypt,153.0,5391480.755,151347931501558.0,12.5,0.0061579,BTC
monero,6,"$951,218,222",$54.30,XMR,RandomX,119.0,157131619315.0,1320433775.0,1.774191084772,0.007859,BTC
cardano,7,"$859,034,044",$0.033133,,,,,,,,
tron,8,"$829,551,914",$0.012440,,,,,,,,
dash,9,"$693,484,036",$73.53,DASH,X11,155.0,203677784.900629,5643802742386607.0,1.5533134445469152,0.01061188,BTC
ethereumclassic,10,"$612,935,826",$5.27,ETC,Ethash,12.8857,121846589096872.0,9455954204806.0,3.104,0.0007613,BTC
zcash,11,"$350,022,417",$35.81,ZEC,Equihash,75.0,47672884.493396,5207150263.0,5.0,0.00516072,BTC
dogecoin,12,"$246,381,629",$0.001985,DOGE,Scrypt,63.0,3051905.82088185,208060883986660.0,10000.0,2.7825e-07,BTC
bitcoingold,13,"$154,277,297",$8.81,BTG,Zhash,578.0,222657.87625392,3155732.0,12.5,0.001269,BTC
decred,14,"$128,970,918",$11.96,DCR,Blake (14r),271.0,25847814227.5716,4.0965135343359226e+17,9.234857748276793,0.00173176,BTC
algorand,15,"$119,789,660",$0.177951,,,,,,,,
ravencoin,16,"$97,149,290",$0.016434,RVN,X16Rv2,60.0,507142.860695806,36302700018139.0,5000.0,2.37e-06,BTC
bitcoindiamond,17,"$97,115,267",$0.520745,BCD,BCD,642.0,1958574.66142953,13102825728370.0,125.0,7.459e-05,BTC
