Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoin,1,"$121,364,285,991","$6,635.59",BTC,SHA-256,536.0,13912524048945.0,1.1148103693103037e+20,12.7659,6611.97,BTC
ethereum,2,"$15,002,301,871",$136.05,ETH,Ethash,13.5261,2125331268275510.0,157128164679804.0,2.0,0.02043255,BTC
bitcoincash,3,"$4,117,966,064",$224.37,BCH,SHA-256,600.0,450054929398.64996,0.0,,,
bitcoinsv,4,"$3,130,034,081",$170.57,BSV,SHA-256,610.0,331634248108.636,2.335013524360887e+18,12.5,0.025652,BTC
litecoin,5,"$2,535,040,531",$39.38,LTC,Scrypt,154.0,4894266.392,136498143451635.0,12.5,0.0059344,BTC
monero,6,"$881,775,282",$50.39,XMR,RandomX,120.0,146370611513.0,1219755095.0,1.810524079174,0.00761,BTC
cardano,7,"$779,687,571",$0.030072,,,,,,,,
tron,8,"$779,147,705",$0.011685,,,,,,,,
dash,9,"$629,249,181",$66.92,DASH,X11,159.0,191435632.325971,5171130692636011.0,1.5533134445469152,0.01009743,BTC
ethereumclassic,10,"$590,234,597",$5.07,ETC,Ethash,13.1578,128494064765431.0,9765619234631.0,3.104,0.0007639,BTC
zcash,11,"$302,866,335",$31.63,ZEC,Equihash,75.0,42505031.5788578,4642682915.0,5.0,0.00476364,BTC
dogecoin,12,"$226,611,681",$0.001829,DOGE,Scrypt,63.0,1531805.63121972,104429445871703.0,10000.0,2.7403e-07,BTC
bitcoingold,13,"$132,022,879",$7.54,BTG,Zhash,591.0,187427.98372263,2597986.0,12.5,0.001136,BTC
decred,14,"$123,771,853",$11.47,DCR,Blake (14r),314.0,24521430930.9375,3.354100124187879e+17,9.32720632575956,0.00172677,BTC
algorand,15,"$106,915,978",$0.161245,,,,,,,,
edcblockchain,16,"$95,670,286",$0.035823,,,,,,,,
bitcoindiamond,17,"$90,908,173",$0.487462,BCD,BCD,573.0,3263080.13224514,24458677927085.0,125.0,7.384e-05,BTC
ravencoin,18,"$87,927,137",$0.015130,RVN,X16Rv2,60.0,447237.467147519,32014504915741.0,5000.0,2.26e-06,BTC
monacoin,19,"$82,543,524",$1.26,MONA,Lyra2REv2,94.0,4157304.7175326,189951997886266.0,25.0,0.0001888,BTC
bytom,20,"$60,316,870",$0.060166,,,,,,,,
digibyte,21,"$54,851,777",$0.004229,DGB,Scrypt,15.0,6275082.4728335,0.0,,,
siacoin,22,"$54,473,079",$0.001303,,,,,,,,
abbccoin,23,"$53,022,728",$0.095465,,,,,,,,
horizen,24,"$47,018,184",$5.39,ZEN,Equihash,150.0,12496396.7969268,682469883.0,7.5,0.0008117,BTC
komodo,25,"$44,683,435",$0.375603,KMD,Equihash,60.0,203142720.588914,54171392.0,3.0,5.68e-05,BTC
hypercash,26,"$43,894,876",$0.985167,,,,,,,,
bytecoin,27,"$43,481,292",$0.000236,BCN,CryptoNight,117.0,27981154531.0,239155166.0,342.21265929,3.341e-08,BTC
energi,28,"$43,141,647",$1.57,,,,,,,,
verge,29,"$40,306,085",$0.002485,XVG,Scrypt,30.0,8328.61805771,0.0,,,
zilliqa,30,"$38,233,595",$0.003822,,,,,,,,
zcoin,31,"$31,303,030",$3.20,XZC,MTP,303.0,5979.975,84765006785.0,14.0,0.00026001,BTC
aeternity,32,"$30,422,456",$0.099586,AE,CuckooCycle,182.0,27065000.0,148708.0,183.546,1.494e-05,BTC
aion,33,"$24,741,797",$0.061735,AION,"Equihash (210,9)",11.0,14515285.0,1319571.0,4.5,9.3e-06,BTC
cortex,34,"$21,944,248",$0.087799,,,,,,,,
elastos,35,"$21,725,906",$1.19,,,,,,,,
electroneum,36,"$21,675,154",$0.002158,,,,,,,,
grin,37,"$17,489,007",$0.465223,,,,,,,,
nuls,38,"$16,906,227",$0.195527,,,,,,,,
tomochain,39,"$16,839,836",$0.240030,,,,,,,,
beam,40,"$15,582,402",$0.267841,BEAM,BeamHashII,61.0,109892920.0,1801523.0,40.0,4.029e-05,BTC
ilcoin,41,"$15,323,087",$0.036145,,,,,,,,
divi,42,"$14,980,594",$0.009421,,,,,,,,
loki,43,"$11,844,096",$0.252259,,,,,,,,
