Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoin,1,"$165,630,618,918","$9,019.93",BTC,SHA-256,551.0,15984829371614.0,1.2553470319187486e+20,12.9086865671642,8836.92940194716,BTC
ethereum,2,"$23,226,358,667",$209.63,ETH,Ethash,13.285,2364696124622310.0,175849286199057.0,2.0,0.0231878949164346,BTC
bitcoincash,3,"$4,543,824,949",$246.97,BCH,SHA-256,600.0,249795448018.46002,0.0,,,
bitcoinsv,4,"$3,816,837,358",$207.47,BSV,SHA-256,639.0,185776010248.392,1.2256758877814633e+18,6.25,0.0229964066852368,BTC
litecoin,5,"$3,059,460,878",$47.32,LTC,Scrypt,145.0,6178697.78200002,183015895900398.0,12.5,0.00528083758716877,BTC
cardano,6,"$1,300,458,235",$0.050158,,,,,,,,
tron,7,"$1,098,705,788",$0.016477,,,,,,,,
monero,8,"$1,082,659,949",$61.70,XMR,RandomX,119.0,154227165102.527,1308061211.0,1.72028838790314,0.00684380250347705,BTC
ethereumclassic,9,"$859,927,513",$7.39,ETC,Ethash,12.9644,122318955208867.0,9821584339732.0,3.10400000000001,0.000810860639777468,BTC
dash,10,"$760,430,140",$80.23,DASH,X11,155.0,229190761.231533,7358614064536670.0,1.44236248422214,0.0089186674929972,BTC
zcash,11,"$404,415,578",$44.50,ZEC,Equihash,74.0,51365721.1929468,6590922042.0,5.0,0.00495288633193864,BTC
dogecoin,12,"$311,316,048",$0.002502,DOGE,Scrypt,63.0,2746886.77837299,145852410802869.0,10000.0,2.78022823365785e-07,BTC
digibyte,13,"$276,137,901",$0.021073,DGB,Scrypt,15.0,149680.23150651,0.0,,,
bitcoingold,14,"$173,124,396",$9.88,BTG,Zhash,592.0,106476.005004647,1371868.0,6.25,0.00109822141863699,BTC
decred,15,"$169,412,281",$14.80,DCR,Blake (14r),327.0,22895879521.5219,2.8604166103719024e+17,9.14342351314532,0.00164078602225313,BTC
algorand,16,"$148,423,070",$0.207530,,,,,,,,
ravencoin,17,"$129,830,368",$0.021324,RVN,X16Rv2,60.0,416216.840450213,29542076475023.0,5000.0,2.36970792767732e-06,BTC
bitcoindiamond,18,"$106,935,253",$0.573401,BCD,BCD,568.0,5442338.15645363,40813424491537.0,125.0,6.37868845618917e-05,BTC
energi,19,"$95,173,539",$3.33,,,,,,,,
monacoin,20,"$91,061,108",$1.39,MONA,Lyra2REv2,94.0,3246450.02057986,222291334561850.0,25.0,0.000152400278164117,BTC
siacoin,21,"$88,503,328",$0.002116,,,,,,,,
abbccoin,22,"$74,553,586",$0.134230,,,,,,,,
zilliqa,23,"$71,213,028",$0.007048,,,,,,,,
bytom,24,"$68,272,531",$0.068102,BTM,Tensority,159.0,66660432148.0,419248000.0,412.5,7.53880389429758e-06,BTC
komodo,25,"$63,394,008",$0.529893,KMD,Equihash,59.0,234619545.906023,72427275.0,3.0,5.97059805285122e-05,BTC
horizen,26,"$52,577,776",$5.84,ZEN,Equihash,149.0,10795593.1889998,728001594.0,7.5,0.000636594575799721,BTC
verge,27,"$51,893,912",$0.003192,XVG,Scrypt,30.0,32700.8867,0.0,,,
hypercash,28,"$50,071,624",$1.12,,,,,,,,
zcoin,29,"$42,186,891",$4.20,XZC,MTP,289.0,5758.50166040817,85530385937.0,14.0,0.000467217524339361,BTC
aion,30,"$38,536,882",$0.091744,AION,"Equihash (210,9)",11.0,14121965.6420582,891007.0,4.5,1.03778303198887e-05,BTC
aeternity,31,"$35,596,639",$0.115130,AE,CuckooCycle,183.0,25810536.1702128,118621.0,172.902747720364,1.28705980528511e-05,BTC
electroneum,32,"$33,667,549",$0.003338,,,,,,,,
tomochain,33,"$25,836,853",$0.366140,,,,,,,,
elastos,34,"$25,800,369",$1.40,,,,,,,,
cortex,35,"$22,830,243",$0.091343,,,,,,,,
grin,36,"$21,655,924",$0.529167,,,,,,,,
divi,37,"$21,091,950",$0.012723,,,,,,,,
nuls,38,"$21,001,093",$0.216519,,,,,,,,
beam,39,"$20,584,155",$0.338332,BEAM,BeamHashII,59.0,105243972.268371,1809291.0,40.0,3.75284497206705e-05,BTC
ilcoin,40,"$15,827,571",$0.035132,,,,,,,,
vertcoin,41,"$15,674,989",$0.287064,VTC,Lyra2REv3,148.0,63805.3870736568,1853522407980.0,25.0,3.2209902642559e-05,BTC
syscoin,42,"$12,855,344",$0.021943,SYS,SHA-256,60.0,258777139616.81003,0.0,,,
lbrycredits,43,"$12,612,812",$0.035309,,,,,,,,
groestlcoin,44,"$11,308,291",$0.150814,GRS,Groestl,63.0,1099140.55776982,78591024763492.0,5.0,1.67741168289292e-05,BTC
counosx,45,"$343,403,006",$20.00,,,,,,,,
cryptonex,46,"$101,891,783",$1.83,,,,,,,,
counoscoin,47,"$71,595,312",$4.82,,,,,,,,
bytecoin,48,"$49,523,623",$0.000269,BCN,CryptoNight,117.0,22633717727.1992,199347244.0,308.279370693606,3.00000000000003e-08,BTC
mooncoin,49,"$28,698,595",$0.000127,,,,,,,,
vitae,50,"$28,254,699",$1.45,,,,,,,,
edcblockchain,51,"$15,876,660",$0.005945,,,,,,,,
loki,52,"$12,840,314",$0.269463,,,,,,,,
unobtanium,53,"$12,019,566",$59.48,,,,,,,,
fibos,54,"$11,386,819",$0.010714,,,,,,,,
nexus,55,"$10,886,247",$0.168330,,,,,,,,
einsteinium,56,"$10,701,227",$0.048704,EMC2,Scrypt,32.0,892.774179493744,134963983085.0,1.95000000000002,5.27872044506264e-06,BTC
microbitcoin,57,"$10,681,893",$0.000057,,,,,,,,
burst,58,"$10,660,470",$0.005098,,,,,,,,
newton,59,"$10,588,108",$0.000515,,,,,,,,
aeon,60,"$8,660,926",$0.547071,,,,,,,,
metaverseetp,61,"$8,248,581",$0.105596,,,,,,,,
polis,62,"$7,790,380",$0.792358,,,,,,,,
zvchain,63,"$7,715,823",$0.013110,,,,,,,,
nkn,64,"$7,647,776",$0.016388,,,,,,,,
otocash,65,"$7,524,856",$0.353017,,,,,,,,
ubiq,66,"$7,106,689",$0.166788,UBQ,Ubqhash,86.0,4650145722335.47,52052945710.0,5.0,1.51419749652294e-05,BTC
namecoin,67,"$6,721,762",$0.456133,NMC,SHA-256,600.0,13728172187069.998,0.0,,,
peercoin,68,"$6,446,447",$0.246114,PPC,SHA-256,2700.0,1894902547.53039,2902073263809197.0,47.9359101966991,2.77106815020863e-05,BTC
helleniccoin,69,"$6,334,406",$0.091002,,,,,,,,
quantumresistantledger,70,"$5,784,324",$0.081430,,,,,,,,
gulden,71,"$5,564,409",$0.010880,,,,,,,,
lightningbitcoin,72,"$5,532,089",$1.43,,,,,,,,
blockstamp,73,"$4,812,757",$0.182732,,,,,,,,
zenon,74,"$4,709,271",$1.22,,,,,,,,
bitcore,75,"$4,617,397",$0.260447,,,,,,,,
colossusxt,76,"$4,175,303",$0.000348,,,,,,,,
piratechain,77,"$4,150,368",$0.026698,,,,,,,,
smartcash,78,"$4,100,087",$0.002900,SMART,Keccak,57.0,245490.227836936,14236300931270.0,22.5649750355875,2.72253963838664e-07,BTC
bitcoinrhodium,79,"$4,095,737",$4.90,,,,,,,,
flo,80,"$3,955,770",$0.025965,,,,,,,,
ddkoin,81,"$3,787,490",$2.21,,,,,,,,
mircoin,82,"$3,756,338",$0.004266,,,,,,,,
emercoin,83,"$3,596,258",$0.079039,,,,,,,,
dero,84,"$3,444,190",$0.355716,,,,,,,,
ondori,85,"$3,404,897",$0.000090,,,,,,,,
nimiq,86,"$3,401,804",$0.000579,,,,,,,,
electra,87,"$3,384,304",$0.000118,,,,,,,,
matrixainetwork,88,"$3,263,303",$0.015355,,,,,,,,
zel,89,"$3,256,360",$0.032133,ZEL,ZelHash,118.0,2816.63586372545,255046.0,112.5,3.29546722454672e-06,BTC
gamecredits,90,"$3,171,146",$0.045408,GAME,Scrypt,51.0,3595.72289668092,196313867999.0,6.25,5.07529902642558e-06,BTC
bitgreen,91,"$3,045,331",$0.282445,,,,,,,,
hycon,92,"$3,012,688",$0.001363,,,,,,,,
viacoin,93,"$2,964,091",$0.127944,VIA,Scrypt,24.0,340528.614966748,61312051474550.0,0.625,1.44964116828929e-05,BTC
observer,94,"$2,803,576",$0.001335,,,,,,,,
litecoincash,95,"$2,618,287",$0.003886,LCC,SHA-256,150.0,76461523.1280788,2830484351162340.0,125.000011545813,4.20306834030683e-07,BTC
feathercoin,96,"$2,369,071",$0.008564,FTC,NeoScrypt,62.0,60.4483078789636,5006576020.0,40.0,9.20108484005566e-07,BTC
potcoin,97,"$2,240,149",$0.010007,,,,,,,,
boolberry,98,"$2,225,628",$0.168513,,,,,,,,
nix,99,"$2,223,852",$0.051424,,,,,,,,
htmlcoin,100,"$2,136,372",$0.000040,,,,,,,,
