Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoin,1,"$138,877,739,568","$7,571.32",BTC,SHA-256,599.0,15958652328578.0,1.144271950575572e+20,12.7797,7553.14,BTC
ethereum,2,"$21,019,775,141",$189.97,ETH,Ethash,13.4353,2241805319247400.0,166859342124656.0,2.0,0.02498517,BTC
bitcoincash,3,"$4,433,574,329",$241.10,BCH,SHA-256,600.0,277603748280.98,0.0,,,
bitcoinsv,4,"$3,625,124,752",$197.15,BSV,SHA-256,596.0,204805443912.526,1.4758937645084925e+18,6.25,0.02594,BTC
litecoin,5,"$2,845,180,334",$44.06,LTC,Scrypt,160.0,6058082.193,162620405596343.0,12.5,0.0058358,BTC
cardano,6,"$1,129,324,926",$0.043558,,,,,,,,
monero,7,"$1,068,841,089",$60.96,XMR,RandomX,114.0,145569622155.0,1276926510.0,1.739675329341,0.00808,BTC
tron,8,"$947,651,508",$0.014211,,,,,,,,
dash,9,"$782,516,583",$82.76,DASH,X11,155.0,148151275.177608,4105192785474341.0,1.5533134445469152,0.01092118,BTC
ethereumclassic,10,"$660,362,230",$5.68,ETC,Ethash,13.2542,107426827702319.0,8105115940782.0,3.104,0.0007521,BTC
zcash,11,"$407,450,305",$45.23,ZEC,Equihash,74.0,52504484.2415806,5812388309.0,5.0,0.00596561,BTC
dogecoin,12,"$258,291,470",$0.002078,DOGE,Scrypt,62.0,2529406.00793678,175221227135393.0,10000.0,2.7356e-07,BTC
digibyte,13,"$169,587,017",$0.012979,DGB,Scrypt,15.0,65646.1866259,0.0,,,
bitcoingold,14,"$164,372,901",$9.39,BTG,Zhash,591.0,143265.589379232,1985840.0,6.25,0.001244,BTC
decred,15,"$143,470,666",$12.59,DCR,Blake (14r),299.0,24383098748.6727,3.5024953746049434e+17,9.14342351314534,0.0016661,BTC
algorand,16,"$141,749,106",$0.200344,,,,,,,,
ravencoin,17,"$105,815,184",$0.017607,RVN,X16Rv2,60.0,396417.926524431,28376700499509.0,5000.0,2.11e-06,BTC
bitcoindiamond,18,"$100,758,678",$0.540282,BCD,BCD,579.0,8147242.74791965,60435476951447.0,125.0,7.07e-05,BTC
monacoin,19,"$78,797,628",$1.20,MONA,Lyra2REv2,95.0,2921034.3367534,132060494177356.0,25.0,0.00015774,BTC
energi,20,"$74,251,251",$2.62,,,,,,,,
komodo,21,"$66,069,367",$0.553130,KMD,Equihash,60.0,231022053.63918,61605880.0,3.0,7.3e-05,BTC
abbccoin,22,"$64,426,756",$0.115997,,,,,,,,
siacoin,23,"$58,681,486",$0.001403,,,,,,,,
bytom,24,"$58,665,571",$0.058519,BTM,Tensority,150.0,73257030746.171,488380204.0,412.5,7.616e-06,BTC
horizen,25,"$55,883,203",$6.27,ZEN,Equihash,153.0,8762184.11682811,469149099.0,7.5,0.0008166,BTC
verge,26,"$46,851,378",$0.002884,XVG,Scrypt,30.0,14007.6114,0.0,,,
hypercash,27,"$46,416,548",$1.04,,,,,,,,
zilliqa,28,"$46,087,528",$0.004575,,,,,,,,
bytecoin,29,"$45,216,582",$0.000246,BCN,CryptoNight,120.0,27774914785.0,231457623.0,317.19101496,3.132e-08,BTC
zcoin,30,"$41,402,342",$4.15,XZC,MTP,279.0,6227.6723,95869709170.0,14.0,0.00054275,BTC
aeternity,31,"$31,532,543",$0.102327,AE,CuckooCycle,183.0,22705750.0,124075.0,175.527,1.351e-05,BTC
aion,32,"$29,728,490",$0.072436,AION,"Equihash (210,9)",11.0,10297700.0,936154.0,4.5,9.6e-06,BTC
elastos,33,"$24,140,443",$1.31,,,,,,,,
tomochain,34,"$23,706,604",$0.336501,,,,,,,,
electroneum,35,"$22,904,021",$0.002273,,,,,,,,
cortex,36,"$22,636,179",$0.090567,,,,,,,,
nuls,37,"$20,471,308",$0.211385,,,,,,,,
grin,38,"$19,740,899",$0.493793,,,,,,,,
beam,39,"$16,893,819",$0.280594,BEAM,BeamHashII,60.0,102380472.0,1706341.0,40.0,3.651e-05,BTC
ilcoin,40,"$16,645,217",$0.037738,,,,,,,,
divi,41,"$15,809,637",$0.009642,,,,,,,,
vertcoin,42,"$14,979,191",$0.275121,VTC,Lyra2REv3,161.0,52821.322838519,1409104683993.0,25.0,3.671e-05,BTC
loki,43,"$11,900,949",$0.250817,,,,,,,,
syscoin,44,"$11,755,044",$0.020122,SYS,SHA-256,60.0,239500151319.54,0.0,,,
groestlcoin,45,"$11,753,126",$0.156904,GRS,Groestl,63.0,840268.620164707,57284543547023.0,5.0,2.051e-05,BTC
cryptonex,46,"$96,835,820",$1.74,,,,,,,,
counoscoin,47,"$71,777,969",$4.83,,,,,,,,
vitae,48,"$28,125,898",$1.44,,,,,,,,
edcblockchain,49,"$14,541,664",$0.005445,,,,,,,,
unobtanium,50,"$11,585,603",$57.35,,,,,,,,
fibos,51,"$11,395,059",$0.010725,,,,,,,,
microbitcoin,52,"$11,333,722",$0.000060,,,,,,,,
nexus,53,"$10,138,886",$0.156774,,,,,,,,
newton,54,"$9,134,193",$0.000444,,,,,,,,
einsteinium,55,"$8,551,414",$0.038929,EMC2,Scrypt,79.0,912.02907007856,49583987708.0,1.95,5.14e-06,BTC
burst,56,"$8,048,229",$0.003850,,,,,,,,
otocash,57,"$7,990,931",$0.374882,,,,,,,,
aeon,58,"$7,959,738",$0.502780,,,,,,,,
zvchain,59,"$7,685,964",$0.014368,,,,,,,,
metaverseetp,60,"$7,557,055",$0.096830,,,,,,,,
nkn,61,"$7,364,637",$0.015781,,,,,,,,
mircoin,62,"$7,267,277",$0.008252,,,,,,,,
polis,63,"$6,907,385",$0.702549,,,,,,,,
lbrycredits,64,"$6,798,565",$0.019266,,,,,,,,
mooncoin,65,"$6,053,323",$0.000027,,,,,,,,
namecoin,66,"$5,911,630",$0.401158,NMC,SHA-256,600.0,13904616840200.0,0.0,,,
gulden,67,"$5,864,154",$0.011485,,,,,,,,
lightningbitcoin,68,"$5,477,116",$1.42,,,,,,,,
peercoin,69,"$5,441,763",$0.207945,PPC,SHA-256,2700.0,1965961792.41304,3127311705036869.0,47.48569514768586,2.792e-05,BTC
quantumresistantledger,70,"$4,816,032",$0.067885,,,,,,,,
piratechain,71,"$4,291,115",$0.027782,,,,,,,,
zenon,72,"$4,200,467",$1.09,,,,,,,,
matrixainetwork,73,"$3,630,790",$0.017176,,,,,,,,
electra,74,"$3,470,859",$0.000121,,,,,,,,
ddkoin,75,"$3,425,905",$2.00,,,,,,,,
flo,76,"$3,411,956",$0.022395,,,,,,,,
dero,77,"$3,355,352",$0.347559,,,,,,,,
gamecredits,78,"$3,310,717",$0.047407,GAME,Scrypt,95.0,8202.2473334925,370825095274.0,6.25,6.15e-06,BTC
bitcore,79,"$3,285,402",$0.185496,,,,,,,,
credittagchain,80,"$3,222,435",$0.053935,,,,,,,,
helleniccoin,81,"$3,140,748",$0.045131,,,,,,,,
zel,82,"$3,125,024",$0.031201,ZEL,ZelHash,122.0,3110.77439391832,208880.0,112.5,4.18e-06,BTC
smartcash,83,"$3,032,651",$0.002145,SMART,Keccak,60.0,99304.0869364162,7108463429184.0,22.8012739476934,2.816e-07,BTC
emercoin,84,"$3,025,685",$0.066542,,,,,,,,
nimiq,85,"$2,976,288",$0.000511,,,,,,,,
viacoin,86,"$2,900,858",$0.125217,VIA,Scrypt,24.0,327927.84735163,58684974159288.0,0.625,1.641e-05,BTC
bitgreen,87,"$2,877,414",$0.268567,,,,,,,,
ondori,88,"$2,857,440",$0.000076,,,,,,,,
colossusxt,89,"$2,712,243",$0.000227,,,,,,,,
hycon,90,"$2,700,950",$0.001228,,,,,,,,
ubiq,91,"$2,691,877",$0.063176,UBQ,Ubqhash,90.0,3013638626022.0,33484873622.0,5.0,7.94e-06,BTC
litecoincash,92,"$2,642,237",$0.003929,LCC,SHA-256,150.0,106096324.0,3037868278705466.0,125.0,5e-07,BTC
observer,93,"$2,571,040",$0.001224,,,,,,,,
bitcoinrhodium,94,"$2,472,854",$2.96,,,,,,,,
nexty,95,"$2,386,418",$0.000015,,,,,,,,
nix,96,"$2,370,640",$0.054819,,,,,,,,
lunes,97,"$2,346,595",$0.015568,,,,,,,,
blockstamp,98,"$2,346,393",$0.089141,,,,,,,,
htmlcoin,99,"$2,025,517",$0.000038,,,,,,,,
feathercoin,100,"$1,979,456",$0.007188,FTC,NeoScrypt,62.0,104.53195095205,7241311463.0,40.0,9.3e-07,BTC
