Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoin,1,"$130,043,044,897","$7,102.86",BTC,SHA-256,546.0,13912524048945.0,1.0943925969786131e+20,12.6069,7083.05,BTC
ethereum,2,"$17,182,353,965",$155.63,ETH,Ethash,13.2697,2174048129092160.0,163835514675701.0,2.0,0.02191794,BTC
bitcoincash,3,"$4,474,680,049",$243.57,BCH,SHA-256,600.0,470560733279.13,0.0,,,
bitcoinsv,4,"$3,339,707,287",$181.81,BSV,SHA-256,608.0,334328547489.863,2.361727265769974e+18,12.5,0.025576,BTC
litecoin,5,"$2,744,355,791",$42.58,LTC,Scrypt,146.0,5205207.651,153124634451602.0,12.5,0.0060046,BTC
monero,6,"$1,006,798,824",$57.49,XMR,RandomX,122.0,139966255272.0,1147264387.0,1.849227483365,0.008104,BTC
cardano,7,"$881,561,824",$0.034002,,,,,,,,
tron,8,"$875,440,620",$0.013129,,,,,,,,
dash,9,"$662,376,936",$70.28,DASH,X11,155.0,207320144.294648,5744730577725897.0,1.5533134445469152,0.00988031,BTC
ethereumclassic,10,"$618,371,663",$5.32,ETC,Ethash,13.1901,118101347646236.0,8953787131730.0,3.104,0.0007477,BTC
zcash,11,"$352,560,833",$36.28,ZEC,Equihash,75.0,46519410.6587125,5081160161.0,5.0,0.00510412,BTC
dogecoin,12,"$238,151,960",$0.001920,DOGE,Scrypt,63.0,2053372.72122183,139986804510258.0,10000.0,2.6931e-07,BTC
bitcoingold,13,"$133,459,568",$7.62,BTG,Zhash,589.0,156943.647887453,2182822.0,12.5,0.001073,BTC
decred,14,"$133,031,428",$12.33,DCR,Blake (14r),309.0,24873501606.2934,3.4573099008425114e+17,9.234857748276793,0.00173335,BTC
algorand,15,"$120,171,463",$0.179268,,,,,,,,
bitcoindiamond,16,"$95,773,417",$0.513550,BCD,BCD,691.0,2101043.26613913,13059207113673.0,125.0,7.155e-05,BTC
ravencoin,17,"$95,032,334",$0.016154,RVN,X16Rv2,59.0,460994.079189888,33558550741867.0,5000.0,2.29e-06,BTC
monacoin,18,"$80,295,194",$1.22,MONA,Lyra2REv2,95.0,2637867.55314146,119258472336022.0,25.0,0.0001708,BTC
digibyte,19,"$74,427,401",$0.005723,DGB,Scrypt,15.0,26674.0889612,0.0,,,
energi,20,"$62,023,459",$2.24,,,,,,,,
siacoin,21,"$59,545,645",$0.001424,,,,,,,,
bytom,22,"$59,412,694",$0.059265,BTM,Tensority,141.0,67239710616.5711,476877380.0,412.5,8.23e-06,BTC
abbccoin,23,"$55,813,763",$0.100490,,,,,,,,
horizen,24,"$52,113,888",$5.93,ZEN,Equihash,149.0,12852958.2954518,706653921.0,7.5,0.0008324,BTC
komodo,25,"$50,159,208",$0.421066,KMD,Equihash,60.0,175289820.599003,46743952.0,3.0,5.9e-05,BTC
zilliqa,26,"$47,217,090",$0.004708,,,,,,,,
hypercash,27,"$46,144,175",$1.04,,,,,,,,
verge,28,"$44,536,787",$0.002745,XVG,Scrypt,30.0,986.002974,0.0,,,
bytecoin,29,"$44,180,832",$0.000240,BCN,CryptoNight,108.0,33603078879.0,311139619.0,332.86900818,3.375e-08,BTC
zcoin,30,"$34,771,423",$3.53,XZC,MTP,293.0,5910.9738,86646550029.0,14.0,0.00040679,BTC
aeternity,31,"$32,288,432",$0.105357,AE,CuckooCycle,175.0,36465000.0,208371.0,180.873,1.472e-05,BTC
aion,32,"$26,706,026",$0.065071,AION,"Equihash (210,9)",11.0,10310631.0,937330.0,4.5,9.16e-06,BTC
elastos,33,"$23,007,958",$1.26,,,,,,,,
electroneum,34,"$22,086,185",$0.002197,,,,,,,,
cortex,35,"$21,893,175",$0.087594,,,,,,,,
grin,36,"$19,092,266",$0.496526,,,,,,,,
nuls,37,"$18,868,724",$0.195325,,,,,,,,
tomochain,38,"$18,837,877",$0.268106,,,,,,,,
divi,39,"$16,970,936",$0.010562,,,,,,,,
beam,40,"$16,424,335",$0.277489,BEAM,BeamHashII,60.0,101381432.0,1689690.0,40.0,3.891e-05,BTC
ilcoin,41,"$15,040,311",$0.035478,,,,,,,,
