Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoin,1,"$179,594,255,319","$9,771.16",BTC,SHA-256,600.0,16104807485529.0,9.783539103072567e+19,7.14727327586207,9735.03179415855,BTC
ethereum,2,"$23,650,827,194",$213.12,ETH,Ethash,15.0,2337113346825790.0,170959415537031.0,2.0,0.0213612317806268,BTC
bitcoincash,3,"$4,584,067,107",$249.00,BCH,SHA-256,600.0,376657664599.99005,0.0,,,
bitcoinsv,4,"$3,724,496,983",$202.32,BSV,SHA-256,574.0,284145654745.773,2.1054031218365924e+18,6.25,0.0199700014184397,BTC
litecoin,5,"$2,939,082,226",$45.39,LTC,Scrypt,150.0,6675844.73400002,203351310678750.0,12.5,0.00456401112656467,BTC
cardano,6,"$1,404,260,181",$0.054162,,,,,,,,
monero,7,"$1,177,632,141",$67.05,XMR,RandomX,120.0,157178279439.055,1407351333.0,1.68717625125615,0.00678962865090403,BTC
ethereumclassic,8,"$790,841,409",$6.80,ETC,Ethash,15.0,112505882377078.0,8600381045911.0,3.10400000000001,0.000691690250696379,BTC
dash,9,"$728,084,006",$76.65,DASH,X11,150.0,212696100.004988,5823459923522492.0,1.44236248422214,0.00781927648725213,BTC
zcash,10,"$445,438,415",$48.52,ZEC,Equihash,75.0,51444130.8504959,6109877950.0,5.0,0.00483235744089013,BTC
dogecoin,11,"$318,235,450",$0.002554,DOGE,Scrypt,60.0,2856846.64527673,132139030618207.0,10000.0,2.61745348189416e-07,BTC
digibyte,12,"$261,800,566",$0.019911,DGB,Scrypt,15.0,4100588.3339114,0.0,,,
decred,13,"$165,512,280",$14.39,DCR,Blake (14r),278.0,25406170662.8046,4.031046692849845e+17,9.05289456747066,0.00146535126740947,BTC
bitcoingold,14,"$162,810,374",$9.30,BTG,Zhash,598.0,75730.8450573197,1019922.0,6.25,0.00094665646731572,BTC
algorand,15,"$143,280,633",$0.201289,,,,,,,,
ravencoin,16,"$119,191,864",$0.019275,RVN,KawPow,60.0,50002.9178928658,3257687957617.0,5000.0,1.87283880171186e-06,BTC
bitcoindiamond,17,"$103,849,488",$0.556855,BCD,BCD,607.0,9867697.28214344,79278188812077.0,125.0,5.71154937413074e-05,BTC
zilliqa,18,"$102,607,442",$0.010123,,,,,,,,
monacoin,19,"$97,817,489",$1.49,MONA,Lyra2REv2,90.0,3089433.84209469,87616375991373.0,25.0,0.00015108635605007,BTC
siacoin,20,"$87,756,482",$0.002099,,,,,,,,
