Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
fibos,53,"$11,737,394",$0.011049,,,,,,,,
unobtanium,54,"$11,016,782",$54.54,,,,,,,,
newton,55,"$8,912,845",$0.000433,,,,,,,,
einsteinium,56,"$8,609,613",$0.039197,EMC2,Scrypt,21.0,637.577109998,130398706481.0,1.95,5.36e-06,BTC
burst,57,"$7,876,620",$0.003769,,,,,,,,
metaverseetp,58,"$7,705,773",$0.098773,,,,,,,,
otocash,59,"$7,490,582",$0.351409,,,,,,,,
nkn,60,"$7,446,815",$0.015957,,,,,,,,
mircoin,61,"$7,361,282",$0.008359,,,,,,,,
aeon,62,"$7,283,889",$0.460090,,,,,,,,
polis,63,"$6,542,938",$0.665481,,,,,,,,
namecoin,64,"$5,800,260",$0.393601,NMC,SHA-256,600.0,13904616840200.0,0.0,,,
gulden,65,"$5,688,593",$0.011148,,,,,,,,
lightningbitcoin,66,"$5,551,750",$1.44,,,,,,,,
lbrycredits,67,"$5,284,697",$0.015044,,,,,,,,
peercoin,68,"$5,143,087",$0.196666,PPC,SHA-256,2700.0,1600174427.19363,2545443271367471.0,49.99363751665339,2.785e-05,BTC
blockstamp,69,"$4,832,575",$0.183639,,,,,,,,
electra,70,"$4,607,222",$0.000161,,,,,,,,
quantumresistantledger,71,"$4,436,367",$0.062568,,,,,,,,
dero,72,"$4,169,820",$0.432473,,,,,,,,
matrixainetwork,73,"$4,115,621",$0.019518,,,,,,,,
piratechain,74,"$3,644,353",$0.023662,,,,,,,,
flo,75,"$3,336,923",$0.021903,,,,,,,,
gamecredits,76,"$3,331,039",$0.047698,GAME,Scrypt,26.0,2629.4565624656,434362690078.0,6.25,6.61e-06,BTC
credittagchain,77,"$3,222,435",$0.053935,,,,,,,,
bitcore,78,"$3,121,989",$0.176355,,,,,,,,
helleniccoin,79,"$3,121,140",$0.044854,,,,,,,,
nimiq,80,"$2,970,251",$0.000512,,,,,,,,
smartcash,81,"$2,947,315",$0.002085,SMART,Keccak,54.0,262614.098671709,20887388245620.0,22.908231063114332,2.875e-07,BTC
viacoin,82,"$2,913,241",$0.125752,VIA,Scrypt,24.0,285348.94370048,51065182547571.0,0.625,1.76e-05,BTC
bitcoinrhodium,83,"$2,876,272",$3.44,,,,,,,,
emercoin,84,"$2,867,118",$0.063075,,,,,,,,
zel,85,"$2,860,658",$0.028708,ZEL,ZelHash,120.0,3073.79988549181,209838.0,112.5,3.8e-06,BTC
observer,86,"$2,810,905",$0.001340,,,,,,,,
ubiq,87,"$2,747,766",$0.064488,UBQ,Ubqhash,86.0,3789834543401.0,44067843527.0,5.0,8.76e-06,BTC
bitgreen,88,"$2,729,208",$0.255440,,,,,,,,
ondori,89,"$2,712,138",$0.000072,,,,,,,,
hycon,90,"$2,680,362",$0.001222,,,,,,,,
colossusxt,91,"$2,572,574",$0.000215,,,,,,,,
litecoincash,92,"$2,558,076",$0.003807,LCC,SHA-256,150.0,171219417.0,4902545309701242.0,125.0,5.3e-07,BTC
nix,93,"$2,413,346",$0.055806,,,,,,,,
nexty,94,"$2,276,856",$0.000014,,,,,,,,
lunes,95,"$2,138,981",$0.014191,,,,,,,,
ergo,96,"$2,025,770",$0.161808,,,,,,,,
decoin,97,"$2,017,604",$0.076701,,,,,,,,
mooncoin,98,"$1,961,130",$0.000009,,,,,,,,
stakecubecoin,99,"$1,895,118",$0.324222,,,,,,,,
htmlcoin,100,"$1,892,826",$0.000036,,,,,,,,
