Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoin,1,"$159,191,723,512","$8,663.27",BTC,SHA-256,600.0,16104807485529.0,1.2199227770497892e+20,9.6556975,8687.03179665739,BTC
ethereum,2,"$20,871,149,231",$188.21,ETH,Ethash,15.0,2252434991846810.0,165273833911661.0,2.0,0.0214926733379694,BTC
bitcoincash,3,"$4,281,812,578",$232.64,BCH,SHA-256,600.0,412411255301.63,0.0,,,
bitcoinsv,4,"$3,454,530,955",$187.71,BSV,SHA-256,506.0,230330787007.495,3.0530070854288143e+18,6.25,0.0211742248603352,BTC
litecoin,5,"$2,707,836,216",$41.85,LTC,Scrypt,150.0,6449996.93600003,181062260780524.0,12.5,0.00478050557103064,BTC
cardano,6,"$1,296,578,840",$0.050009,,,,,,,,
monero,7,"$1,055,990,319",$60.15,XMR,RandomX,120.0,146185817255.614,1296012820.0,1.70215765839316,0.00686657660167131,BTC
ethereumclassic,8,"$701,827,827",$6.03,ETC,Ethash,15.0,111295725999880.0,8457262308656.0,3.10400000000001,0.000693272144846797,BTC
dash,9,"$677,067,514",$71.35,DASH,X11,150.0,209675039.472267,2985667750746054.0,1.44236248422214,0.00805553133518776,BTC
zcash,10,"$373,215,686",$40.85,ZEC,Equihash,75.0,53532489.2457718,6159665130.0,5.0,0.00461325352367688,BTC
dogecoin,11,"$306,592,654",$0.002462,DOGE,Scrypt,60.0,2796723.02871789,211446637602504.0,10000.0,2.80233198887343e-07,BTC
digibyte,12,"$245,833,547",$0.018726,DGB,Scrypt,15.0,6620392.0504344,0.0,,,
bitcoingold,13,"$153,206,481",$8.75,BTG,Zhash,599.0,81245.1520586196,1027045.0,6.25,0.00100393454038997,BTC
decred,14,"$148,152,816",$12.91,DCR,Blake (14r),335.0,24340950403.2215,3.035295913343991e+17,9.05794734583391,0.00148185852573018,BTC
algorand,15,"$135,374,964",$0.191406,,,,,,,,
ravencoin,16,"$112,793,689",$0.018367,RVN,KawPow,60.0,49254.5614188985,3702369288072.0,5000.0,2.11023676880222e-06,BTC
bitcoindiamond,17,"$101,093,713",$0.542078,BCD,BCD,563.0,11876585.3705597,94206100066646.0,125.0,6.0749442896936e-05,BTC
abbccoin,18,"$95,864,045",$0.172598,,,,,,,,
energi,19,"$88,028,063",$3.05,,,,,,,,
