Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
horizen,22,"$49,502,045",$5.71,ZEN,Equihash,149.0,12255377.000039,673798982.0,7.5,0.0009348,BTC
digibyte,23,"$46,026,379",$0.003555,DGB,Scrypt,15.0,2089638.8976082,0.0,,,
hypercash,24,"$45,403,775",$1.02,,,,,,,,
komodo,25,"$42,255,560",$0.355409,KMD,Equihash,60.0,229078704.22978,61087654.0,3.0,5.86e-05,BTC
energi,26,"$39,641,529",$1.46,,,,,,,,
zilliqa,27,"$37,882,258",$0.003792,,,,,,,,
verge,28,"$37,666,064",$0.002323,XVG,Scrypt,30.0,6062.75163465,0.0,,,
bytecoin,29,"$36,354,687",$0.000198,BCN,CryptoNight,112.0,20875452347.0,186387967.0,348.24543916,3e-08,BTC
zcoin,30,"$32,502,418",$3.34,XZC,MTP,288.0,6834.9233,101929764042.0,14.0,0.00055446,BTC
aeternity,31,"$30,011,085",$0.098438,AE,CuckooCycle,181.0,31503550.0,174052.0,184.437,1.633e-05,BTC
aion,32,"$23,829,201",$0.059458,AION,"Equihash (210,9)",11.0,11375431.0,1034130.0,4.5,9.81e-06,BTC
electroneum,33,"$20,789,952",$0.002072,,,,,,,,
elastos,34,"$20,706,234",$1.14,,,,,,,,
grin,35,"$17,398,800",$0.469524,,,,,,,,
cortex,36,"$16,952,581",$0.067827,,,,,,,,
tomochain,37,"$16,192,417",$0.231018,,,,,,,,
beam,38,"$15,519,232",$0.268404,BEAM,BeamHashII,59.0,127168332.0,2155395.0,40.0,4.451e-05,BTC
divi,39,"$13,543,831",$0.008601,,,,,,,,
ilcoin,40,"$13,294,786",$0.031360,,,,,,,,
nuls,41,"$12,856,931",$0.151294,,,,,,,,
groestlcoin,42,"$11,883,833",$0.159143,GRS,Groestl,62.0,777191.840090705,53838927998510.0,5.0,2.624e-05,BTC
vertcoin,43,"$11,435,941",$0.211943,VTC,Lyra2REv3,151.0,70819.0,2014339661824.0,25.0,3.312e-05,BTC
loki,44,"$10,763,043",$0.230927,,,,,,,,
syscoin,45,"$9,398,448",$0.016168,SYS,SHA-256,60.0,240093878162.26,0.0,,,
newton,46,"$9,214,629",$0.000448,,,,,,,,
metaverseetp,47,"$9,178,703",$0.117934,,,,,,,,
burst,48,"$8,767,451",$0.004202,,,,,,,,
cryptonex,49,"$86,159,550",$1.55,,,,,,,,
counoscoin,50,"$65,315,736",$4.40,,,,,,,,
zvchain,51,"$21,660,722",$0.047389,,,,,,,,
vitae,52,"$20,274,844",$1.04,,,,,,,,
fibos,53,"$9,650,466",$0.009091,,,,,,,,
einsteinium,54,"$8,395,858",$0.038239,EMC2,Scrypt,48.0,938.89413884933,84010825432.0,1.95,6.3e-06,BTC
unobtanium,55,"$8,376,806",$41.50,,,,,,,,
nexus,56,"$8,127,839",$0.125678,,,,,,,,
blockstamp,57,"$7,726,412",$0.294044,,,,,,,,
otocash,58,"$7,202,906",$0.337913,,,,,,,,
microbitcoin,59,"$6,756,628",$0.000036,,,,,,,,
nkn,60,"$6,236,446",$0.013364,,,,,,,,
lightningbitcoin,61,"$5,975,382",$1.55,,,,,,,,
namecoin,62,"$5,231,561",$0.355009,NMC,SHA-256,600.0,14519023251998.002,0.0,,,
gulden,63,"$5,117,076",$0.010069,,,,,,,,
quantumresistantledger,64,"$4,756,380",$0.067307,,,,,,,,
mircoin,65,"$4,629,417",$0.005257,,,,,,,,
peercoin,66,"$4,381,274",$0.167972,PPC,SHA-256,2700.0,1803247347.65848,2868477179552560.0,48.52245242192616,2.707e-05,BTC
quark,67,"$4,272,426",$0.016210,,,,,,,,
polis,68,"$4,269,425",$0.434316,,,,,,,,
edcblockchain,69,"$3,663,687",$0.001372,,,,,,,,
smartcash,70,"$3,604,482",$0.002549,SMART,Keccak,54.0,294929.588231302,23457646964373.0,23.596928288359397,4.205e-07,BTC
bitcore,71,"$3,535,880",$0.200318,,,,,,,,
bitcoinrhodium,72,"$3,386,035",$4.05,,,,,,,,
electra,73,"$3,365,003",$0.000117,,,,,,,,
credittagchain,74,"$3,222,435",$0.053935,,,,,,,,
piratechain,75,"$3,014,750",$0.019918,,,,,,,,
lbrycredits,76,"$2,993,498",$0.008735,,,,,,,,
colossusxt,77,"$2,859,960",$0.000241,,,,,,,,
zel,78,"$2,807,986",$0.029094,ZEL,ZelHash,122.0,3003.90483650769,201704.0,112.5,4.35e-06,BTC
dero,79,"$2,787,849",$0.291433,,,,,,,,
hycon,80,"$2,693,619",$0.001238,,,,,,,,
nimiq,81,"$2,683,842",$0.000481,,,,,,,,
flo,82,"$2,589,022",$0.016994,,,,,,,,
litecoincash,83,"$2,492,985",$0.003731,LCC,SHA-256,150.0,105781090.0,3028842147234884.0,125.0,5.9e-07,BTC
viacoin,84,"$2,434,025",$0.105071,VIA,Scrypt,24.0,269786.94719733,48280254795842.0,0.625,1.732e-05,BTC
bitgreen,85,"$2,403,655",$0.228852,,,,,,,,
emercoin,86,"$2,294,234",$0.050582,,,,,,,,
gamecredits,87,"$2,292,863",$0.032832,GAME,Scrypt,97.0,1641.0838049408,72663930641.0,6.25,5.25e-06,BTC
ondori,88,"$2,275,894",$0.000060,,,,,,,,
nix,89,"$2,177,705",$0.050357,,,,,,,,
matrixainetwork,90,"$2,168,850",$0.010465,,,,,,,,
ubiq,91,"$2,110,646",$0.049535,UBQ,Ubqhash,87.0,4149130660293.0,47691157014.0,5.0,8.12e-06,BTC
nativecoin,92,"$2,001,076",$0.087336,,,,,,,,
etherzero,93,"$1,910,007",$0.011333,,,,,,,,
tera,94,"$1,841,114",$0.002180,,,,,,,,
htmlcoin,95,"$1,830,384",$0.000034,,,,,,,,
veriblock,96,"$1,808,881",$0.003070,,,,,,,,
titancoin,97,"$1,795,108",$0.001985,,,,,,,,
myriad,98,"$1,767,026",$0.001024,,,,,,,,
amoveo,99,"$1,680,916",$24.71,,,,,,,,
egulden,100,"$1,651,327",$0.096450,,,,,,,,
