Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoin,1,"$124,551,025,510","$6,803.64",BTC,SHA-256,528.0,13912524048945.0,1.131701435511975e+20,12.5804,6797.23,BTC
ethereum,2,"$15,959,197,661",$144.57,ETH,Ethash,13.2969,2160470567573460.0,162479267165539.0,2.0,0.02114991,BTC
bitcoincash,3,"$4,349,781,397",$236.79,BCH,SHA-256,600.0,491822990576.01,0.0,,,
bitcoinsv,4,"$3,262,382,089",$177.62,BSV,SHA-256,582.0,360849005570.246,2.6629461816466115e+18,12.5,0.026068,BTC
litecoin,5,"$2,628,501,080",$40.79,LTC,Scrypt,141.0,5023399.463,153016570271836.0,12.5,0.005994,BTC
monero,6,"$947,134,851",$54.09,XMR,RandomX,116.0,136222809714.0,1174334566.0,1.784715068813,0.007941,BTC
cardano,7,"$839,589,718",$0.032383,,,,,,,,
tron,8,"$834,827,172",$0.012520,,,,,,,,
dash,9,"$640,260,502",$67.94,DASH,X11,157.0,113241768.293814,3097896123332107.0,1.5533134445469152,0.00994107,BTC
ethereumclassic,10,"$596,112,445",$5.13,ETC,Ethash,12.9964,123009563237332.0,9464895143065.0,3.104,0.0007517,BTC
zcash,11,"$321,759,217",$33.16,ZEC,Equihash,75.0,51451077.708189,5619829714.0,5.0,0.00485283,BTC
dogecoin,12,"$232,546,892",$0.001875,DOGE,Scrypt,62.0,2308432.48524549,159913581115377.0,10000.0,2.745e-07,BTC
decred,13,"$130,165,389",$12.07,DCR,Blake (14r),265.0,24709638883.0193,4.004795882963694e+17,9.234857748276793,0.00176743,BTC
bitcoingold,14,"$127,686,953",$7.29,BTG,Zhash,624.0,141080.834142215,1852138.0,12.5,0.001071,BTC
algorand,15,"$119,668,574",$0.178711,,,,,,,,
bitcoindiamond,16,"$91,751,825",$0.491986,BCD,BCD,543.0,1926201.10117202,15235673545217.0,125.0,7.228e-05,BTC
ravencoin,17,"$91,712,550",$0.015609,RVN,X16Rv2,60.0,475241.036536028,34019078493989.0,5000.0,2.25e-06,BTC
monacoin,18,"$79,330,223",$1.21,MONA,Lyra2REv2,94.0,2791453.34115299,127544689452787.0,25.0,0.00017371,BTC
