Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoindiamond,17,"$109,787,386",$0.588695,BCD,BCD,593.0,10154123.7645254,79836755430895.0,125.0,6.0084909596662e-05,BTC
monacoin,18,"$108,054,939",$1.64,MONA,Lyra2REv2,90.0,3731422.79165972,174036405367491.0,25.0,0.000177732910863509,BTC
zilliqa,19,"$100,990,216",$0.009949,,,,,,,,
siacoin,20,"$94,088,434",$0.002250,,,,,,,,
electroneum,21,"$78,843,907",$0.007799,,,,,,,,
energi,22,"$73,608,962",$2.51,,,,,,,,
komodo,23,"$71,754,041",$0.598410,KMD,Equihash,59.0,266525778.38698,48803097.0,3.0,6.49663421418636e-05,BTC
abbccoin,24,"$67,053,928",$0.120727,,,,,,,,
bytom,25,"$66,579,513",$0.066414,BTM,Tensority,159.0,67081908051.0458,426054851.0,412.5,7.2220556328234e-06,BTC
verge,26,"$65,250,345",$0.004009,XVG,Scrypt,30.0,20319.0652,0.0,,,
hypercash,27,"$60,180,598",$1.35,,,,,,,,
horizen,28,"$56,852,168",$6.23,ZEN,Equihash,150.0,10588698.6335881,602296989.0,7.5,0.000708465090403338,BTC
bytecoin,29,"$46,454,599",$0.000252,BCN,CryptoNight,116.0,29216917146.7484,264234301.0,292.528157196226,2.7018789986092e-08,BTC
zcoin,30,"$45,899,145",$4.51,XZC,MTP,309.0,5414.16758421053,75435371151.0,14.0,0.000487245980528512,BTC
aion,31,"$40,177,348",$0.095650,AION,"Equihash (210,9)",11.0,17107769.054321,1449646.0,4.5,1.02248400556328e-05,BTC
aeternity,32,"$37,623,357",$0.121004,AE,CuckooCycle,178.0,22738832.3188406,136569.0,168.398999999999,1.30621696801112e-05,BTC
elastos,33,"$27,529,389",$1.49,,,,,,,,
tomochain,34,"$27,489,588",$0.388480,,,,,,,,
divi,35,"$27,394,608",$0.016188,,,,,,,,
cortex,36,"$24,110,740",$0.096467,,,,,,,,
nuls,37,"$23,576,622",$0.242423,,,,,,,,
beam,38,"$22,155,156",$0.355234,BEAM,BeamHashII,59.0,88607142.9456343,1613889.0,40.0,3.8180792767733e-05,BTC
grin,39,"$20,467,778",$0.480943,,,,,,,,
newton,40,"$15,790,469",$0.000768,,,,,,,,
syscoin,41,"$15,505,641",$0.026425,SYS,SHA-256,60.0,278821873940.92,0.0,,,
vertcoin,42,"$15,245,668",$0.277799,VTC,Lyra2REv3,150.0,73887.6501832417,2156415660699.0,25.0,2.84678272980501e-05,BTC
lbrycredits,43,"$15,218,292",$0.041388,,,,,,,,
ilcoin,44,"$15,198,624",$0.032426,,,,,,,,
counosx,45,"$361,033,053",$20.39,,,,,,,,
advancedinternetblocks,46,"$132,575,478",$0.005475,,,,,,,,
cryptonex,47,"$94,840,943",$1.70,,,,,,,,
deviantcoin,48,"$77,389,995",$2.85,,,,,,,,
counoscoin,49,"$66,685,813",$4.49,,,,,,,,
vitae,50,"$29,377,307",$1.51,,,,,,,,
helleniccoin,51,"$19,795,701",$0.284280,,,,,,,,
loki,52,"$16,149,089",$0.336473,,,,,,,,
edcblockchain,53,"$16,022,703",$0.006000,,,,,,,,
microbitcoin,54,"$13,086,102",$0.000069,,,,,,,,
fibos,55,"$12,583,373",$0.011834,,,,,,,,
groestlcoin,56,"$12,217,782",$0.162662,GRS,Groestl,60.0,1105503.8655388,76192593465083.0,5.0,1.74008774373259e-05,BTC
einsteinium,57,"$11,660,477",$0.053048,EMC2,Scrypt,60.0,983.986127326164,76088841715.0,1.95000000000002,4.99941504178277e-06,BTC
unobtanium,58,"$11,376,262",$56.27,,,,,,,,
nexus,59,"$11,169,478",$0.172710,,,,,,,,
burst,60,"$9,163,530",$0.004377,,,,,,,,
metaverseetp,61,"$8,572,605",$0.109577,,,,,,,,
otocash,62,"$8,038,629",$0.377120,,,,,,,,
nkn,63,"$7,614,897",$0.016318,,,,,,,,
polis,64,"$7,107,347",$0.722887,,,,,,,,
peercoin,65,"$6,744,137",$0.256778,PPC,SHA-256,600.0,2630645091.73364,4423555804634933.0,44.1760162938319,2.76507799442897e-05,BTC
namecoin,66,"$6,654,731",$0.451585,NMC,SHA-256,600.0,13208707961210.002,0.0,,,
bitcoinrhodium,67,"$6,283,510",$6.61,,,,,,,,
zenon,68,"$5,801,794",$1.45,,,,,,,,
lightningbitcoin,69,"$5,694,383",$1.47,,,,,,,,
aeon,70,"$5,506,546",$0.347823,,,,,,,,
quantumresistantledger,71,"$5,321,477",$0.074751,,,,,,,,
smartcash,72,"$5,185,522",$0.003668,SMART,Keccak,55.0,272823.58101597,20898632177645.0,22.1489506929941,3.95324617524339e-07,BTC
gulden,73,"$5,135,999",$0.010015,,,,,,,,
ubiq,74,"$4,752,399",$0.111535,UBQ,Ubqhash,89.0,4663317250307.25,44067213109.0,5.0,1.18627576601671e-05,BTC
piratechain,75,"$4,706,127",$0.029941,,,,,,,,
flo,76,"$4,513,588",$0.029626,,,,,,,,
zvchain,77,"$4,250,197",$0.006830,,,,,,,,
hycon,78,"$4,110,320",$0.001852,,,,,,,,
bitcore,79,"$4,036,125",$0.227223,,,,,,,,
blockstamp,80,"$3,976,742",$0.150838,,,,,,,,
nimiq,81,"$3,942,762",$0.000660,,,,,,,,
dero,82,"$3,802,033",$0.390723,,,,,,,,
mooncoin,83,"$3,659,410",$0.000016,,,,,,,,
ondori,84,"$3,493,648",$0.000093,,,,,,,,
matrixainetwork,85,"$3,445,689",$0.016079,,,,,,,,
gamecredits,86,"$3,332,701",$0.047722,GAME,Scrypt,90.0,3649.04149566624,148300866490.0,6.25,5.18564066852364e-06,BTC
viacoin,87,"$3,308,076",$0.142788,VIA,Scrypt,24.0,351967.076544617,63836763179828.0,0.625,1.51732590529248e-05,BTC
ddkoin,88,"$3,280,040",$1.92,,,,,,,,
observer,89,"$3,173,292",$0.001510,,,,,,,,
nix,90,"$3,172,088",$0.073351,,,,,,,,
electra,91,"$3,066,286",$0.000107,,,,,,,,
litecoincash,92,"$2,875,412",$0.004252,LCC,SHA-256,75.0,240539299.812834,3677275836907520.0,125.000000872727,4.46662030598051e-07,BTC
zel,93,"$2,790,929",$0.026998,ZEL,ZelHash,120.0,2324.6671030399,145817.0,112.5,2.91123783031989e-06,BTC
digitalnote,94,"$2,727,323",$0.000370,,,,,,,,
ergo,95,"$2,647,568",$0.183703,,,,,,,,
stakecubecoin,96,"$2,470,722",$0.394999,,,,,,,,
emercoin,97,"$2,466,725",$0.054143,,,,,,,,
feathercoin,98,"$2,391,386",$0.008580,FTC,NeoScrypt,60.0,64.0629374287895,4690400570.0,40.0,9.11072423398337e-07,BTC
htmlcoin,99,"$2,368,972",$0.000045,,,,,,,,
mircoin,100,"$2,332,452",$0.002649,,,,,,,,
