Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoindiamond,19,"$101,547,135",$0.544509,BCD,BCD,710.0,3271239.78307449,15375181255233.0,125.0,5.86151671309192e-05,BTC
siacoin,20,"$82,291,193",$0.001968,,,,,,,,
energi,21,"$74,991,889",$2.56,,,,,,,,
komodo,22,"$68,141,218",$0.568380,KMD,Equihash,60.0,231547160.890898,62435214.0,3.0,6.12850974930361e-05,BTC
abbccoin,23,"$67,873,236",$0.122202,,,,,,,,
bytom,24,"$66,208,480",$0.066043,BTM,Tensority,135.0,64752943938.0,479651436.0,412.5,6.6087566063978e-06,BTC
electroneum,25,"$62,302,860",$0.006164,,,,,,,,
verge,26,"$61,061,024",$0.003752,XVG,Scrypt,30.0,37780.9601,0.0,,,
hypercash,27,"$55,083,808",$1.23,,,,,,,,
horizen,28,"$50,615,149",$5.55,ZEN,Equihash,150.0,9135166.13060259,534655376.0,7.5,0.000605443871866294,BTC
bytecoin,29,"$47,922,361",$0.000260,BCN,CryptoNight,119.0,29835946465.0875,252935607.0,294.137523950979,2.39348539638387e-08,BTC
zcoin,30,"$42,187,514",$4.15,XZC,MTP,332.0,5390.24967589285,69028124470.0,14.0,0.000450646815181519,BTC
aion,31,"$41,751,070",$0.099396,AION,"Equihash (210,9)",11.0,14914907.7879518,1314900.0,4.5,1.00791504178273e-05,BTC
aeternity,32,"$34,539,671",$0.111152,AE,CuckooCycle,175.0,20557298.8950276,120268.0,169.290000000001,1.15323816155989e-05,BTC
tomochain,33,"$26,072,009",$0.368556,,,,,,,,
elastos,34,"$25,845,452",$1.40,,,,,,,,
cortex,35,"$22,733,951",$0.090958,,,,,,,,
nuls,36,"$22,484,644",$0.231260,,,,,,,,
beam,37,"$20,539,928",$0.329948,BEAM,BeamHashII,59.0,84422588.9967638,1418908.0,40.0,3.50369801980197e-05,BTC
grin,38,"$19,802,584",$0.467214,,,,,,,,
lbrycredits,39,"$16,934,462",$0.046172,,,,,,,,
syscoin,40,"$15,630,404",$0.026642,SYS,SHA-256,60.0,248511803768.56003,0.0,,,
loki,41,"$15,038,347",$0.313622,,,,,,,,
vertcoin,42,"$14,968,471",$0.272902,VTC,Lyra2REv3,150.0,41882.3964191125,1182159250707.0,25.0,2.78911961057022e-05,BTC
ilcoin,43,"$14,973,039",$0.032103,,,,,,,,
counosx,44,"$360,653,417",$20.37,,,,,,,,
deviantcoin,45,"$217,177,191",$8.02,,,,,,,,
cryptonex,46,"$93,729,198",$1.68,,,,,,,,
counoscoin,47,"$66,786,968",$4.50,,,,,,,,
advancedinternetblocks,48,"$54,977,307",$0.002271,,,,,,,,
vitae,49,"$29,610,104",$1.52,,,,,,,,
divi,50,"$25,274,650",$0.014960,,,,,,,,
helleniccoin,51,"$20,011,408",$0.287390,,,,,,,,
edcblockchain,52,"$15,291,010",$0.005726,,,,,,,,
microbitcoin,53,"$12,925,262",$0.000068,,,,,,,,
fibos,54,"$12,334,844",$0.011601,,,,,,,,
unobtanium,55,"$11,413,462",$56.46,,,,,,,,
groestlcoin,56,"$11,357,175",$0.151231,GRS,Groestl,60.0,576738.336017039,27525893522991.0,5.0,1.62288038942976e-05,BTC
newton,57,"$11,038,312",$0.000537,,,,,,,,
nexus,58,"$10,398,717",$0.160792,,,,,,,,
einsteinium,59,"$10,338,206",$0.047034,EMC2,Scrypt,60.0,971.505414201929,56355877920.0,1.95000000000002,4.73047287899857e-06,BTC
burst,60,"$8,936,239",$0.004273,,,,,,,,
metaverseetp,61,"$8,789,775",$0.112371,,,,,,,,
otocash,62,"$8,030,178",$0.376723,,,,,,,,
polis,63,"$7,205,151",$0.732835,,,,,,,,
nkn,64,"$7,150,413",$0.015322,,,,,,,,
peercoin,65,"$6,673,660",$0.254161,PPC,SHA-256,600.0,2666414166.86253,4187179435842770.0,44.022485188611,2.80095966620307e-05,BTC
namecoin,66,"$6,571,785",$0.445956,NMC,SHA-256,600.0,13208707961210.002,0.0,,,
zenon,67,"$6,052,476",$1.51,,,,,,,,
bitcoinrhodium,68,"$6,041,037",$6.35,,,,,,,,
aeon,69,"$5,777,352",$0.364929,,,,,,,,
lightningbitcoin,70,"$5,482,287",$1.42,,,,,,,,
quantumresistantledger,71,"$5,257,159",$0.073864,,,,,,,,
gulden,72,"$4,944,263",$0.009644,,,,,,,,
smartcash,73,"$4,928,785",$0.003486,SMART,Keccak,54.0,144015.773792447,11826397844599.0,22.19328548574,3.86445062586926e-07,BTC
ubiq,74,"$4,764,335",$0.111815,UBQ,Ubqhash,87.0,4717179733243.69,50530473998.0,5.0,1.12768011126564e-05,BTC
mooncoin,75,"$4,552,638",$0.000020,,,,,,,,
piratechain,76,"$4,261,262",$0.027142,,,,,,,,
zvchain,77,"$4,241,471",$0.006855,,,,,,,,
nimiq,78,"$4,133,748",$0.000693,,,,,,,,
bitcore,79,"$4,082,443",$0.229877,,,,,,,,
flo,80,"$3,978,096",$0.026111,,,,,,,,
hycon,81,"$3,632,417",$0.001637,,,,,,,,
dero,82,"$3,573,121",$0.367387,,,,,,,,
ondori,83,"$3,436,045",$0.000091,,,,,,,,
digitalnote,84,"$2,683,005",$0.000364,,,,,,,,
matrixainetwork,85,"$3,200,609",$0.014942,,,,,,,,
colossusxt,86,"$3,279,281",$0.000273,,,,,,,,
electra,87,"$3,271,506",$0.000114,,,,,,,,
gamecredits,88,"$3,238,960",$0.046379,GAME,Scrypt,90.0,3817.18615203044,136712293345.0,6.25,5.04593880389428e-06,BTC
ddkoin,89,"$3,193,598",$1.87,,,,,,,,
observer,90,"$3,188,641",$0.001518,,,,,,,,
nix,91,"$3,142,856",$0.072675,,,,,,,,
viacoin,92,"$3,091,099",$0.133423,VIA,Scrypt,24.0,358940.35595942,61392129979026.0,0.625,1.39685396383866e-05,BTC
blockstamp,93,"$3,049,532",$0.115682,,,,,,,,
litecoincash,94,"$2,889,066",$0.004274,LCC,SHA-256,75.0,103467767.4,5392868081975077.0,125.000010663846,4.52253129346313e-07,BTC
zel,95,"$2,819,387",$0.027330,ZEL,ZelHash,120.0,2316.20765916746,149101.0,112.5,2.86539638386651e-06,BTC
ergo,96,"$2,609,954",$0.182395,,,,,,,,
emercoin,97,"$2,597,654",$0.057028,,,,,,,,
mircoin,98,"$2,427,431",$0.002756,,,,,,,,
htmlcoin,99,"$2,401,396",$0.000045,,,,,,,,
stakecubecoin,100,"$2,381,095",$0.382109,,,,,,,,
