Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoin,1,"$159,476,598,299","$8,679.44",BTC,SHA-256,600.0,16104807485529.0,1.4030349180268367e+20,12.9179124087591,8695.63955493742,BTC
ethereum,2,"$20,817,036,553",$187.74,ETH,Ethash,15.0,2252569554890420.0,168855203085488.0,2.0,0.021658849596662,BTC
bitcoincash,3,"$4,252,314,677",$231.06,BCH,SHA-256,600.0,206068814564.21997,0.0,,,
bitcoinsv,4,"$3,349,347,219",$182.00,BSV,SHA-256,592.0,166492823745.337,1.255558838605351e+18,6.25,0.0211302962447844,BTC
litecoin,5,"$2,699,675,008",$41.72,LTC,Scrypt,150.0,6449996.93600003,182253459864606.0,12.5,0.00482345897079277,BTC
cardano,6,"$1,213,101,876",$0.046789,,,,,,,,
monero,7,"$1,034,187,818",$58.91,XMR,RandomX,120.0,146564471589.422,1245668134.0,1.70387249316737,0.00673469123783032,BTC
ethereumclassic,8,"$707,818,710",$6.09,ETC,Ethash,15.0,114191759215853.0,8915232939519.0,3.10400000000001,0.000710726703755215,BTC
dash,9,"$673,782,710",$71.02,DASH,X11,150.0,230720668.398725,5464148160680854.0,1.44236248422214,0.0082508749930459,BTC
zcash,10,"$370,895,272",$40.62,ZEC,Equihash,75.0,53720096.6656151,5136275897.0,5.0,0.00470672371349097,BTC
dogecoin,11,"$303,677,163",$0.002439,DOGE,Scrypt,60.0,2531789.16942605,226016009535328.0,10000.0,2.81389930458971e-07,BTC
digibyte,12,"$255,783,348",$0.019489,DGB,Scrypt,15.0,174831.61157338,0.0,,,
bitcoingold,13,"$151,065,603",$8.63,BTG,Zhash,638.0,87915.4996084609,960585.0,6.25,0.00100869388038943,BTC
decred,14,"$149,821,228",$13.06,DCR,Blake (14r),299.0,24973584072.2876,3.5654264025955654e+17,9.14342351314533,0.00151096290681501,BTC
algorand,15,"$135,159,589",$0.191290,,,,,,,,
ravencoin,16,"$114,313,372",$0.018636,RVN,KawPow,60.0,50559.7747677471,3470968595113.0,5000.0,2.05927475592745e-06,BTC
abbccoin,17,"$99,016,660",$0.178274,,,,,,,,
bitcoindiamond,18,"$98,227,124",$0.526707,BCD,BCD,595.0,11040582.5379261,77157279937173.0,125.0,6.08204172461754e-05,BTC
energi,19,"$85,956,432",$2.98,,,,,,,,
monacoin,20,"$83,830,810",$1.28,MONA,Lyra2REv2,90.0,3526842.70705611,113753990301778.0,25.0,0.000147570514603615,BTC
siacoin,21,"$80,290,093",$0.001920,,,,,,,,
zilliqa,22,"$72,663,277",$0.007181,,,,,,,,
komodo,23,"$61,608,917",$0.514441,KMD,Equihash,60.0,246198438.094709,67412148.0,3.0,5.96742698191932e-05,BTC
bytom,24,"$60,528,146",$0.060377,BTM,Tensority,145.0,67330583119.0,464348849.0,412.5,7.01131293463144e-06,BTC
verge,25,"$51,683,003",$0.003178,XVG,Scrypt,30.0,31770.3147,0.0,,,
bytecoin,26,"$48,242,080",$0.000262,BCN,CryptoNight,112.0,25380810761.4509,247578914.0,303.216686786722,2.89514881780249e-08,BTC
horizen,27,"$46,223,020",$5.11,ZEN,Equihash,150.0,10671689.3729894,557819437.0,7.5,0.000597916133518776,BTC
hypercash,28,"$44,163,784",$0.990056,,,,,,,,
zcoin,29,"$38,089,100",$3.78,XZC,MTP,300.0,4961.15533208333,67368317247.0,14.0,0.000421053407510433,BTC
electroneum,30,"$35,237,926",$0.003491,,,,,,,,
aion,31,"$32,872,041",$0.078258,AION,"Equihash (210,9)",11.0,10164722.0182648,697809.0,4.5,9.05726008344921e-06,BTC
aeternity,32,"$30,752,922",$0.099286,AE,CuckooCycle,182.0,23496940.8219178,111097.0,171.963000000002,1.1411057023644e-05,BTC
tomochain,33,"$27,504,373",$0.389431,,,,,,,,
elastos,34,"$24,567,572",$1.33,,,,,,,,
divi,35,"$20,247,562",$0.012133,,,,,,,,
cortex,36,"$20,230,815",$0.080943,,,,,,,,
nuls,37,"$18,931,867",$0.195021,,,,,,,,
grin,38,"$18,700,621",$0.451283,,,,,,,,
beam,39,"$17,642,338",$0.286305,BEAM,BeamHashII,59.0,83997879.4125413,1346386.0,40.0,3.15983426183844e-05,BTC
loki,40,"$17,518,468",$0.366796,,,,,,,,
vertcoin,41,"$13,913,057",$0.254391,VTC,Lyra2REv3,150.0,65854.4503435838,2004395585869.0,25.0,2.78637413073713e-05,BTC
ilcoin,42,"$13,835,309",$0.030254,,,,,,,,
syscoin,43,"$12,237,860",$0.020879,SYS,SHA-256,60.0,335233802880.29,0.0,,,
lbrycredits,44,"$12,237,709",$0.034027,,,,,,,,
counosx,45,"$364,588,382",$20.41,,,,,,,,
cryptonex,46,"$93,749,491",$1.68,,,,,,,,
counoscoin,47,"$66,755,841",$4.50,,,,,,,,
vitae,48,"$27,952,437",$1.44,,,,,,,,
edcblockchain,49,"$21,301,961",$0.007976,,,,,,,,
helleniccoin,50,"$13,128,911",$0.188590,,,,,,,,
fibos,51,"$11,921,224",$0.011215,,,,,,,,
unobtanium,52,"$11,237,558",$55.60,,,,,,,,
microbitcoin,53,"$10,952,826",$0.000058,,,,,,,,
groestlcoin,54,"$10,342,027",$0.137852,GRS,Groestl,60.0,1087453.97585431,67924004556458.0,5.0,1.56452155771906e-05,BTC
newton,55,"$9,820,735",$0.000477,,,,,,,,
burst,56,"$9,787,716",$0.004681,,,,,,,,
nexus,57,"$9,519,003",$0.147189,,,,,,,,
einsteinium,58,"$9,433,072",$0.042927,EMC2,Scrypt,60.0,905.195947833693,54767853479.0,1.95000000000001,4.91063977746869e-06,BTC
stakecubecoin,59,"$9,311,462",$1.53,,,,,,,,
metaverseetp,60,"$7,973,185",$0.102021,,,,,,,,
otocash,61,"$7,496,037",$0.351665,,,,,,,,
polis,62,"$7,267,553",$0.739182,,,,,,,,
nkn,63,"$7,203,904",$0.015437,,,,,,,,
aeon,64,"$6,722,329",$0.424618,,,,,,,,
namecoin,65,"$6,313,343",$0.428418,NMC,SHA-256,600.0,13728172200000.0,0.0,,,
gulden,66,"$5,905,579",$0.011537,,,,,,,,
peercoin,67,"$5,845,565",$0.223007,PPC,SHA-256,600.0,1697541239.98604,2735363660116803.0,49.2659138880505,2.55977468706536e-05,BTC
zvchain,68,"$5,723,075",$0.009555,,,,,,,,
ubiq,69,"$5,187,952",$0.121757,UBQ,Ubqhash,87.0,4983056612338.43,54304455129.0,5.0,1.40674965229486e-05,BTC
lightningbitcoin,70,"$5,169,403",$1.34,,,,,,,,
zenon,71,"$5,040,580",$1.28,,,,,,,,
smartcash,72,"$4,695,386",$0.003321,SMART,Keccak,52.0,283179.088895182,24177134385191.0,22.4317267584568,3.96656050069541e-07,BTC
quantumresistantledger,73,"$4,527,960",$0.063699,,,,,,,,
bitcoinrhodium,74,"$4,502,253",$5.39,,,,,,,,
piratechain,75,"$4,399,226",$0.028200,,,,,,,,
blockstamp,76,"$4,273,763",$0.162214,,,,,,,,
bitcore,77,"$4,070,136",$0.229438,,,,,,,,
colossusxt,78,"$3,944,477",$0.000329,,,,,,,,
electra,79,"$3,895,620",$0.000136,,,,,,,,
flo,80,"$3,598,818",$0.023622,,,,,,,,
nimiq,81,"$3,535,510",$0.000598,,,,,,,,
bitcoinatom,82,"$3,528,706",$0.191580,,,,,,,,
ddkoin,83,"$3,390,343",$1.98,,,,,,,,
gamecredits,84,"$3,290,547",$0.047118,GAME,Scrypt,90.0,3943.81661854177,130684014111.0,6.25,5.20952712100141e-06,BTC
ondori,85,"$3,279,868",$0.000087,,,,,,,,
dero,86,"$3,054,903",$0.315013,,,,,,,,
mircoin,87,"$3,025,167",$0.003435,,,,,,,,
emercoin,88,"$3,019,139",$0.066331,,,,,,,,
viacoin,89,"$2,937,291",$0.126786,VIA,Scrypt,24.0,321726.131514338,48447467560641.0,0.625,1.33214464534075e-05,BTC
litecoincash,90,"$2,851,537",$0.004228,LCC,SHA-256,75.0,66875942.6358025,2666585850799718.0,125.000012948148,4.6312849162011e-07,BTC
bitgreen,91,"$2,820,620",$0.260699,,,,,,,,
zel,92,"$2,777,316",$0.027234,ZEL,ZelHash,120.0,2267.35928320774,158489.0,112.5,3.00090782122906e-06,BTC
matrixainetwork,93,"$2,767,344",$0.012985,,,,,,,,
hycon,94,"$2,734,193",$0.001234,,,,,,,,
observer,95,"$2,722,659",$0.001296,,,,,,,,
mooncoin,96,"$2,553,333",$0.000011,,,,,,,,
ergo,97,"$2,421,369",$0.176530,,,,,,,,
htmlcoin,98,"$2,289,787",$0.000043,,,,,,,,
feathercoin,99,"$2,263,402",$0.008163,FTC,NeoScrypt,60.0,60.4930004195487,4262378833.0,40.0,9.11766342141873e-07,BTC
nix,100,"$2,126,410",$0.049171,,,,,,,,
