Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
ravencoin,16,"$118,708,876",$0.019285,RVN,KawPow,60.0,49072.1393083732,3511404754865.0,5000.0,2.12942976356049e-06,BTC
bitcoindiamond,17,"$102,919,800",$0.551870,BCD,BCD,691.0,11814871.7089515,66201050221827.0,125.0,5.89178164116828e-05,BTC
energi,18,"$101,362,484",$3.50,,,,,,,,
monacoin,19,"$93,965,831",$1.43,MONA,Lyra2REv2,90.0,3525626.35267475,177857263390131.0,25.0,0.000154781307371349,BTC
abbccoin,20,"$89,548,132",$0.161227,,,,,,,,
zilliqa,21,"$88,938,634",$0.008783,,,,,,,,
siacoin,22,"$88,251,994",$0.002110,,,,,,,,
bytom,23,"$63,835,883",$0.063677,BTM,Tensority,163.0,71176570448.0,436666076.0,412.5,6.86768289290687e-06,BTC
komodo,24,"$63,018,436",$0.526079,KMD,Equihash,60.0,266057667.202001,56009609.0,3.0,5.72489568845619e-05,BTC
verge,25,"$55,120,753",$0.003389,XVG,Scrypt,30.0,26898.2775,0.0,,,
electroneum,26,"$53,032,949",$0.005252,,,,,,,,
bytecoin,27,"$50,963,875",$0.000277,BCN,CryptoNight,123.0,32597777322.8066,253401637.0,300.634659009319,2.92951738525733e-08,BTC
horizen,28,"$48,722,080",$5.38,ZEN,Equihash,150.0,10547752.3541983,463705355.0,7.5,0.000599487065368567,BTC
hypercash,29,"$45,277,561",$1.01,,,,,,,,
zcoin,30,"$41,033,233",$4.06,XZC,MTP,306.0,4793.47552627119,66965068214.0,14.0,0.000440277754532775,BTC
aion,31,"$34,786,961",$0.082817,AION,"Equihash (210,9)",11.0,10895606.9954442,934899.0,4.5,9.15431154381085e-06,BTC
aeternity,32,"$32,159,455",$0.103735,AE,CuckooCycle,186.0,21820964.5705521,90905.0,171.072,1.11533796940195e-05,BTC
tomochain,33,"$26,857,580",$0.380105,,,,,,,,
elastos,34,"$25,450,166",$1.38,,,,,,,,
divi,35,"$23,526,335",$0.014041,,,,,,,,
lbrycredits,36,"$21,354,617",$0.059198,,,,,,,,
nuls,37,"$20,689,866",$0.213040,,,,,,,,
loki,38,"$20,564,709",$0.430138,,,,,,,,
cortex,39,"$20,360,354",$0.081461,,,,,,,,
grin,40,"$19,551,444",$0.468889,,,,,,,,
beam,41,"$19,362,512",$0.313343,BEAM,BeamHashII,59.0,78885506.0298508,1361239.0,40.0,3.19446314325452e-05,BTC
vertcoin,42,"$16,456,316",$0.300657,VTC,Lyra2REv3,150.0,65321.9298398056,1964512147244.0,25.0,2.90098191933243e-05,BTC
ilcoin,43,"$15,722,282",$0.034131,,,,,,,,
syscoin,44,"$13,544,450",$0.023102,SYS,SHA-256,60.0,250636515983.99002,0.0,,,
counosx,45,"$362,242,014",$20.28,,,,,,,,
cryptonex,46,"$101,572,802",$1.82,,,,,,,,
counoscoin,47,"$66,301,672",$4.47,,,,,,,,
vitae,48,"$31,857,115",$1.64,,,,,,,,
helleniccoin,49,"$23,811,735",$0.342023,,,,,,,,
edcblockchain,50,"$19,674,780",$0.007367,,,,,,,,
microbitcoin,51,"$12,075,973",$0.000064,,,,,,,,
fibos,52,"$12,247,816",$0.011521,,,,,,,,
unobtanium,53,"$12,129,513",$60.01,,,,,,,,
newton,54,"$10,484,437",$0.000510,,,,,,,,
groestlcoin,55,"$10,536,654",$0.140408,GRS,Groestl,60.0,1094697.71986269,66775705527538.0,5.0,1.54141585535466e-05,BTC
nexus,56,"$10,293,835",$0.159170,,,,,,,,
einsteinium,57,"$9,638,089",$0.043856,EMC2,Scrypt,60.0,1154.27091774196,194128730817.0,1.95000000000002,5.04265646731571e-06,BTC
burst,58,"$9,212,317",$0.004405,,,,,,,,
polis,59,"$8,032,193",$0.816953,,,,,,,,
metaverseetp,60,"$7,871,280",$0.100693,,,,,,,,
aeon,61,"$7,626,659",$0.481741,,,,,,,,
otocash,62,"$7,467,259",$0.350315,,,,,,,,
namecoin,63,"$7,212,041",$0.489403,NMC,SHA-256,600.0,13208707961210.002,0.0,,,
nkn,64,"$6,983,277",$0.014964,,,,,,,,
peercoin,65,"$6,704,987",$0.255590,PPC,SHA-256,600.0,2915169991.38241,4819317067073585.0,43.0548541030358,2.67291933240612e-05,BTC
gulden,66,"$6,001,195",$0.011719,,,,,,,,
zenon,67,"$5,902,154",$1.49,,,,,,,,
smartcash,68,"$5,278,703",$0.003734,SMART,Keccak,55.0,290616.732280886,22669328051748.0,22.3656512592278,3.97146314325452e-07,BTC
lightningbitcoin,69,"$5,274,795",$1.37,,,,,,,,
ubiq,70,"$5,264,320",$0.123549,UBQ,Ubqhash,87.0,5149865981863.39,59633532944.0,5.0,1.34858275382476e-05,BTC
quantumresistantledger,71,"$4,942,864",$0.069512,,,,,,,,
blockstamp,72,"$4,800,144",$0.182174,,,,,,,,
bitcore,73,"$4,576,975",$0.257930,,,,,,,,
zvchain,74,"$4,529,113",$0.007494,,,,,,,,
flo,75,"$4,155,693",$0.027277,,,,,,,,
piratechain,76,"$4,142,778",$0.026510,,,,,,,,
nimiq,77,"$4,098,459",$0.000692,,,,,,,,
electra,78,"$3,773,650",$0.000132,,,,,,,,
bitcoinrhodium,79,"$3,614,518",$3.81,,,,,,,,
mircoin,80,"$3,396,088",$0.003856,,,,,,,,
ondori,81,"$3,564,602",$0.000094,,,,,,,,
ddkoin,82,"$3,493,283",$2.04,,,,,,,,
gamecredits,83,"$3,415,710",$0.048910,GAME,Scrypt,90.0,3885.79811360781,262407991984.0,6.25,5.21575799721837e-06,BTC
dero,84,"$3,293,480",$0.339345,,,,,,,,
matrixainetwork,85,"$3,269,756",$0.015321,,,,,,,,
nix,86,"$3,217,520",$0.074402,,,,,,,,
observer,87,"$3,165,567",$0.001507,,,,,,,,
emercoin,88,"$3,140,246",$0.068985,,,,,,,,
litecoincash,89,"$3,126,280",$0.004632,LCC,SHA-256,75.0,170021889.762346,4759537816597517.0,125.000113093519,5.1981894150418e-07,BTC
bittube,90,"$3,047,279",$0.012066,TUBE,CryptoNightSaber,119.0,290275285.237885,2806249.0,141.162733927283,1.05821974965229e-06,BTC
hycon,91,"$2,871,162",$0.001294,,,,,,,,
viacoin,92,"$2,823,566",$0.121877,VIA,Scrypt,24.0,344113.221819565,58845987064504.0,0.625,1.30151321279554e-05,BTC
bitcoinatom,93,"$2,788,490",$0.151393,,,,,,,,
zel,94,"$2,772,507",$0.027101,ZEL,ZelHash,120.0,2233.11828225078,162867.0,112.5,2.91767409470752e-06,BTC
ergo,95,"$2,687,830",$0.193722,,,,,,,,
bitgreen,96,"$2,711,688",$0.250197,,,,,,,,
mooncoin,97,"$2,505,237",$0.000011,,,,,,,,
feathercoin,98,"$2,489,224",$0.008967,FTC,NeoScrypt,60.0,56.2158545851849,4666801284.0,40.0,9.57593880389427e-07,BTC
htmlcoin,99,"$2,345,947",$0.000044,,,,,,,,
myriad,100,"$2,289,389",$0.001321,,,,,,,,
