Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoin,1,"$141,879,518,387","$7,732.77",BTC,SHA-256,627.0,15958652328578.0,1.0931720867540153e+20,12.6615,7706.36,BTC
ethereum,2,"$21,806,135,339",$197.00,ETH,Ethash,13.4851,2168698565079280.0,160821837812050.0,2.0,0.02543076,BTC
bitcoincash,3,"$4,483,698,153",$243.79,BCH,SHA-256,600.0,245893033464.03,0.0,,,
bitcoinsv,4,"$3,598,185,841",$195.66,BSV,SHA-256,576.0,216091906584.437,1.6112980411639652e+18,6.25,0.02528,BTC
litecoin,5,"$2,888,980,081",$44.72,LTC,Scrypt,148.0,5867504.283,170275263544763.0,12.5,0.005764,BTC
cardano,6,"$1,187,718,639",$0.045810,,,,,,,,
monero,7,"$1,078,810,187",$61.51,XMR,RandomX,118.0,147727488781.0,1251927871.0,1.732866410815,0.007964,BTC
tron,8,"$969,415,469",$0.014538,,,,,,,,
dash,9,"$781,674,468",$82.63,DASH,X11,155.0,219032934.423627,6069285742557358.0,1.5533134445469152,0.01065515,BTC
ethereumclassic,10,"$709,440,335",$6.10,ETC,Ethash,13.0388,106757750138626.0,8187697498130.0,3.104,0.0007873,BTC
zcash,11,"$399,978,384",$44.29,ZEC,Equihash,75.0,55033261.4557285,6011099704.0,5.0,0.00570903,BTC
dogecoin,12,"$288,881,471",$0.002324,DOGE,Scrypt,62.0,2011788.73568687,139363981068327.0,10000.0,3.0001e-07,BTC
bitcoingold,13,"$165,379,021",$9.44,BTG,Zhash,608.0,103026.577967814,1388147.0,6.25,0.001216,BTC
digibyte,14,"$164,115,199",$0.012550,DGB,Scrypt,15.0,1016697544.2964,0.0,,,
algorand,15,"$154,945,759",$0.218300,,,,,,,,
decred,16,"$148,390,354",$13.00,DCR,Blake (14r),301.0,21431244481.3348,3.0580230617911443e+17,9.14342351314534,0.00168335,BTC
ravencoin,17,"$115,978,100",$0.019228,RVN,X16Rv2,60.0,412484.534312346,29526793082955.0,5000.0,2.49e-06,BTC
bitcoindiamond,18,"$99,807,024",$0.535179,BCD,BCD,636.0,6574196.08811078,44396159113092.0,125.0,6.908e-05,BTC
energi,19,"$92,999,883",$3.27,,,,,,,,
monacoin,20,"$79,969,813",$1.22,MONA,Lyra2REv2,94.0,4294230.78643962,196208306268452.0,25.0,0.00015679,BTC
siacoin,21,"$73,152,035",$0.001749,,,,,,,,
bytom,22,"$67,584,423",$0.067416,BTM,Tensority,156.0,71164198687.0,456180760.0,412.5,8.904e-06,BTC
komodo,23,"$66,801,196",$0.559096,KMD,Equihash,60.0,232165550.770784,61910813.0,3.0,7.26e-05,BTC
abbccoin,24,"$65,031,850",$0.117087,,,,,,,,
horizen,25,"$54,575,543",$6.10,ZEN,Equihash,149.0,12322799.9873803,677505889.0,7.5,0.000783,BTC
zilliqa,26,"$51,600,509",$0.005118,,,,,,,,
verge,27,"$48,399,022",$0.002978,XVG,Scrypt,30.0,30218.7604,0.0,,,
hypercash,28,"$48,279,847",$1.08,,,,,,,,
bytecoin,29,"$44,124,539",$0.000240,BCN,CryptoNight,117.0,27729017628.0,237000150.0,314.55068423,3e-08,BTC
zcoin,30,"$40,094,710",$4.01,XZC,MTP,313.0,6196.5659,85028906990.0,14.0,0.00051435,BTC
aeternity,31,"$33,169,990",$0.107539,AE,CuckooCycle,180.0,25951350.0,144174.0,174.636,1.389e-05,BTC
aion,32,"$32,640,025",$0.079530,AION,"Equihash (210,9)",11.0,11918281.0,1083480.0,4.5,1.032e-05,BTC
elastos,33,"$26,892,938",$1.46,,,,,,,,
electroneum,34,"$24,693,527",$0.002450,,,,,,,,
tomochain,35,"$24,424,803",$0.346536,,,,,,,,
cortex,36,"$22,792,786",$0.091193,,,,,,,,
grin,37,"$20,602,677",$0.511968,,,,,,,,
nuls,38,"$20,357,591",$0.210120,,,,,,,,
beam,39,"$19,484,169",$0.322669,BEAM,BeamHashII,60.0,107909224.0,1798487.0,40.0,4.14e-05,BTC
divi,40,"$16,656,699",$0.010132,,,,,,,,
vertcoin,41,"$16,071,780",$0.294939,VTC,Lyra2REv3,144.0,68575.790515727,2045352621961.0,25.0,3.828e-05,BTC
ilcoin,42,"$14,712,739",$0.033135,,,,,,,,
syscoin,43,"$12,583,798",$0.021535,SYS,SHA-256,60.0,289787352359.70996,0.0,,,
groestlcoin,44,"$12,511,263",$0.166979,GRS,Groestl,62.0,993579.297451654,68828880460282.0,5.0,2.179e-05,BTC
loki,45,"$12,219,299",$0.257189,,,,,,,,
cryptonex,46,"$97,308,346",$1.75,,,,,,,,
counoscoin,47,"$71,826,228",$4.84,,,,,,,,
vitae,48,"$28,997,508",$1.49,,,,,,,,
edcblockchain,49,"$15,260,419",$0.005714,,,,,,,,
mooncoin,50,"$15,155,975",$0.000067,,,,,,,,
fibos,51,"$11,342,334",$0.010675,,,,,,,,
unobtanium,52,"$11,289,052",$55.87,,,,,,,,
microbitcoin,53,"$11,248,332",$0.000060,,,,,,,,
nexus,54,"$10,563,034",$0.163333,,,,,,,,
newton,55,"$9,569,905",$0.000465,,,,,,,,
lbrycredits,56,"$9,536,461",$0.026924,,,,,,,,
einsteinium,57,"$8,940,477",$0.040695,EMC2,Scrypt,18.5403,794.6198031925,184078254799.0,1.95,4.97e-06,BTC
otocash,58,"$8,076,875",$0.378914,,,,,,,,
burst,59,"$7,956,324",$0.003806,,,,,,,,
polis,60,"$7,915,175",$0.805051,,,,,,,,
nkn,61,"$7,531,199",$0.016138,,,,,,,,
metaverseetp,62,"$7,391,861",$0.094689,,,,,,,,
aeon,63,"$7,297,745",$0.460965,,,,,,,,
zvchain,64,"$7,233,815",$0.013385,,,,,,,,
mircoin,65,"$6,717,873",$0.007629,,,,,,,,
peercoin,66,"$6,125,461",$0.234026,PPC,SHA-256,2700.0,1805514492.08352,2872083591093618.0,48.50721310286338,2.801e-05,BTC
namecoin,67,"$6,032,002",$0.409327,NMC,SHA-256,600.0,13904616840200.0,0.0,,,
gulden,68,"$5,584,288",$0.010932,,,,,,,,
lightningbitcoin,69,"$5,417,772",$1.40,,,,,,,,
bitcoinrhodium,70,"$5,137,346",$6.15,,,,,,,,
quantumresistantledger,71,"$4,850,897",$0.068353,,,,,,,,
piratechain,72,"$4,738,823",$0.030626,,,,,,,,
zenon,73,"$4,373,418",$1.13,,,,,,,,
bitcore,74,"$4,024,449",$0.227156,,,,,,,,
flo,75,"$3,791,061",$0.024884,,,,,,,,
blockstamp,76,"$3,655,574",$0.138855,,,,,,,,
helleniccoin,77,"$3,578,343",$0.051416,,,,,,,,
ddkoin,78,"$3,538,835",$2.07,,,,,,,,
electra,79,"$3,530,803",$0.000123,,,,,,,,
matrixainetwork,80,"$3,433,901",$0.016220,,,,,,,,
gamecredits,81,"$3,306,502",$0.047347,GAME,Scrypt,32.0,3202.6983518589,429858896255.0,6.25,5.87e-06,BTC
dero,82,"$3,286,829",$0.340182,,,,,,,,
smartcash,83,"$3,257,823",$0.002304,SMART,Keccak,55.0,240421.387864381,18774581784299.0,22.730627960921694,2.963e-07,BTC
credittagchain,84,"$3,222,435",$0.053935,,,,,,,,
emercoin,85,"$3,203,807",$0.070443,,,,,,,,
bitgreen,86,"$3,198,713",$0.298029,,,,,,,,
nimiq,87,"$3,058,802",$0.000524,,,,,,,,
viacoin,88,"$3,000,649",$0.129524,VIA,Scrypt,24.0,294729.49108999,52743896891592.0,0.625,1.666e-05,BTC
ondori,89,"$2,918,572",$0.000077,,,,,,,,
zel,90,"$2,882,867",$0.028689,ZEL,ZelHash,121.0,2792.59023760975,189065.0,112.5,3.9e-06,BTC
hycon,91,"$2,821,963",$0.001280,,,,,,,,
ubiq,92,"$2,680,318",$0.062905,UBQ,Ubqhash,86.0,4029292962280.0,46852243747.0,5.0,7.84e-06,BTC
observer,93,"$2,622,709",$0.001248,,,,,,,,
litecoincash,94,"$2,599,922",$0.003864,LCC,SHA-256,150.0,95762235.0,2741971116779110.0,125.0,4.9e-07,BTC
nix,95,"$2,255,740",$0.052162,,,,,,,,
nexty,96,"$2,166,536",$0.000014,,,,,,,,
htmlcoin,97,"$2,066,655",$0.000039,,,,,,,,
titancoin,98,"$2,028,778",$0.002239,,,,,,,,
feathercoin,99,"$1,981,717",$0.007187,FTC,NeoScrypt,62.0,47.298479859263,3276539099.0,40.0,9.1e-07,BTC
ergo,100,"$1,974,977",$0.152604,,,,,,,,
