Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoin,1,"$174,747,815,419","$9,508.68",BTC,SHA-256,600.0,16104807485529.0,1.0927270372626075e+20,7.44491525423728,9650.09485396384,BTC
ethereum,2,"$22,213,807,513",$200.24,ETH,Ethash,15.0,2302597915325610.0,178947914275937.0,2.0,0.020867616216968,BTC
bitcoincash,3,"$4,348,539,272",$236.24,BCH,SHA-256,600.0,347632139090.02,0.0,,,
bitcoinsv,4,"$3,494,780,897",$189.87,BSV,SHA-256,596.0,270975109196.346,1.9645360031222164e+18,6.25,0.0198585090403338,BTC
litecoin,5,"$2,793,686,032",$43.16,LTC,Scrypt,150.0,6263631.601,196365641463409.0,12.5,0.00452168706536857,BTC
cardano,6,"$1,303,755,767",$0.050286,,,,,,,,
monero,7,"$1,142,092,019",$65.04,XMR,RandomX,120.0,161639365293.416,1074130562.0,1.69559255837875,0.00669514047287899,BTC
ethereumclassic,8,"$720,216,353",$6.19,ETC,Ethash,15.0,109198070723251.0,8306454078450.0,3.10400000000001,0.000647856884561892,BTC
dash,9,"$695,548,293",$73.27,DASH,X11,150.0,222555552.946099,6554207223839269.0,1.44236248422214,0.00767419346314326,BTC
zcash,10,"$388,310,688",$42.40,ZEC,Equihash,75.0,53189715.059424,4034984121.0,5.0,0.00442760763560503,BTC
dogecoin,11,"$313,210,784",$0.002514,DOGE,Scrypt,60.0,2822528.39054995,159459937438183.0,10000.0,2.64920653685675e-07,BTC
digibyte,12,"$275,237,755",$0.020949,DGB,Scrypt,15.0,5161511.4711433,0.0,,,
bitcoingold,13,"$157,293,045",$8.98,BTG,Zhash,624.0,77856.6600581963,977866.0,6.25,0.000945963143254524,BTC
decred,14,"$154,646,081",$13.46,DCR,Blake (14r),324.0,30660315892.7983,4.2555168260275923e+17,9.05289456747068,0.00141427408901252,BTC
algorand,15,"$138,746,137",$0.195501,,,,,,,,
ravencoin,16,"$117,057,317",$0.018996,RVN,KawPow,60.0,48560.4673085422,3525457460635.0,5000.0,1.9941585535466e-06,BTC
energi,17,"$110,411,484",$3.82,,,,,,,,
zilliqa,18,"$106,456,926",$0.010510,,,,,,,,
bitcoindiamond,19,"$101,675,911",$0.545200,BCD,BCD,631.0,8946025.91306267,65079580394842.0,125.0,5.63616272600835e-05,BTC
monacoin,20,"$91,733,879",$1.40,MONA,Lyra2REv2,90.0,3673367.22635791,136927448729655.0,25.0,0.000144758915159944,BTC
