Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoin,1,"$162,467,871,698","$8,850.57",BTC,SHA-256,565.0,15958652328578.0,1.2131307936190577e+20,13.1619,8814.18,BTC
ethereum,2,"$23,621,312,493",$213.27,ETH,Ethash,13.5188,2270150577301010.0,167925450284123.0,2.0,0.02402717,BTC
bitcoincash,3,"$4,703,317,121",$255.67,BCH,SHA-256,600.0,221850862311.84,0.0,,,
bitcoinsv,4,"$3,873,505,374",$210.58,BSV,SHA-256,619.0,180651577020.834,1.253461414015036e+18,6.25,0.0238,BTC
litecoin,5,"$3,073,876,802",$47.55,LTC,Scrypt,146.0,6171103.197,181538948022986.0,12.5,0.0053347,BTC
cardano,6,"$1,296,626,551",$0.050011,,,,,,,,
monero,7,"$1,125,362,319",$64.14,XMR,RandomX,117.0,149623403050.0,1278832504.0,1.720358338182,0.007244,BTC
tron,8,"$1,061,243,098",$0.015915,,,,,,,,
dash,9,"$779,702,969",$82.31,DASH,X11,158.0,182013558.831655,4947735965889431.0,1.4423624842221359,0.00928651,BTC
ethereumclassic,10,"$773,284,167",$6.65,ETC,Ethash,13.1611,110449819197664.0,8392141933247.0,3.104,0.0007506,BTC
zcash,11,"$412,862,962",$45.54,ZEC,Equihash,75.0,47601936.5583167,5199400857.0,5.0,0.005138,BTC
dogecoin,12,"$308,696,969",$0.002482,DOGE,Scrypt,63.0,2019789.90148082,137697326534145.0,10000.0,2.7926e-07,BTC
digibyte,13,"$227,489,644",$0.017374,DGB,Scrypt,15.0,98243.28659331,0.0,,,
bitcoingold,14,"$176,167,603",$10.06,BTG,Zhash,618.0,125982.359485799,1669979.0,6.25,0.0011375,BTC
decred,15,"$161,820,878",$14.15,DCR,Blake (14r),282.0,22810065320.5879,3.474059736579744e+17,9.14342351314534,0.00160448,BTC
algorand,16,"$153,068,841",$0.214597,,,,,,,,
ravencoin,17,"$121,018,963",$0.019947,RVN,X16Rv2,60.0,452430.33818246,32386225103531.0,5000.0,2.21e-06,BTC
bitcoindiamond,18,"$108,794,187",$0.583369,BCD,BCD,678.0,4842586.99987227,30676626537590.0,125.0,6.577e-05,BTC
energi,19,"$97,538,702",$3.42,,,,,,,,
monacoin,20,"$92,918,063",$1.41,MONA,Lyra2REv2,93.0,5985339.25551721,276417595246359.0,25.0,0.00016025,BTC
siacoin,21,"$91,417,478",$0.002186,,,,,,,,
bytom,22,"$70,664,974",$0.070489,BTM,Tensority,148.0,67267037433.0,454507009.0,412.5,7.932e-06,BTC
komodo,23,"$62,752,329",$0.524843,KMD,Equihash,60.0,248269640.346074,66205237.0,3.0,5.96e-05,BTC
abbccoin,24,"$60,806,702",$0.109479,,,,,,,,
zilliqa,25,"$59,290,267",$0.005873,,,,,,,,
horizen,26,"$54,063,146",$6.02,ZEN,Equihash,150.0,12275301.8838322,670395153.0,7.5,0.0006755,BTC
hypercash,27,"$50,790,154",$1.14,,,,,,,,
verge,28,"$50,720,318",$0.003120,XVG,Scrypt,30.0,6599.23628,0.0,,,
zcoin,29,"$44,370,831",$4.43,XZC,MTP,319.0,5607.939,75504434492.0,14.0,0.00049534,BTC
aion,30,"$37,309,989",$0.088823,AION,"Equihash (210,9)",11.0,21397403.0,1945218.0,4.5,1.009e-05,BTC
aeternity,31,"$35,357,793",$0.114460,AE,CuckooCycle,177.0,27459950.0,155140.0,173.745,1.289e-05,BTC
electroneum,32,"$35,077,379",$0.003478,,,,,,,,
elastos,33,"$26,572,169",$1.44,,,,,,,,
tomochain,34,"$26,360,528",$0.373722,,,,,,,,
cortex,35,"$22,832,852",$0.091354,,,,,,,,
divi,36,"$22,741,699",$0.013754,,,,,,,,
grin,37,"$22,469,440",$0.552512,,,,,,,,
nuls,38,"$22,277,501",$0.229776,,,,,,,,
beam,39,"$20,584,099",$0.339288,BEAM,BeamHashII,59.0,109978296.0,1864038.0,40.0,3.716e-05,BTC
ilcoin,40,"$16,328,781",$0.036367,,,,,,,,
vertcoin,41,"$15,804,628",$0.289661,VTC,Lyra2REv3,140.0,67160.3089914,2060366647909.0,25.0,3.183e-05,BTC
syscoin,42,"$12,928,067",$0.022073,SYS,SHA-256,60.0,298532514640.65,0.0,,,
groestlcoin,43,"$11,838,750",$0.157932,GRS,Groestl,63.0,1015792.53027298,69250725349897.0,5.0,1.764e-05,BTC
newton,44,"$11,382,984",$0.000553,,,,,,,,
nexus,45,"$11,105,868",$0.171726,,,,,,,,
counosx,46,"$342,251,253",$19.93,,,,,,,,
counoscoin,47,"$295,454,310",$19.90,,,,,,,,
cryptonex,48,"$102,106,604",$1.83,,,,,,,,
bytecoin,49,"$47,524,751",$0.000258,BCN,CryptoNight,122.0,29102046900.0,238541368.0,310.27627572,3e-08,BTC
vitae,50,"$30,051,354",$1.54,,,,,,,,
mooncoin,51,"$27,737,566",$0.000122,,,,,,,,
