Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoin,1,"$161,112,658,383","$8,769.27",BTC,SHA-256,600.0,16104807485529.0,1.2307761825395561e+20,13.1154634328358,9091.27917730497,BTC
ethereum,2,"$21,096,431,102",$190.28,ETH,Ethash,15.0,2248546917005670.0,163181382243740.0,2.0,0.0217908551347518,BTC
bitcoincash,3,"$4,336,041,093",$235.61,BCH,SHA-256,600.0,204026634405.62,0.0,,,
bitcoinsv,4,"$3,481,921,860",$189.22,BSV,SHA-256,588.0,169299820407.594,1.2703179360289265e+18,6.25,0.0216526127659574,BTC
litecoin,5,"$2,748,548,818",$42.48,LTC,Scrypt,150.0,6504988.94806334,184683505996134.0,12.5,0.00488346382978724,BTC
cardano,6,"$1,233,206,594",$0.047564,,,,,,,,
monero,7,"$1,022,431,178",$58.24,XMR,RandomX,120.0,148159430052.851,1170926569.0,1.70668440879545,0.00660049929078014,BTC
ethereumclassic,8,"$728,141,971",$6.26,ETC,Ethash,15.0,114607469836005.0,8660645050577.0,3.10400000000002,0.000721906950354609,BTC
dash,9,"$689,968,902",$72.73,DASH,X11,150.0,211374542.160464,5525586288008081.0,1.44236248422214,0.00829447659090909,BTC
zcash,10,"$378,909,535",$41.53,ZEC,Equihash,75.0,53265389.6648232,5581890101.0,5.0,0.00475027967375887,BTC
dogecoin,11,"$307,951,574",$0.002473,DOGE,Scrypt,60.0,2594845.81605504,163687780736786.0,10000.0,2.75762992907801e-07,BTC
digibyte,12,"$261,502,744",$0.019928,DGB,Scrypt,15.0,12678384.384124,0.0,,,
decred,13,"$155,296,928",$13.54,DCR,Blake (14r),302.0,25353773559.6888,3.5265048620217715e+17,9.14342351314532,0.00153388656737588,BTC
bitcoingold,14,"$155,110,017",$8.86,BTG,Zhash,605.0,85443.2278283598,1222635.0,6.25,0.00101607517730497,BTC
algorand,15,"$136,148,008",$0.192843,,,,,,,,
ravencoin,16,"$118,162,906",$0.019280,RVN,KawPow,60.0,50417.5118274023,3631436473845.0,5000.0,2.18550354609929e-06,BTC
abbccoin,17,"$108,627,042",$0.195577,,,,,,,,
bitcoindiamond,18,"$100,210,979",$0.537345,BCD,BCD,644.0,12600426.4049556,72882242684705.0,125.0,6.04987234042552e-05,BTC
energi,19,"$85,958,015",$2.98,,,,,,,,
monacoin,20,"$85,399,281",$1.30,MONA,Lyra2REv2,90.0,3802245.54345431,149246668162904.0,25.0,0.000146108070921985,BTC
siacoin,21,"$82,148,339",$0.001964,,,,,,,,
zilliqa,22,"$71,137,951",$0.007032,,,,,,,,
komodo,23,"$62,394,866",$0.521030,KMD,Equihash,60.0,242047572.201645,65870408.0,3.0,6.02104964539007e-05,BTC
bytom,24,"$61,849,664",$0.061695,BTM,Tensority,149.0,67330583119.0,451883108.0,412.5,7.08822127659579e-06,BTC
verge,25,"$53,431,852",$0.003286,XVG,Scrypt,30.0,19109.6853,0.0,,,
bytecoin,26,"$48,197,837",$0.000262,BCN,CryptoNight,119.0,24080559489.6563,207229495.0,303.835800868315,2.9265673758865e-08,BTC
horizen,27,"$47,759,659",$5.29,ZEN,Equihash,150.0,10331961.2617966,692829515.0,7.5,0.00057845304964539,BTC
hypercash,28,"$45,335,347",$1.02,,,,,,,,
zcoin,29,"$39,037,768",$3.87,XZC,MTP,288.0,5078.6808962963,75311110684.0,14.0,0.000439581605113636,BTC
electroneum,30,"$34,564,909",$0.003424,,,,,,,,
aion,31,"$33,890,385",$0.080682,AION,"Equihash (210,9)",11.0,10922932.8505747,848246.0,4.5,9.29252482269508e-06,BTC
aeternity,32,"$31,351,998",$0.101242,AE,CuckooCycle,176.0,22040946.1206897,147983.0,171.963000000001,1.15570780141844e-05,BTC
tomochain,33,"$29,508,356",$0.417852,,,,,,,,
elastos,34,"$24,453,453",$1.33,,,,,,,,
divi,35,"$20,642,086",$0.012377,,,,,,,,
cortex,36,"$20,611,454",$0.082466,,,,,,,,
nuls,37,"$19,640,558",$0.202342,,,,,,,,
grin,38,"$19,228,381",$0.464728,,,,,,,,
beam,39,"$18,216,133",$0.295821,BEAM,BeamHashII,60.0,82941113.4219269,1318208.0,40.0,3.28704822695034e-05,BTC
loki,40,"$17,582,659",$0.368233,,,,,,,,
vertcoin,41,"$14,638,343",$0.267706,VTC,Lyra2REv3,150.0,64106.9530107541,1921151107746.0,25.0,2.85715460992906e-05,BTC
ilcoin,42,"$14,411,136",$0.031570,,,,,,,,
syscoin,43,"$12,176,678",$0.020776,SYS,SHA-256,60.0,340245419856.17004,0.0,,,
lbrycredits,44,"$11,852,482",$0.032984,,,,,,,,
groestlcoin,45,"$10,578,754",$0.141017,GRS,Groestl,60.0,1071422.53682203,130190790821300.0,5.0,1.58419290780143e-05,BTC
counosx,46,"$364,836,591",$20.43,,,,,,,,
cryptonex,47,"$95,178,937",$1.71,,,,,,,,
counoscoin,48,"$66,792,543",$4.50,,,,,,,,
vitae,49,"$28,209,660",$1.45,,,,,,,,
edcblockchain,50,"$22,533,501",$0.008437,,,,,,,,
helleniccoin,51,"$12,572,761",$0.180604,,,,,,,,
fibos,52,"$11,839,112",$0.011138,,,,,,,,
unobtanium,53,"$11,335,680",$56.09,,,,,,,,
microbitcoin,54,"$10,948,453",$0.000058,,,,,,,,
mooncoin,55,"$10,658,836",$0.000047,,,,,,,,
newton,56,"$10,284,600",$0.000500,,,,,,,,
nexus,57,"$9,748,326",$0.150735,,,,,,,,
einsteinium,58,"$9,778,880",$0.044501,EMC2,Scrypt,60.0,887.922031458766,128371768950.0,1.95000000000001,4.9316312056737e-06,BTC
burst,59,"$9,715,045",$0.004646,,,,,,,,
metaverseetp,60,"$7,961,997",$0.101884,,,,,,,,
polis,61,"$7,594,037",$0.772388,,,,,,,,
otocash,62,"$7,515,267",$0.352567,,,,,,,,
aeon,63,"$6,981,518",$0.440990,,,,,,,,
nkn,64,"$6,962,256",$0.014919,,,,,,,,
namecoin,65,"$6,485,597",$0.440107,NMC,SHA-256,600.0,13728172187069.998,0.0,,,
peercoin,66,"$6,171,820",$0.235467,PPC,SHA-256,600.0,1688108122.98061,2681419759453469.0,49.333587626692,2.56489929078015e-05,BTC
zvchain,67,"$6,156,097",$0.010302,,,,,,,,
ubiq,68,"$5,933,078",$0.139244,UBQ,Ubqhash,88.0,5033535097209.4,46927200284.0,5.0,1.35820851063829e-05,BTC
gulden,69,"$5,595,279",$0.010932,,,,,,,,
zenon,70,"$5,383,183",$1.37,,,,,,,,
lightningbitcoin,71,"$5,419,186",$1.40,,,,,,,,
smartcash,72,"$5,183,895",$0.003666,SMART,Keccak,53.0,226454.637748684,23826368096835.0,22.4479277053947,4.32931773049645e-07,BTC
quantumresistantledger,73,"$4,901,935",$0.068966,,,,,,,,
blockstamp,74,"$4,247,816",$0.161236,,,,,,,,
colossusxt,75,"$4,149,991",$0.000346,,,,,,,,
bitcore,76,"$3,909,003",$0.220371,,,,,,,,
electra,77,"$3,737,174",$0.000130,,,,,,,,
nimiq,78,"$3,510,120",$0.000594,,,,,,,,
matrixainetwork,79,"$3,554,419",$0.016684,,,,,,,,
piratechain,80,"$3,407,061",$0.021849,,,,,,,,
ddkoin,81,"$3,408,764",$1.99,,,,,,,,
flo,82,"$3,404,390",$0.022346,,,,,,,,
ondori,83,"$3,309,516",$0.000088,,,,,,,,
gamecredits,84,"$3,239,420",$0.046386,GAME,Scrypt,90.0,3887.77748476977,227918466872.0,6.25,5.23758865248224e-06,BTC
dero,85,"$3,053,417",$0.314918,,,,,,,,
emercoin,86,"$3,007,411",$0.066075,,,,,,,,
bitgreen,87,"$2,827,515",$0.261450,,,,,,,,
mircoin,88,"$2,803,646",$0.003184,,,,,,,,
hycon,89,"$2,771,323",$0.001250,,,,,,,,
zel,90,"$2,745,607",$0.026943,ZEL,ZelHash,120.0,2205.78584464074,161774.0,112.5,3.02926136363633e-06,BTC
decoin,91,"$2,760,681",$0.104391,,,,,,,,
litecoincash,92,"$2,704,564",$0.004010,LCC,SHA-256,75.0,57117328.8888889,1429737375240902.0,125.000000551515,4.25482954545451e-07,BTC
viacoin,93,"$2,682,095",$0.115771,VIA,Scrypt,24.0,332772.402769426,56183855728230.0,0.625,1.26942695035461e-05,BTC
bitcoinrhodium,94,"$2,645,403",$3.17,,,,,,,,
