Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoin,1,"$176,323,051,083","$9,592.83",BTC,SHA-256,600.0,16104807485529.0,9.05361537417841e+19,7.47986095238096,9645.78059805286,BTC
ethereum,2,"$23,509,487,799",$211.82,ETH,Ethash,15.0,2257734666187650.0,164042599737823.0,2.0,0.0218988744072524,BTC
bitcoincash,3,"$4,517,166,674",$245.35,BCH,SHA-256,600.0,333009032841.76,0.0,,,
bitcoinsv,4,"$3,661,149,892",$198.87,BSV,SHA-256,674.0,286095669233.93,1.626778311810755e+18,6.25,0.0207076211699164,BTC
litecoin,5,"$2,892,818,921",$44.67,LTC,Scrypt,150.0,6675844.734,162912129577862.0,12.5,0.00465576516713091,BTC
cardano,6,"$1,381,653,727",$0.053290,,,,,,,,
monero,7,"$1,159,560,856",$66.01,XMR,RandomX,120.0,158744177236.0,1221905757.0,1.68648819904921,0.0068664130737135,BTC
ethereumclassic,8,"$770,483,742",$6.62,ETC,Ethash,15.0,107479705339447.0,7498069273214.0,3.10400000000001,0.000692465507649514,BTC
dash,9,"$711,658,708",$74.91,DASH,X11,150.0,204303824.714191,5946115365486127.0,1.44236248422214,0.00781260405292479,BTC
zcash,10,"$432,592,998",$47.09,ZEC,Equihash,75.0,50581021.0882765,5145435931.0,5.0,0.0049320389275766,BTC
dogecoin,11,"$313,583,651",$0.002516,DOGE,Scrypt,60.0,2449778.73411763,155439944484724.0,10000.0,2.6158073713491e-07,BTC
digibyte,12,"$257,203,644",$0.019556,DGB,Scrypt,15.0,3190298.344519,0.0,,,
decred,13,"$160,242,394",$13.93,DCR,Blake (14r),357.0,25989117620.4621,2.8813172939823584e+17,9.05289456747067,0.00144813858136301,BTC
bitcoingold,14,"$159,922,214",$9.13,BTG,Zhash,586.0,76768.0584322383,1271684.0,6.25,0.000955182058414461,BTC
algorand,15,"$141,011,581",$0.197905,,,,,,,,
ravencoin,16,"$117,222,830",$0.018934,RVN,KawPow,60.0,49146.239045063,3860948757108.0,5000.0,1.88998609179417e-06,BTC
monacoin,17,"$110,633,862",$1.68,MONA,Lyra2REv2,90.0,2199206.35391383,89848533137688.0,25.0,0.000162031891515995,BTC
bitcoindiamond,18,"$103,668,439",$0.555884,BCD,BCD,2087.0,11204243.7793992,23057911168630.0,125.0,5.78715577190542e-05,BTC
zilliqa,19,"$96,621,105",$0.009530,,,,,,,,
electroneum,20,"$94,820,199",$0.009385,,,,,,,,
siacoin,21,"$83,232,446",$0.001990,,,,,,,,
abbccoin,22,"$79,989,262",$0.144017,,,,,,,,
energi,23,"$78,876,761",$2.72,,,,,,,,
komodo,24,"$66,222,186",$0.552489,KMD,Equihash,60.0,233765143.568257,57031872.0,3.0,5.65751043115438e-05,BTC
