Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
piratechain,70,"$4,702,737",$0.030357,,,,,,,,
helleniccoin,71,"$4,576,033",$0.065749,,,,,,,,
zenon,72,"$4,402,292",$1.14,,,,,,,,
blockstamp,73,"$4,351,303",$0.165265,,,,,,,,
mircoin,74,"$4,243,426",$0.004819,,,,,,,,
colossusxt,75,"$3,792,592",$0.000317,,,,,,,,
flo,76,"$3,727,521",$0.024467,,,,,,,,
bitcore,77,"$3,726,358",$0.210288,,,,,,,,
ddkoin,78,"$3,582,290",$2.09,,,,,,,,
electra,79,"$3,447,463",$0.000120,,,,,,,,
matrixainetwork,80,"$3,415,521",$0.016116,,,,,,,,
gamecredits,81,"$3,336,756",$0.047780,GAME,Scrypt,45.0,3813.6801567774,363991812239.0,6.25,6.02e-06,BTC
dero,82,"$3,335,789",$0.345069,,,,,,,,
emercoin,83,"$3,258,051",$0.071628,,,,,,,,
smartcash,84,"$3,229,317",$0.002284,SMART,Keccak,55.0,248349.20988893,19393667899279.0,22.68636971289016,2.864e-07,BTC
credittagchain,85,"$3,222,435",$0.053935,,,,,,,,
bitgreen,86,"$3,104,081",$0.288885,,,,,,,,
nimiq,87,"$3,070,054",$0.000525,,,,,,,,
ubiq,88,"$3,063,406",$0.071896,UBQ,Ubqhash,86.0,2716025738732.0,31581694636.0,5.0,8.67e-06,BTC
viacoin,89,"$3,018,269",$0.130284,VIA,Scrypt,24.0,314921.85220171,56357460666753.0,0.625,1.65e-05,BTC
ondori,90,"$2,990,385",$0.000079,,,,,,,,
hycon,91,"$2,921,536",$0.001323,,,,,,,,
observer,92,"$2,844,333",$0.001354,,,,,,,,
zel,93,"$2,830,075",$0.028105,ZEL,ZelHash,120.0,2976.12914098186,203170.0,112.5,3.35e-06,BTC
litecoincash,94,"$2,813,610",$0.004180,LCC,SHA-256,150.0,226562565.0,6487192047819161.0,125.0,4.9e-07,BTC
htmlcoin,95,"$2,340,874",$0.000044,,,,,,,,
mooncoin,96,"$2,303,558",$0.000010,,,,,,,,
ergo,97,"$2,186,319",$0.167563,,,,,,,,
nix,98,"$2,131,993",$0.049300,,,,,,,,
feathercoin,99,"$2,053,888",$0.007443,FTC,NeoScrypt,62.0,96.629229014756,6693860942.0,40.0,9.1e-07,BTC
boolberry,100,"$1,998,001",$0.151278,,,,,,,,
