Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoin,1,"$180,388,802,169","$9,820.65",BTC,SHA-256,574.0,16104807485529.0,1.2050456700125967e+20,13.07515,9688.88531944446,BTC
ethereum,2,"$23,314,162,098",$210.34,ETH,Ethash,13.4088,2247003447235160.0,165796648776834.0,2.0,0.0216035717107093,BTC
bitcoincash,3,"$4,634,707,482",$251.87,BCH,SHA-256,600.0,212782622575.37,0.0,,,
bitcoinsv,4,"$3,845,008,816",$208.97,BSV,SHA-256,546.0,189154199582.671,1.644296631383297e+18,6.25,0.0213167413073713,BTC
litecoin,5,"$3,042,391,348",$47.04,LTC,Scrypt,152.0,6529243.98000002,184492693169111.0,12.5,0.00482820694444445,BTC
cardano,6,"$1,341,243,610",$0.051731,,,,,,,,
monero,7,"$1,133,548,485",$64.58,XMR,RandomX,116.0,146806240856.174,1296381753.0,1.71405732927177,0.00646380945757997,BTC
ethereumclassic,8,"$817,087,537",$7.02,ETC,Ethash,12.8933,116621106054357.0,9300496924073.0,3.10400000000001,0.000727142002781642,BTC
dash,9,"$745,109,809",$78.58,DASH,X11,157.0,219017668.392138,6687627149654235.0,1.44236248422214,0.00806522266666666,BTC
zcash,10,"$401,192,393",$44.05,ZEC,Equihash,75.0,51473166.5838135,4909582854.0,5.0,0.00451087674547983,BTC
dogecoin,11,"$324,034,635",$0.002603,DOGE,Scrypt,63.0,2595623.49554017,150475079836538.0,10000.0,2.68757385257302e-07,BTC
digibyte,12,"$301,586,881",$0.022997,DGB,Scrypt,15.0,1449034897.5447001,0.0,,,
decred,13,"$172,025,903",$15.01,DCR,Blake (14r),298.0,23625158451.8966,3.4160584007122016e+17,9.14342351314533,0.00155541586111111,BTC
bitcoingold,14,"$171,369,962",$9.78,BTG,Zhash,629.0,85027.8233179682,951524.0,6.25,0.00101130737134909,BTC
algorand,15,"$143,389,213",$0.203541,,,,,,,,
ravencoin,16,"$131,023,419",$0.021435,RVN,KawPow,60.0,51136.0766882376,3401724350087.0,5000.0,2.21972183588317e-06,BTC
bitcoindiamond,17,"$107,676,776",$0.577377,BCD,BCD,546.0,13089245.3782874,102904184380153.0,125.0,5.93492500000001e-05,BTC
energi,18,"$94,985,516",$3.30,,,,,,,,
siacoin,19,"$93,313,875",$0.002231,,,,,,,,
abbccoin,20,"$92,862,948",$0.167195,,,,,,,,
monacoin,21,"$90,222,889",$1.37,MONA,Lyra2REv2,95.0,4202591.65416191,146115974730369.0,25.0,0.000140401708333334,BTC
zilliqa,22,"$72,887,888",$0.007209,,,,,,,,
komodo,23,"$71,199,670",$0.594939,KMD,Equihash,61.0,231525873.074299,52590356.0,3.0,5.42444444444445e-05,BTC
bytom,24,"$67,432,660",$0.067265,BTM,Tensority,148.0,65151237144.0,440211061.0,412.5,6.93204172461759e-06,BTC
verge,25,"$59,968,693",$0.003688,XVG,Scrypt,30.0,4554.72611,0.0,,,
bytecoin,26,"$55,236,350",$0.000300,BCN,CryptoNight,120.0,29110415012.7027,244071229.0,305.642323760473,3.00000000000003e-08,BTC
horizen,27,"$49,499,139",$5.49,ZEN,Equihash,152.0,9961043.84037963,519584008.0,7.5,0.000578341666666667,BTC
hypercash,28,"$48,683,314",$1.09,,,,,,,,
zcoin,29,"$40,383,219",$4.01,XZC,MTP,379.0,5411.81797363184,57817772030.0,14.0,0.000414324492350487,BTC
electroneum,30,"$39,881,036",$0.003952,,,,,,,,
aion,31,"$36,799,360",$0.087608,AION,"Equihash (210,9)",11.0,8906685.40227273,697984.0,4.5,8.89662030598054e-06,BTC
aeternity,32,"$33,664,183",$0.108782,AE,CuckooCycle,177.0,22941930.1104972,153625.0,172.551256906078,1.11819054242003e-05,BTC
tomochain,33,"$28,629,876",$0.405549,,,,,,,,
elastos,34,"$27,136,994",$1.47,,,,,,,,
divi,35,"$22,704,227",$0.013640,,,,,,,,
cortex,36,"$22,493,862",$0.089998,,,,,,,,
grin,37,"$21,743,903",$0.528014,,,,,,,,
nuls,38,"$21,364,262",$0.220171,,,,,,,,
beam,39,"$19,810,289",$0.322388,BEAM,BeamHashII,60.0,83053387.6602564,1432735.0,40.0,3.27185236768805e-05,BTC
loki,40,"$19,602,411",$0.410951,,,,,,,,
vertcoin,41,"$16,887,103",$0.309014,VTC,Lyra2REv3,138.0,62811.4191523625,2004619289323.0,25.0,3.06305424200278e-05,BTC
ilcoin,42,"$16,034,570",$0.035327,,,,,,,,
lbrycredits,43,"$13,510,944",$0.037684,,,,,,,,
syscoin,44,"$12,942,938",$0.022087,SYS,SHA-256,60.0,321594637714.45,0.0,,,
counosx,45,"$365,197,538",$20.45,,,,,,,,
cryptonex,46,"$106,896,265",$1.92,,,,,,,,
counoscoin,47,"$71,803,265",$4.84,,,,,,,,
vitae,48,"$31,018,216",$1.59,,,,,,,,
edcblockchain,49,"$24,990,591",$0.009358,,,,,,,,
unobtanium,50,"$12,628,496",$62.49,,,,,,,,
fibos,51,"$11,723,387",$0.011030,,,,,,,,
microbitcoin,52,"$11,553,101",$0.000061,,,,,,,,
burst,53,"$11,381,692",$0.005443,,,,,,,,
groestlcoin,54,"$10,749,732",$0.143325,GRS,Groestl,62.0,1109007.37684374,136978685312733.0,5.0,1.40498055555555e-05,BTC
einsteinium,55,"$10,481,787",$0.047701,EMC2,Scrypt,73.0,963.491287890028,56556827693.0,1.95000000000002,5.02422479498302e-06,BTC
nexus,56,"$10,413,110",$0.161014,,,,,,,,
newton,57,"$10,333,828",$0.000502,,,,,,,,
helleniccoin,58,"$9,506,063",$0.136558,,,,,,,,
polis,59,"$8,615,845",$0.876316,,,,,,,,
aeon,60,"$8,361,051",$0.528129,,,,,,,,
metaverseetp,61,"$8,123,274",$0.103967,,,,,,,,
otocash,62,"$7,686,765",$0.360612,,,,,,,,
gulden,63,"$7,088,050",$0.013854,,,,,,,,
namecoin,64,"$7,069,250",$0.479714,NMC,SHA-256,600.0,13728172187069.998,0.0,,,
nkn,65,"$7,010,684",$0.015023,,,,,,,,
quantumresistantledger,66,"$6,845,147",$0.096331,,,,,,,,
peercoin,67,"$6,835,885",$0.260878,PPC,SHA-256,2700.0,1711607453.98395,2704663212018107.0,49.1658822975552,2.62580389429763e-05,BTC
bitcoinrhodium,68,"$6,416,404",$7.68,,,,,,,,
ubiq,69,"$5,798,569",$0.136088,UBQ,Ubqhash,87.0,4959887729432.92,65668363390.0,5.0,1.37486369958275e-05,BTC
zvchain,70,"$5,795,773",$0.009765,,,,,,,,
zenon,71,"$5,662,683",$1.44,,,,,,,,
blockstamp,72,"$5,568,026",$0.211374,,,,,,,,
lightningbitcoin,73,"$5,474,639",$1.42,,,,,,,,
bitcore,74,"$4,997,969",$0.281824,,,,,,,,
piratechain,75,"$4,752,230",$0.030516,,,,,,,,
smartcash,76,"$4,070,562",$0.002879,SMART,Keccak,54.0,203340.720518139,16667663506134.0,22.4985766002813,2.90038942976356e-07,BTC
flo,77,"$4,020,522",$0.026390,,,,,,,,
electra,78,"$3,944,342",$0.000138,,,,,,,,
nimiq,79,"$3,836,763",$0.000651,,,,,,,,
mircoin,80,"$3,812,969",$0.004330,,,,,,,,
ddkoin,81,"$3,793,676",$2.22,,,,,,,,
ondori,82,"$3,705,063",$0.000098,,,,,,,,
dero,83,"$3,586,755",$0.370148,,,,,,,,
zel,84,"$3,377,414",$0.033223,ZEL,ZelHash,120.0,2227.01080327635,152928.0,112.5,3.08684797768482e-06,BTC
emercoin,85,"$3,373,190",$0.074125,,,,,,,,
gamecredits,86,"$3,310,809",$0.047408,GAME,Scrypt,94.0,3711.58706050018,188540841267.0,6.25,4.90931944444446e-06,BTC
bitgreen,87,"$3,271,214",$0.302868,,,,,,,,
hycon,88,"$3,072,249",$0.001386,,,,,,,,
litecoincash,89,"$3,018,969",$0.004478,LCC,SHA-256,150.0,57510378.0344828,1318282573046088.0,125.0,4.22440725244071e-07,BTC
matrixainetwork,90,"$2,977,095",$0.013989,,,,,,,,
observer,91,"$2,736,708",$0.001303,,,,,,,,
ergo,92,"$2,726,807",$0.201600,,,,,,,,
viacoin,93,"$2,670,159",$0.115256,VIA,Scrypt,24.0,329712.440308428,60331891402565.0,0.625,1.21910694444444e-05,BTC
feathercoin,94,"$2,498,270",$0.009021,FTC,NeoScrypt,62.0,60.5073632145817,4234949858.0,40.0,9.35535465924884e-07,BTC
colossusxt,95,"$2,463,827",$0.000205,,,,,,,,
boolberry,96,"$2,376,139",$0.179909,,,,,,,,
htmlcoin,97,"$2,368,848",$0.000045,,,,,,,,
nix,98,"$2,352,342",$0.054396,,,,,,,,
digitalnote,99,"$2,344,341",$0.000318,,,,,,,,
mooncoin,100,"$2,287,970",$0.000010,,,,,,,,
