Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoin,1,"$96,608,108,202","$5,285.95",BTC,SHA-256,806.0,16552923967337.0,8.820628671574068e+19,13.0255,5328.99,BTC
ethereum,2,"$12,739,864,408",$115.66,ETH,Ethash,13.2698,2193539912568500.0,165303163014401.0,2.0,0.02182045,BTC
bitcoincash,3,"$3,291,510,725",$179.49,BCH,SHA-256,600.0,575954331667.8401,0.0,,,
litecoin,4,"$2,183,768,509",$33.96,LTC,Scrypt,167.0,5152157.5,132505077642761.0,12.5,0.0064063,BTC
bitcoinsv,5,"$2,165,764,513",$118.12,BSV,SHA-256,613.0,324927149494.955,2.2765929537737928e+18,12.5,0.022283,BTC
tron,6,"$668,752,270",$0.010029,,,,,,,,
cardano,7,"$663,386,337",$0.025587,,,,,,,,
monero,8,"$636,187,553",$36.38,XMR,RandomX,118.0,137758214986.0,1167442499.0,1.829287559679,0.006874,BTC
ethereumclassic,9,"$527,602,982",$4.54,ETC,Ethash,13.0005,139722093831168.0,10747440008551.0,3.104,0.000857,BTC
dash,10,"$524,552,052",$55.88,DASH,X11,157.0,179698918.21051,4915929788794389.0,1.5533134445469152,0.01054164,BTC
zcash,11,"$264,373,390",$27.98,ZEC,Equihash,74.0,54880122.3186713,6075377865.0,5.0,0.0052932,BTC
dogecoin,12,"$195,857,335",$0.001582,DOGE,Scrypt,62.0,2766825.24644866,191668128181356.0,10000.0,2.9791e-07,BTC
bitcoingold,13,"$110,267,486",$6.30,BTG,Zhash,608.0,171375.067742676,2309053.0,12.5,0.001186,BTC
decred,14,"$106,906,726",$9.91,DCR,Blake (14r),285.0,28961904571.509,4.364576595245754e+17,9.32720632575956,0.00186628,BTC
algorand,15,"$91,987,574",$0.140016,,,,,,,,
ravencoin,16,"$73,673,805",$0.012815,RVN,X16Rv2,59.0,470728.57331969,34267183520352.0,5000.0,2.39e-06,BTC
bitcoindiamond,17,"$73,092,382",$0.391931,BCD,BCD,630.0,2960023.61181107,20179689854152.0,125.0,7.38e-05,BTC
monacoin,18,"$71,274,725",$1.08,MONA,Lyra2REv2,93.0,2332066.75863473,107700542585213.0,25.0,0.00019867,BTC
abbccoin,19,"$55,748,751",$0.100373,,,,,,,,
bytom,20,"$49,858,926",$0.049735,,,,,,,,
siacoin,21,"$45,360,372",$0.001085,,,,,,,,
horizen,22,"$41,285,286",$4.77,ZEN,Equihash,151.0,12557069.1360766,681241790.0,7.5,0.0008955,BTC
hypercash,23,"$40,315,561",$0.905029,,,,,,,,
digibyte,24,"$40,033,760",$0.003094,DGB,Scrypt,15.0,4608476.1592918,0.0,,,
bytecoin,25,"$38,707,210",$0.000210,BCN,CryptoNight,120.0,19187720965.0,159897674.0,350.6823388,4e-08,BTC
komodo,26,"$36,489,767",$0.306972,KMD,Equihash,61.0,199222122.299603,52254982.0,3.0,5.6e-05,BTC
zilliqa,27,"$34,294,500",$0.003435,,,,,,,,
verge,28,"$32,302,244",$0.001993,XVG,Scrypt,30.0,3644.11401459,0.0,,,
zcoin,29,"$30,902,367",$3.18,XZC,MTP,276.0,6035.853,93926779849.0,14.0,0.0006235,BTC
energi,30,"$29,641,029",$1.10,,,,,,,,
aeternity,31,"$27,523,467",$0.090352,AE,CuckooCycle,182.0,30514200.0,167660.0,185.328,1.705e-05,BTC
aion,32,"$21,038,027",$0.052493,AION,"Equihash (210,9)",11.0,12542315.0,1140210.0,4.5,9.91e-06,BTC
electroneum,33,"$19,162,073",$0.001910,,,,,,,,
elastos,34,"$19,036,347",$1.05,,,,,,,,
grin,35,"$16,239,081",$0.440789,,,,,,,,
tomochain,36,"$15,744,986",$0.224719,,,,,,,,
cortex,37,"$14,478,470",$0.057928,,,,,,,,
beam,38,"$13,696,962",$0.237480,BEAM,BeamHashII,60.0,123635600.0,2060593.0,40.0,4.377e-05,BTC
ilcoin,39,"$13,481,670",$0.031801,,,,,,,,
divi,40,"$12,498,569",$0.007937,,,,,,,,
nuls,41,"$11,229,876",$0.132202,,,,,,,,
loki,42,"$9,805,182",$0.210628,,,,,,,,
vertcoin,43,"$9,715,365",$0.180174,VTC,Lyra2REv3,146.0,74275.0,2184991067879.0,25.0,3.26e-05,BTC
groestlcoin,44,"$9,099,033",$0.121878,GRS,Groestl,62.0,2795555.69540886,193658391708509.0,5.0,2.319e-05,BTC
syscoin,45,"$8,262,651",$0.014217,SYS,SHA-256,60.0,225896590777.79,0.0,,,
metaverseetp,46,"$8,191,222",$0.105333,,,,,,,,
einsteinium,47,"$7,990,193",$0.036393,EMC2,Scrypt,53.0,571.65865327983,46325570194.0,1.95,6.35e-06,BTC
newton,48,"$7,629,252",$0.000371,,,,,,,,
burst,49,"$7,500,490",$0.003595,,,,,,,,
cryptonex,50,"$73,467,688",$1.32,,,,,,,,
counoscoin,51,"$67,627,724",$4.55,,,,,,,,
zvchain,52,"$19,701,596",$0.043537,,,,,,,,
vitae,53,"$18,587,815",$0.954632,,,,,,,,
otocash,54,"$10,159,939",$0.476637,,,,,,,,
fibos,55,"$9,465,124",$0.008917,,,,,,,,
unobtanium,56,"$8,141,929",$40.33,,,,,,,,
edcblockchain,57,"$7,121,751",$0.002667,,,,,,,,
nexus,58,"$6,889,772",$0.106534,,,,,,,,
blockstamp,59,"$6,151,557",$0.234140,,,,,,,,
lightningbitcoin,60,"$5,212,746",$1.35,,,,,,,,
namecoin,61,"$4,942,709",$0.335408,NMC,SHA-256,600.0,14519023251998.002,0.0,,,
microbitcoin,62,"$4,787,889",$0.000025,,,,,,,,
mircoin,63,"$4,499,630",$0.005110,,,,,,,,
quantumresistantledger,64,"$4,426,461",$0.062657,,,,,,,,
gulden,65,"$4,208,777",$0.008285,,,,,,,,
peercoin,66,"$3,996,639",$0.153254,PPC,SHA-256,2700.0,1718233372.87021,2733243016064194.0,49.111820253661804,2.788e-05,BTC
nkn,67,"$3,851,719",$0.008254,,,,,,,,
polis,68,"$3,799,133",$0.387253,,,,,,,,
quark,69,"$3,797,050",$0.014420,,,,,,,,
credittagchain,70,"$3,222,435",$0.053935,,,,,,,,
bitcore,71,"$3,163,538",$0.179271,,,,,,,,
smartcash,72,"$2,972,969",$0.002103,SMART,Keccak,54.0,274804.874019058,21856999012838.0,23.659035542301368,3.9e-07,BTC
bitcoinrhodium,73,"$2,943,436",$3.52,,,,,,,,
lbrycredits,74,"$2,831,103",$0.008281,,,,,,,,
dero,75,"$2,703,293",$0.282790,,,,,,,,
hycon,76,"$2,577,466",$0.001184,,,,,,,,
electra,77,"$2,474,613",$0.000086,,,,,,,,
mooncoin,78,"$2,455,351",$0.000011,,,,,,,,
litecoincash,79,"$2,371,672",$0.003552,LCC,SHA-256,150.0,108015087.0,3092808440930632.0,125.0,6.4e-07,BTC
gamecredits,80,"$2,361,769",$0.033819,GAME,Scrypt,96.0,2836.4314168877,126899793467.0,6.25,6.26e-06,BTC
flo,81,"$2,295,733",$0.015069,,,,,,,,
nimiq,82,"$2,263,352",$0.000407,,,,,,,,
zel,83,"$2,241,460",$0.023289,ZEL,ZelHash,119.0,3225.76119976928,222062.0,112.5,4.25e-06,BTC
matrixainetwork,84,"$2,225,775",$0.010755,,,,,,,,
piratechain,85,"$2,161,298",$0.014301,,,,,,,,
bitgreen,86,"$2,090,589",$0.199355,,,,,,,,
viacoin,87,"$2,024,367",$0.087387,VIA,Scrypt,24.0,262211.7060153,46924612581836.0,0.625,1.636e-05,BTC
ondori,88,"$2,003,865",$0.000053,,,,,,,,
emercoin,89,"$1,959,202",$0.043202,,,,,,,,
nativecoin,90,"$1,932,069",$0.084377,,,,,,,,
ubiq,91,"$1,878,716",$0.044092,UBQ,Ubqhash,86.0,4026821025677.0,46823500298.0,5.0,8.16e-06,BTC
etherzero,92,"$1,876,511",$0.011137,,,,,,,,
colossusxt,93,"$1,839,038",$0.000155,,,,,,,,
lunes,94,"$1,764,519",$0.011707,,,,,,,,
amoveo,95,"$1,701,336",$25.01,,,,,,,,
htmlcoin,96,"$1,690,321",$0.000032,,,,,,,,
nix,97,"$1,681,215",$0.038876,,,,,,,,
titancoin,98,"$1,673,393",$0.001850,,,,,,,,
veriblock,99,"$1,605,562",$0.002728,,,,,,,,
tera,100,"$1,534,478",$0.001817,,,,,,,,
