Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
bitcoin,1,"$129,635,249,920","$7,072.25",BTC,SHA-256,652.0,14715214060656.0,9.693460604932037e+19,12.6839,7060.08,BTC
ethereum,2,"$18,831,025,803",$170.33,ETH,Ethash,13.5043,2216439928839120.0,164128457516429.0,2.0,0.0241174,BTC
bitcoincash,3,"$4,284,771,659",$233.09,BCH,SHA-256,600.0,259658364808.92,0.0,,,
bitcoinsv,4,"$3,569,234,710",$194.18,BSV,SHA-256,555.0,234423070376.865,1.8141250823361116e+18,6.25,0.027442,BTC
litecoin,5,"$2,733,600,892",$42.36,LTC,Scrypt,134.0,5326059.037,170710816272240.0,12.5,0.0059853,BTC
monero,6,"$989,688,125",$56.47,XMR,RandomX,116.0,155509102095.0,1340595707.0,1.755990111692,0.007989,BTC
cardano,7,"$891,947,511",$0.034402,,,,,,,,
tron,8,"$860,084,821",$0.012898,,,,,,,,
dash,9,"$710,662,989",$75.25,DASH,X11,157.0,200114522.748858,5474428857713332.0,1.5533134445469152,0.01061892,BTC
ethereumclassic,10,"$626,418,498",$5.39,ETC,Ethash,13.0749,115542269038539.0,8836952407937.0,3.104,0.0007623,BTC
zcash,11,"$344,226,615",$38.42,ZEC,Equihash,75.0,50238604.1430611,5487395268.0,5.0,0.00543798,BTC
dogecoin,12,"$248,204,490",$0.001999,DOGE,Scrypt,62.0,3650041.99662714,252851790395808.0,10000.0,2.8155e-07,BTC
bitcoingold,13,"$174,118,340",$9.94,BTG,Zhash,589.0,221816.985248643,3085101.0,12.5,0.001411,BTC
decred,14,"$140,853,573",$12.40,DCR,Blake (14r),356.0,20170958879.9507,2.4335283347850854e+17,9.234857748276793,0.00175353,BTC
algorand,15,"$128,210,145",$0.188946,,,,,,,,
ravencoin,16,"$98,817,053",$0.016576,RVN,X16Rv2,61.0,406616.113597129,28629555900430.0,5000.0,2.15e-06,BTC
bitcoindiamond,17,"$97,754,124",$0.524171,BCD,BCD,498.0,6957903.38347435,60007966828815.0,125.0,7.394e-05,BTC
digibyte,18,"$81,854,127",$0.006276,DGB,Scrypt,15.0,2560126.2269454,0.0,,,
monacoin,19,"$78,047,296",$1.19,MONA,Lyra2REv2,94.0,2587972.28787708,118247407865812.0,25.0,0.0001667,BTC
komodo,20,"$70,661,140",$0.591982,KMD,Equihash,60.0,242137329.39924,64569954.0,3.0,8.41e-05,BTC
energi,21,"$67,106,233",$2.39,,,,,,,,
abbccoin,22,"$62,047,596",$0.111714,,,,,,,,
bytom,23,"$57,787,481",$0.057643,BTM,Tensority,162.0,75672743597.3296,467115701.0,412.5,8.102e-06,BTC
siacoin,24,"$56,043,998",$0.001340,,,,,,,,
horizen,25,"$48,536,193",$5.47,ZEN,Equihash,150.0,9950661.4428696,543438790.0,7.5,0.000774,BTC
verge,26,"$46,524,168",$0.002865,XVG,Scrypt,30.0,13141.0075,0.0,,,
hypercash,27,"$46,131,447",$1.03,,,,,,,,
bytecoin,28,"$45,798,322",$0.000249,BCN,CryptoNight,119.0,31048077176.0,260908211.0,323.06724996,3.217e-08,BTC
zilliqa,29,"$42,402,429",$0.004217,,,,,,,,
zcoin,30,"$34,414,744",$3.47,XZC,MTP,307.0,6086.6891,85153519952.0,14.0,0.00048926,BTC
aeternity,31,"$31,153,392",$0.101306,AE,CuckooCycle,179.0,29455400.0,164555.0,177.309,1.435e-05,BTC
aion,32,"$25,891,927",$0.063088,AION,"Equihash (210,9)",11.0,6973363.0,633942.0,4.5,9.02e-06,BTC
tomochain,33,"$24,230,252",$0.344285,,,,,,,,
cortex,34,"$23,118,776",$0.092498,,,,,,,,
elastos,35,"$21,228,407",$1.15,,,,,,,,
grin,36,"$19,056,268",$0.483699,,,,,,,,
nuls,37,"$18,892,026",$0.195264,,,,,,,,
electroneum,38,"$18,089,169",$0.001797,,,,,,,,
beam,39,"$16,217,682",$0.271111,BEAM,BeamHashII,60.0,103857552.0,1730959.0,40.0,3.823e-05,BTC
divi,40,"$15,215,181",$0.009349,,,,,,,,
vertcoin,41,"$13,262,836",$0.244024,VTC,Lyra2REv3,141.0,67138.26202498,2045082551117.0,25.0,3.41e-05,BTC
ilcoin,42,"$13,205,665",$0.030385,,,,,,,,
