Timestamp,miners-revenue
3/20/2012 23:00,47642.22986
3/23/2012 23:00,48878.60846
3/27/2012 0:00,49068.50484
3/30/2012 0:00,44357.48857
4/2/2012 0:00,44567.80371
4/5/2012 0:00,41857.56074
4/8/2012 0:00,37280.39576
4/11/2012 0:00,39045.70537
4/14/2012 0:00,38409.99464
4/17/2012 0:00,37365.66797
4/20/2012 0:00,36915.27747
4/23/2012 0:00,45473.93777
4/26/2012 0:00,46295.43806
4/29/2012 0:00,42186.09072
5/2/2012 0:00,46362.54526
5/5/2012 0:00,46781.83043
5/8/2012 0:00,46316.3708
5/11/2012 0:00,49856.97791
5/14/2012 0:00,46565.98002
5/17/2012 0:00,37601.01186
5/20/2012 0:00,37265.01609
5/23/2012 0:00,34954.12951
5/26/2012 0:00,35808.02979
5/29/2012 0:00,38772.33342
6/1/2012 0:00,40337.64893
6/4/2012 0:00,41358.94566
6/7/2012 0:00,48599.48813
6/10/2012 0:00,49028.20009
6/13/2012 0:00,48946.57267
6/16/2012 0:00,52693.30359
6/19/2012 0:00,59177.84051
6/22/2012 0:00,61278.66044
6/25/2012 0:00,57120.23092
6/28/2012 0:00,54454.62826
7/1/2012 0:00,52491.92119
7/4/2012 0:00,54945.22306
7/7/2012 0:00,56071.07942
7/10/2012 0:00,61123.97576
7/13/2012 0:00,63421.56338
7/16/2012 0:00,70778.99184
7/19/2012 0:00,79079.47709
7/22/2012 0:00,76795.57572
7/25/2012 0:00,80070.4016
7/28/2012 0:00,90905.65809
7/31/2012 0:00,99949.02601
8/3/2012 0:00,99130.87175
8/6/2012 0:00,101912.0491
8/9/2012 0:00,99696.91007
8/12/2012 0:00,104828.3285
8/15/2012 0:00,115814.0754
8/18/2012 0:00,121007.383
8/21/2012 0:00,130550.0696
8/24/2012 0:00,123064.1807
8/27/2012 0:00,103314.622
8/30/2012 0:00,103482.6997
9/2/2012 0:00,111399.4102
9/5/2012 0:00,103365.9547
9/8/2012 0:00,109072.2096
9/11/2012 0:00,110483.0075
9/14/2012 0:00,108083.598
9/17/2012 0:00,119985.2582
9/20/2012 0:00,131718.9563
9/23/2012 0:00,138318.9699
9/26/2012 0:00,126336.8474
9/29/2012 0:00,131139.5372
10/2/2012 0:00,136588.1742
10/5/2012 0:00,133407.7065
10/8/2012 0:00,124615.1485
10/11/2012 0:00,128933.4962
10/14/2012 0:00,124938.9079
10/17/2012 0:00,111787.8384
10/20/2012 0:00,111019.0858
10/23/2012 0:00,117421.0062
10/26/2012 0:00,113018.6005
10/28/2012 23:00,129875.9016
10/31/2012 23:00,130622.7629
11/3/2012 23:00,107361.495
11/6/2012 23:00,116278.808
11/9/2012 23:00,118346.6457
11/12/2012 23:00,110188.6281
11/15/2012 23:00,101081.5685
11/18/2012 23:00,99735.42174
11/21/2012 23:00,110829.9204
11/24/2012 23:00,115865.128
11/27/2012 23:00,115482.6219
11/30/2012 23:00,101869.9678
12/3/2012 23:00,79524.6461
12/6/2012 23:00,59018.51664
12/9/2012 23:00,55496.76238
12/12/2012 23:00,59653.36058
12/15/2012 23:00,54282.70892
12/18/2012 23:00,47645.38349
12/21/2012 23:00,45273.29611
12/24/2012 23:00,49998.42594
12/27/2012 23:00,55673.29888
12/30/2012 23:00,59207.52442
1/2/2013 23:00,60881.63318
1/5/2013 23:00,60528.9042
1/8/2013 23:00,58357.45314
1/11/2013 23:00,53104.29569
1/14/2013 23:00,53078.78177
1/17/2013 23:00,51029.42115
