Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
ubiq,90,"$2,346,863",$0.055079,UBQ,Ubqhash,86.0,4512437694464.0,52470205749.0,5.0,8.84e-06,BTC
mooncoin,91,"$2,264,358",$0.000010,,,,,,,,
observer,92,"$1,923,293",$0.001436,,,,,,,,
tera,93,"$1,801,766",$0.002133,,,,,,,,
veriblock,94,"$1,785,344",$0.003011,,,,,,,,
myriad,95,"$1,744,528",$0.001011,,,,,,,,
etherzero,96,"$1,723,399",$0.010215,,,,,,,,
feathercoin,97,"$1,722,208",$0.006316,FTC,NeoScrypt,62.0,64.223436997565,4448992928.0,40.0,9.77e-07,BTC
lunes,98,"$1,667,757",$0.011065,,,,,,,,
boolberry,99,"$1,663,920",$0.125983,,,,,,,,
htmlcoin,100,"$1,655,213",$0.000031,,,,,,,,
