Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
credittagchain,72,"$3,222,435",$0.053935,,,,,,,,
bitcore,73,"$3,178,158",$0.179922,,,,,,,,
lbrycredits,74,"$3,110,542",$0.009031,,,,,,,,
piratechain,75,"$3,044,167",$0.020025,,,,,,,,
flo,76,"$2,746,471",$0.018027,,,,,,,,
nimiq,77,"$2,715,536",$0.000484,,,,,,,,
dero,78,"$2,670,556",$0.278624,,,,,,,,
mooncoin,79,"$2,629,121",$0.000012,,,,,,,,
bitgreen,80,"$2,614,914",$0.247906,,,,,,,,
viacoin,81,"$2,610,436",$0.112685,VIA,Scrypt,24.0,251881.98776711,45076037496300.0,0.625,1.79e-05,BTC
litecoincash,82,"$2,609,368",$0.003900,LCC,SHA-256,150.0,130023846.0,3722987775134269.0,125.0,6.2e-07,BTC
zel,83,"$2,603,992",$0.026765,ZEL,ZelHash,120.0,3273.27753389913,223455.0,112.5,4.23e-06,BTC
emercoin,84,"$2,544,789",$0.056078,,,,,,,,
gamecredits,85,"$2,509,921",$0.035940,GAME,Scrypt,61.0,2083.0239895163,146664260848.0,6.25,5.204e-06,BTC
hycon,86,"$2,505,171",$0.001143,,,,,,,,
ondori,87,"$2,360,667",$0.000063,,,,,,,,
ubiq,88,"$2,311,777",$0.054255,UBQ,Ubqhash,88.0,3699709583316.0,42042154355.0,5.0,8.61e-06,BTC
matrixainetwork,89,"$2,263,393",$0.010874,,,,,,,,
colossusxt,90,"$2,232,150",$0.000188,,,,,,,,
nix,91,"$2,140,220",$0.049490,,,,,,,,
tera,92,"$1,847,217",$0.002187,,,,,,,,
nativecoin,93,"$1,757,990",$0.076588,,,,,,,,
veriblock,94,"$1,738,650",$0.002937,,,,,,,,
feathercoin,95,"$1,686,024",$0.006188,FTC,NeoScrypt,62.0,74.704711524332,5175069239.0,40.0,9.8e-07,BTC
htmlcoin,96,"$1,682,331",$0.000032,,,,,,,,
ergo,97,"$1,673,168",$0.147663,,,,,,,,
etherzero,98,"$1,657,363",$0.009826,,,,,,,,
boolberry,99,"$1,641,998",$0.124324,,,,,,,,
curecoin,100,"$1,623,266",$0.066345,,,,,,,,
