Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
zcoin,30,"$36,263,315",$3.68,XZC,MTP,320.0,5809.071,77968031141.0,14.0,0.00049128,BTC
aeternity,31,"$34,544,540",$0.112683,AE,CuckooCycle,177.0,40038850.0,226208.0,179.982,1.526e-05,BTC
aion,32,"$28,260,513",$0.068859,AION,"Equihash (210,9)",11.0,10825527.0,984138.0,4.5,9.34e-06,BTC
elastos,33,"$22,907,892",$1.25,,,,,,,,
cortex,34,"$22,108,163",$0.088454,,,,,,,,
electroneum,35,"$21,988,360",$0.002187,,,,,,,,
tomochain,36,"$20,478,759",$0.291416,,,,,,,,
nuls,37,"$20,328,134",$0.210404,,,,,,,,
grin,38,"$20,228,934",$0.524946,,,,,,,,
beam,39,"$16,907,814",$0.285387,BEAM,BeamHashII,59.0,101012368.0,1712074.0,40.0,3.876e-05,BTC
divi,40,"$16,723,563",$0.010399,,,,,,,,
ilcoin,41,"$15,360,455",$0.036233,,,,,,,,
groestlcoin,42,"$12,371,171",$0.165408,GRS,Groestl,62.0,1166091.50235075,80779433334515.0,5.0,2.242e-05,BTC
vertcoin,43,"$12,229,719",$0.225615,VTC,Lyra2REv3,157.0,66520.58793464,1819769106305.0,25.0,2.94e-05,BTC
syscoin,44,"$11,750,013",$0.020142,SYS,SHA-256,60.0,244318105463.69,0.0,,,
loki,45,"$11,134,354",$0.236136,,,,,,,,
blockstamp,46,"$11,129,412",$0.423194,,,,,,,,
nexus,47,"$10,599,045",$0.163889,,,,,,,,
cryptonex,48,"$98,846,958",$1.78,,,,,,,,
counoscoin,49,"$71,589,449",$4.82,,,,,,,,
edcblockchain,50,"$39,340,006",$0.014731,,,,,,,,
vitae,51,"$23,927,720",$1.23,,,,,,,,
fibos,52,"$11,999,576",$0.011299,,,,,,,,
zvchain,53,"$11,862,166",$0.024085,,,,,,,,
microbitcoin,54,"$11,582,905",$0.000061,,,,,,,,
unobtanium,55,"$11,268,092",$55.80,,,,,,,,
newton,56,"$9,570,866",$0.000465,,,,,,,,
einsteinium,57,"$9,211,356",$0.041945,EMC2,Scrypt,88.0,724.79352784233,35374596573.0,1.95,5.4e-06,BTC
metaverseetp,58,"$8,512,450",$0.109219,,,,,,,,
mircoin,59,"$7,885,821",$0.008955,,,,,,,,
otocash,60,"$7,522,975",$0.352928,,,,,,,,
burst,61,"$7,508,445",$0.003595,,,,,,,,
quantumresistantledger,62,"$7,447,867",$0.105187,,,,,,,,
nkn,63,"$7,169,983",$0.015364,,,,,,,,
gulden,64,"$5,988,775",$0.011757,,,,,,,,
lightningbitcoin,65,"$5,818,746",$1.51,,,,,,,,
namecoin,66,"$5,689,599",$0.386092,NMC,SHA-256,600.0,12339538579143.998,0.0,,,
polis,67,"$5,595,960",$0.569164,,,,,,,,
peercoin,68,"$5,096,643",$0.195120,PPC,SHA-256,2700.0,1559428916.67051,2480628221309833.0,50.317050154555766,2.63e-05,BTC
electra,69,"$4,340,127",$0.000151,,,,,,,,
bitcoinrhodium,70,"$4,240,869",$5.08,,,,,,,,
aeon,71,"$4,216,682",$0.266348,,,,,,,,
flo,72,"$4,089,490",$0.026843,,,,,,,,
lbrycredits,73,"$3,689,692",$0.010627,,,,,,,,
smartcash,74,"$3,677,635",$0.002601,SMART,Keccak,54.0,276829.791949918,22018053758951.0,23.186717872419084,3.516e-07,BTC
piratechain,75,"$3,403,602",$0.022257,,,,,,,,
matrixainetwork,76,"$3,342,307",$0.015961,,,,,,,,
bitcore,77,"$3,273,025",$0.185109,,,,,,,,
credittagchain,78,"$3,222,435",$0.053935,,,,,,,,
gamecredits,79,"$3,206,049",$0.045908,GAME,Scrypt,94.0,3085.648467989,140986800606.0,6.25,6.17e-06,BTC
litecoincash,80,"$3,057,551",$0.004560,LCC,SHA-256,150.0,118529592.0,3393871474988154.0,125.0001556,6e-07,BTC
nimiq,81,"$2,962,406",$0.000516,,,,,,,,
dero,82,"$2,956,635",$0.307643,,,,,,,,
viacoin,83,"$2,933,003",$0.126608,VIA,Scrypt,24.0,263110.56547858,47085469748440.0,0.625,1.717e-05,BTC
emercoin,84,"$2,918,363",$0.064262,,,,,,,,
bitgreen,85,"$2,883,270",$0.271756,,,,,,,,
zel,86,"$2,867,887",$0.029158,ZEL,ZelHash,120.0,3298.37491398801,225169.0,112.5,4.08e-06,BTC
ubiq,87,"$2,820,173",$0.066187,UBQ,Ubqhash,89.0,4112396444346.0,46206701621.0,5.0,9e-06,BTC
hycon,88,"$2,819,401",$0.001286,,,,,,,,
ondori,89,"$2,777,421",$0.000074,,,,,,,,
observer,90,"$2,647,046",$0.001977,,,,,,,,
nix,91,"$2,559,878",$0.059195,,,,,,,,
mooncoin,92,"$2,838,147",$0.000013,,,,,,,,
metrixcoin,93,"$2,413,837",$0.000147,,,,,,,,
lunes,94,"$2,196,151",$0.014570,,,,,,,,
gridcoin,95,"$2,047,947",$0.005117,,,,,,,,
helleniccoin,96,"$2,003,290",$0.028796,,,,,,,,
boolberry,97,"$1,928,317",$0.146002,,,,,,,,
tera,98,"$1,906,650",$0.002257,,,,,,,,
feathercoin,99,"$1,892,007",$0.006917,FTC,NeoScrypt,62.0,61.392897918557,4252911109.0,40.0,9.41e-07,BTC
nativecoin,100,"$1,842,998",$0.080090,,,,,,,,
