Name,#,market_cap,price,tag,algorithm,block_time,difficulty,nethash_scraped,block_reward,exchange_rate,exchange_rate_curr
komodo,25,"$41,951,436",$0.352441,KMD,Equihash,59.0,279888273.312034,75901904.0,3.0,5.64e-05,BTC
hypercash,26,"$41,915,255",$0.940616,,,,,,,,
verge,27,"$38,864,704",$0.002396,XVG,Scrypt,30.0,4092.14419921,0.0,,,
zilliqa,28,"$37,337,457",$0.003728,,,,,,,,
bytecoin,29,"$35,687,492",$0.000194,BCN,CryptoNight,120.0,25217057795.0,210142148.0,337.63534346,3e-08,BTC
zcoin,30,"$29,558,641",$3.02,XZC,MTP,319.0,6123.5979,82447187192.0,14.0,0.00047673,BTC
aeternity,31,"$28,766,644",$0.094016,AE,CuckooCycle,178.0,35075450.0,197053.0,181.764,1.503e-05,BTC
aion,32,"$24,741,358",$0.060284,AION,"Equihash (210,9)",11.0,8080649.0,734604.0,4.5,9.7e-06,BTC
elastos,33,"$20,254,024",$1.11,,,,,,,,
electroneum,34,"$19,968,814",$0.001987,,,,,,,,
cortex,35,"$18,822,328",$0.075308,,,,,,,,
nuls,36,"$18,073,972",$0.187232,,,,,,,,
grin,37,"$16,982,520",$0.446683,,,,,,,,
tomochain,38,"$16,597,906",$0.236405,,,,,,,,
beam,39,"$15,494,433",$0.265029,BEAM,BeamHashII,59.0,117455816.0,1990776.0,40.0,4.242e-05,BTC
ilcoin,40,"$14,316,589",$0.033771,,,,,,,,
divi,41,"$13,813,315",$0.008635,,,,,,,,
groestlcoin,42,"$11,123,160",$0.148804,GRS,Groestl,63.0,933311.306030773,63627643434749.0,5.0,2.387e-05,BTC
vertcoin,43,"$10,744,807",$0.198537,VTC,Lyra2REv3,155.0,67208.0,1862297819545.0,25.0,3.069e-05,BTC
syscoin,44,"$10,510,928",$0.018027,SYS,SHA-256,60.0,274890490624.05,0.0,,,
loki,45,"$10,286,587",$0.218657,,,,,,,,
nexus,46,"$8,884,689",$0.137381,,,,,,,,
edcblockchain,47,"$104,544,271",$0.039146,,,,,,,,
cryptonex,48,"$88,362,330",$1.59,,,,,,,,
counoscoin,49,"$71,774,149",$4.83,,,,,,,,
vitae,50,"$21,228,185",$1.09,,,,,,,,
zvchain,51,"$17,182,405",$0.035964,,,,,,,,
microbitcoin,52,"$10,965,065",$0.000058,,,,,,,,
unobtanium,53,"$10,067,812",$49.86,,,,,,,,
fibos,54,"$10,043,764",$0.009459,,,,,,,,
metaverseetp,55,"$8,376,690",$0.107529,,,,,,,,
einsteinium,56,"$7,993,850",$0.036403,EMC2,Scrypt,78.0,671.27789539954,36963033426.0,1.95,5.49e-06,BTC
newton,57,"$7,599,119",$0.000369,,,,,,,,
otocash,58,"$7,419,767",$0.348087,,,,,,,,
mircoin,59,"$7,110,950",$0.008075,,,,,,,,
burst,60,"$6,241,785",$0.002990,,,,,,,,
nkn,61,"$6,201,601",$0.013289,,,,,,,,
lightningbitcoin,62,"$5,388,241",$1.40,,,,,,,,
gulden,63,"$5,213,831",$0.010244,,,,,,,,
quantumresistantledger,64,"$5,200,143",$0.073493,,,,,,,,
polis,65,"$4,813,661",$0.489597,,,,,,,,
peercoin,66,"$4,621,521",$0.177025,PPC,SHA-256,2700.0,1626377692.57601,2587125555762187.0,49.79104212720082,2.846e-05,BTC
namecoin,67,"$4,593,290",$0.311697,NMC,SHA-256,600.0,14079873355229.0,0.0,,,
bitcoinrhodium,68,"$3,626,182",$4.34,,,,,,,,
electra,69,"$3,574,144",$0.000125,,,,,,,,
smartcash,70,"$3,466,815",$0.002452,SMART,Keccak,55.0,307523.566585247,24014612022416.0,23.327992550648567,3.896e-07,BTC
credittagchain,71,"$3,222,435",$0.053935,,,,,,,,
matrixainetwork,72,"$2,971,353",$0.014241,,,,,,,,
lbrycredits,73,"$2,939,263",$0.008503,,,,,,,,
blockstamp,74,"$2,918,076",$0.110995,,,,,,,,
litecoincash,75,"$2,834,744",$0.004233,LCC,SHA-256,150.0,97903799.0,2803290765727716.0,125.0,6.5e-07,BTC
bitcore,76,"$2,820,470",$0.159610,,,,,,,,
piratechain,77,"$2,797,626",$0.018360,,,,,,,,
dero,78,"$2,665,101",$0.277757,,,,,,,,
observer,79,"$2,663,507",$0.001989,,,,,,,,
viacoin,80,"$2,645,806",$0.114211,VIA,Scrypt,24.0,228707.31204518,40928767732921.0,0.625,1.823e-05,BTC
zel,81,"$2,574,060",$0.026343,ZEL,ZelHash,121.0,3487.34564918024,236101.0,112.5,4.1e-06,BTC
gamecredits,82,"$2,561,060",$0.036672,GAME,Scrypt,95.0,2063.4558463197,93289214491.0,6.25,6.01e-06,BTC
emercoin,83,"$2,554,736",$0.056280,,,,,,,,
nimiq,84,"$2,521,323",$0.000448,,,,,,,,
flo,85,"$2,507,497",$0.016459,,,,,,,,
bitgreen,86,"$2,376,652",$0.224792,,,,,,,,
hycon,87,"$2,366,804",$0.001080,,,,,,,,
ondori,88,"$2,354,517",$0.000062,,,,,,,,
ubiq,89,"$2,332,319",$0.054738,UBQ,Ubqhash,86.0,4846553160168.0,56355269304.0,5.0,8.66e-06,BTC
nix,90,"$2,236,303",$0.051712,,,,,,,,
mooncoin,91,"$1,905,988",$0.000008,,,,,,,,
tera,92,"$1,709,194",$0.002023,,,,,,,,
sumokoin,93,"$1,691,806",$0.081171,SUMO,CryptoNightR,233.0,10166708970.0,43633944.0,74.93,1.187e-05,BTC
nativecoin,94,"$1,682,731",$0.073237,,,,,,,,
etherzero,95,"$1,661,610",$0.009846,,,,,,,,
boolberry,96,"$1,639,862",$0.124162,,,,,,,,
feathercoin,97,"$1,633,318",$0.005985,FTC,NeoScrypt,62.0,77.613260486397,5376555089.0,40.0,9.4e-07,BTC
myriad,98,"$1,614,509",$0.000935,,,,,,,,
amoveo,99,"$1,526,065",$22.43,,,,,,,,
htmlcoin,100,"$1,516,202",$0.000029,,,,,,,,
